선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
마일영,70329,한화,5.81,51,2,5,0,8,0.286,69 2/3,75,4,49,3,32,46,45,1.78,0,0,0,0,325,1252,0.286,14,0,9,2,1,6,0,8,0,2,3,5,0,10,91,66,1.38,0.311,24.5,18.0,4.13,6.33,0.65,0.402,0.385,0.787
오넬리,61726,한화,5.83,27,4,1,6,1,0.800,29 1/3,29,4,12,2,24,19,19,1.40,0,0,0,5,130,496,0.261,7,1,4,1,3,2,0,0,0,4,18,13,2,0,27,32,0.84,0.298,18.4,16.9,7.36,3.68,2.00,0.341,0.450,0.791
안승민,60713,한화,5.89,29,7,9,0,0,0.438,139,177,22,30,8,90,101,91,1.49,0,0,11,0,618,2244,0.313,27,1,8,7,0,2,1,28,7,0,0,0,0,12,168,137,1.23,0.337,77.4,16.1,5.83,1.94,3.00,0.352,0.481,0.833
장민제,79764,한화,6.06,36,1,7,0,1,0.125,87 2/3,113,12,49,4,52,62,59,1.85,0,0,1,0,419,1675,0.320,25,3,6,7,0,10,0,15,1,0,5,0,0,7,96,99,0.97,0.341,46.5,19.1,5.34,5.03,1.06,0.402,0.510,0.912
송창식,74731,한화,6.34,34,4,3,0,0,0.571,61,75,11,23,7,52,43,43,1.61,0,0,0,1,284,1100,0.299,8,1,1,2,0,8,0,5,1,3,8,2,0,3,55,71,0.77,0.337,32.4,18.0,7.67,3.39,2.26,0.371,0.470,0.841
신주영,72739,한화,6.43,42,4,2,2,1,0.667,35,50,1,12,1,22,27,25,1.77,0,0,0,1,166,611,0.338,4,1,3,2,1,1,0,0,0,4,8,5,0,5,39,39,1.00,0.386,14.5,17.5,5.66,3.09,1.83,0.387,0.399,0.786
유창식,61715,한화,6.69,26,1,3,0,1,0.250,39,47,2,25,0,27,39,29,1.85,0,0,0,0,189,764,0.296,12,0,2,3,1,4,0,4,1,0,8,0,0,3,41,47,0.87,0.338,29.4,19.6,6.23,5.77,1.08,0.385,0.409,0.794
정재원,74748,한화,8.00,24,1,0,0,3,1.000,27,28,0,23,8,15,26,24,1.89,0,0,0,1,138,521,0.272,8,0,3,1,0,5,0,0,0,1,4,3,0,3,30,31,0.97,0.315,21.7,19.3,5.00,7.67,0.65,0.437,0.350,0.787
정민혁,77746,한화,8.38,12,0,0,0,0,-,9 2/3,20,3,2,0,3,11,9,2.28,0,0,0,1,51,199,0.426,6,1,1,1,1,0,0,0,0,0,4,1,0,0,6,19,0.32,0.405,16.6,20.6,2.79,1.86,1.50,0.440,0.787,1.227
윤규진,73750,한화,8.53,17,1,1,0,0,0.500,19,30,2,21,3,20,18,18,2.68,0,0,0,0,108,425,0.366,6,0,2,0,1,6,0,0,0,1,5,1,0,2,16,16,1.00,0.467,25.0,22.4,9.47,9.95,0.95,0.509,0.512,1.021
최진호,77759,한화,10.13,4,0,0,0,0,-,2 2/3,4,0,3,1,3,3,3,2.63,0,0,0,0,16,58,0.333,1,0,0,0,0,2,0,0,0,0,3,0,0,0,3,2,1.50,0.444,14.5,21.8,10.13,10.13,1.00,0.500,0.417,0.917
