선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
박찬호,62761,한화,5.06,23,5,10,0,0,0.333,121,134,11,52,11,68,76,68,1.54,1,0,8,0,552,2129,0.286,27,1,15,6,0,4,1,23,5,0,1,0,0,12,161,111,1.45,0.311,92.6,17.6,5.06,3.87,1.31,0.367,0.419,0.786
정대훈,78760,한화,5.23,16,0,0,0,2,-,10 1/3,4,2,5,3,6,6,6,0.87,0,0,0,0,42,176,0.129,0,0,2,1,0,0,0,0,0,0,3,2,0,1,14,8,1.75,0.083,11.0,17.0,5.23,4.35,1.20,0.300,0.323,0.623
양훈,75750,한화,5.30,25,4,7,0,1,0.364,93 1/3,95,7,44,1,44,58,55,1.49,0,0,7,1,402,1600,0.278,15,1,11,4,1,8,0,15,3,1,3,2,0,10,99,108,0.92,0.298,64.0,17.1,4.24,4.24,1.00,0.358,0.389,0.747
김경태,60757,한화,5.40,3,0,0,0,0,-,1 2/3,1,0,3,0,0,1,1,2.40,0,0,0,0,9,42,0.167,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,4,0.25,0.167,14.0,25.2,0.00,16.20,0.00,0.444,0.167,0.611
박정진,99737,한화,5.47,63,4,4,3,12,0.500,49 1/3,36,4,27,0,45,30,30,1.28,0,0,0,0,205,810,0.207,10,0,1,3,1,5,0,0,0,4,9,20,0,3,39,57,0.68,0.250,12.9,16.4,8.21,4.93,1.67,0.309,0.333,0.642
마일영,70329,한화,5.55,55,2,3,1,6,0.400,61 2/3,86,6,18,2,31,46,38,1.69,0,0,0,1,289,1019,0.337,14,3,11,3,0,9,0,2,0,2,14,8,0,8,91,50,1.82,0.362,18.5,16.5,4.52,2.63,1.72,0.381,0.486,0.867
정민혁,77746,한화,6.16,25,1,1,0,2,0.500,30 2/3,34,6,7,1,19,24,21,1.34,0,0,0,0,131,524,0.283,5,0,3,0,3,1,0,1,0,1,7,1,0,3,28,39,0.72,0.295,21.0,17.1,5.58,2.05,2.71,0.328,0.475,0.803
안영진,76758,한화,6.75,4,0,0,0,0,-,5 1/3,7,0,6,1,4,10,4,2.44,0,0,0,0,30,137,0.318,2,0,0,1,0,0,0,0,0,0,0,0,0,1,7,5,1.40,0.368,34.3,25.7,6.75,10.13,0.67,0.467,0.409,0.876
김광수,70142,한화,8.04,16,0,0,0,0,-,15 2/3,30,2,5,1,11,15,14,2.23,0,0,0,0,81,292,0.405,7,0,0,1,0,1,0,0,0,0,7,0,0,2,17,17,1.00,0.452,18.3,18.6,6.32,2.87,2.20,0.444,0.581,1.025
션헨,62731,한화,8.40,14,0,2,0,1,0.000,15,24,2,6,0,19,16,14,2.00,0,0,0,1,73,315,0.381,2,1,3,1,0,3,0,1,0,0,4,4,0,1,14,7,2.00,0.512,22.5,21.0,11.40,3.60,3.17,0.429,0.540,0.969
정재원,74748,한화,8.55,14,0,2,0,3,0.000,20,29,4,13,2,18,19,19,2.10,0,0,0,0,102,388,0.333,1,1,0,0,0,1,0,2,0,0,4,1,0,3,22,18,1.22,0.385,27.7,19.4,8.10,5.85,1.38,0.431,0.506,0.937
이태양,60768,한화,13.50,1,0,0,0,0,-,2,5,0,1,0,1,3,3,3.00,0,0,0,0,12,36,0.455,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0.67,0.500,36.0,18.0,4.50,4.50,1.00,0.500,0.545,1.045
신주영,72739,한화,16.20,3,0,0,0,0,-,3 1/3,5,2,1,1,2,7,6,1.80,0,0,0,0,17,52,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.00,0.273,17.3,15.6,5.40,2.70,2.00,0.412,0.733,1.145
배스,62730,한화,48.60,2,0,1,0,0,0.000,1 2/3,9,1,1,1,1,9,9,6.00,0,0,0,0,15,63,0.692,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.00,0.727,31.5,37.8,5.40,5.40,1.00,0.733,1.154,1.887
