선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
이승호,70820,롯데,3.70,41,2,3,0,1,0.400,48 2/3,40,1,35,1,27,23,20,1.54,0,0,0,0,216,872,0.226,7,0,3,0,2,5,0,0,0,2,11,2,0,4,49,61,0.80,0.262,21.3,17.9,4.99,6.47,0.77,0.357,0.282,0.639
김수완,78550,롯데,3.76,24,2,0,0,0,1.000,40 2/3,37,3,13,1,24,20,17,1.23,0,0,0,0,168,585,0.245,8,0,2,1,1,2,0,0,0,2,15,0,0,2,41,50,0.82,0.272,24.4,14.4,5.31,2.88,1.85,0.307,0.358,0.665
강영식,70615,롯데,3.89,55,2,0,0,10,1.000,41 2/3,41,2,19,0,49,19,18,1.44,0,0,0,0,182,757,0.258,7,0,4,0,2,2,0,0,0,2,9,8,0,0,36,33,1.09,0.361,13.8,18.2,10.58,4.10,2.58,0.337,0.340,0.677
고원준,79349,롯데,4.25,19,3,7,0,0,0.300,95 1/3,109,7,43,11,45,52,45,1.59,0,0,3,0,440,1645,0.293,18,1,9,5,0,4,1,19,3,0,0,0,0,7,108,115,0.94,0.314,86.6,17.3,4.25,4.06,1.05,0.378,0.403,0.781
사도스키,60594,롯데,4.32,29,8,8,0,1,0.500,150,154,9,69,6,98,75,72,1.49,1,0,12,0,656,2618,0.270,16,0,6,5,0,16,0,28,8,0,1,0,0,8,213,110,1.94,0.310,90.3,17.5,5.88,4.14,1.42,0.352,0.346,0.698
이정민,72551,롯데,5.18,14,1,3,0,0,0.250,33,44,2,12,1,14,21,19,1.70,0,0,1,0,150,582,0.333,7,3,3,2,2,3,0,5,1,0,3,0,0,7,40,36,1.11,0.356,41.6,17.6,3.82,3.27,1.17,0.388,0.477,0.865
이상화,77563,롯데,5.40,1,0,1,0,0,0.000,3 1/3,6,0,2,0,1,2,2,2.40,0,0,0,0,16,58,0.500,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,3,0.67,0.545,58.0,17.4,2.70,5.40,0.50,0.571,0.500,1.071
박동욱,74363,롯데,5.79,4,0,0,0,0,-,4 2/3,5,1,2,0,3,3,3,1.50,0,0,0,0,20,77,0.278,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,1.00,0.286,19.3,16.5,5.79,3.86,1.50,0.350,0.444,0.794
이재곤,77566,롯데,9.39,8,0,0,0,0,-,7 2/3,12,1,7,1,4,8,8,2.48,0,0,0,0,43,158,0.343,1,0,0,0,1,0,0,0,0,0,5,0,0,0,14,5,2.80,0.367,19.8,20.6,4.70,8.22,0.57,0.465,0.457,0.922
김성호,62591,롯데,10.80,3,0,0,0,1,-,1 2/3,2,1,2,1,1,2,2,2.40,0,0,0,0,9,35,0.400,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1.00,0.333,11.7,21.0,5.40,10.80,0.50,0.625,1.000,1.625
이경우,61569,롯데,14.73,1,0,0,0,0,-,3 2/3,4,1,4,2,3,6,6,2.18,0,0,0,0,21,102,0.267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.33,0.273,102.0,27.8,7.36,9.82,0.75,0.476,0.533,1.009
김일엽,78543,롯데,40.50,1,0,0,0,0,-,2/3,4,0,1,0,0,4,3,7.50,0,0,0,1,7,21,0.667,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,-,0.667,21.0,31.5,0.00,13.50,0.00,0.714,0.667,1.381
