선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
강상수,94526,롯데,4.11,29,0,1,0,4,0.000,35,41,5,20,1,17,16,16,1.74,0,0,0,0,161,620,0.308,6,1,5,2,3,1,0,0,0,0,7,3,0,3,39,38,1.03,0.319,21.4,17.7,4.37,5.14,0.85,0.397,0.481,0.878
이정훈,97541,롯데,4.19,30,1,4,0,0,0.200,58,68,7,23,5,33,29,27,1.57,0,0,0,0,257,1023,0.313,11,1,7,5,5,1,0,1,0,1,6,3,0,7,72,49,1.47,0.335,34.1,17.6,5.12,3.57,1.43,0.384,0.470,0.854
염종석,92508,롯데,4.59,21,3,6,0,0,0.333,102,113,10,30,5,55,58,52,1.40,0,0,7,0,445,1684,0.284,20,1,10,2,2,5,0,21,3,0,0,0,0,7,146,86,1.70,0.307,80.2,16.5,4.85,2.65,1.83,0.340,0.415,0.755
가득염,92501,롯데,4.91,65,3,3,0,12,0.500,40 1/3,40,2,21,2,25,23,22,1.51,0,0,0,0,175,666,0.284,5,1,6,5,4,2,0,0,0,3,3,10,0,6,41,40,1.03,0.319,10.2,16.5,5.58,4.69,1.19,0.373,0.376,0.749
이상목,90853,롯데,5.03,19,3,9,0,0,0.250,87 2/3,112,16,16,7,51,58,49,1.46,0,0,6,0,391,1385,0.314,18,0,11,0,0,2,0,18,3,0,1,0,0,6,88,106,0.83,0.331,72.9,15.8,5.24,1.64,3.19,0.355,0.499,0.854
김장현,71550,롯데,5.43,25,4,11,0,0,0.267,117 2/3,123,17,36,5,61,78,71,1.35,0,0,8,0,510,1952,0.272,21,0,10,7,1,3,1,23,4,0,0,0,0,6,130,145,0.90,0.278,78.1,16.6,4.67,2.75,1.69,0.328,0.431,0.759
이정민,72551,롯데,5.51,48,2,2,0,3,0.500,78 1/3,94,4,50,4,60,52,48,1.84,0,0,0,0,374,1503,0.311,14,3,10,8,9,7,0,0,0,2,14,1,0,4,74,82,0.90,0.366,31.3,19.2,6.89,5.74,1.20,0.407,0.417,0.824
장원준,74513,롯데,5.63,33,3,8,0,1,0.273,84 2/3,84,8,57,5,36,55,53,1.67,1,0,2,0,388,1508,0.271,13,0,11,5,0,3,0,16,2,1,6,2,0,10,94,101,0.93,0.280,45.7,17.8,3.83,6.06,0.63,0.387,0.390,0.777
노승욱,93357,롯데,5.83,29,0,1,0,2,0.000,29 1/3,34,5,7,6,11,20,19,1.40,0,0,0,0,129,466,0.309,8,1,3,3,2,2,0,0,0,0,2,2,0,1,33,35,0.94,0.299,16.1,15.9,3.38,2.15,1.57,0.373,0.536,0.909
양성제,73537,롯데,6.75,2,0,1,0,0,0.000,5 1/3,12,0,1,1,5,6,4,2.44,0,0,0,0,31,107,0.429,3,0,1,0,0,0,0,1,0,0,1,0,0,0,5,6,0.83,0.522,53.5,20.1,8.44,1.69,5.00,0.467,0.536,1.003
이상훈,90851,롯데,9.00,2,0,0,0,0,-,3,7,1,0,0,2,3,3,2.33,0,0,0,0,15,54,0.467,2,0,0,0,0,1,0,0,0,0,2,0,0,1,3,3,1.00,0.500,27.0,18.0,6.00,0.00,-,0.467,0.800,1.267
김사율,99563,롯데,27.00,1,0,0,0,0,-,1,3,0,1,0,2,3,3,4.00,0,0,0,0,7,25,0.500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-,0.750,25.0,25.0,18.00,9.00,2.00,0.571,0.667,1.238
