선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
조영훈,75441,KIA,0.200,89,262,230,30,46,7,1,6,73,36,5,3,23,0,1,64,1,0.317,0.272,0.589,13,0.246,0.063,14,50,73,0.68,0,0.36,3.98,0.117,22.3,0.202
홍재호,60605,KIA,0.185,55,107,92,13,17,3,0,1,23,6,4,0,11,1,0,22,1,0.250,0.272,0.522,4,0.133,0.000,4,30,23,1.30,0,0.50,4.15,0.065,6.8,0.185
김상훈,70612,KIA,0.172,80,192,163,11,28,5,0,2,39,20,9,0,18,1,2,39,5,0.239,0.262,0.501,2,0.261,0.333,7,53,43,1.23,0,0.46,3.81,0.067,9.7,0.178
송산,75612,KIA,0.163,39,90,80,6,13,2,0,0,15,11,4,0,5,0,1,25,5,0.188,0.221,0.409,0,0.269,0.222,2,28,14,2.00,0,0.20,4.07,0.025,1.1,0.146
신종길,72559,KIA,0.157,44,92,83,10,13,2,2,1,22,2,3,1,5,0,0,26,0,0.265,0.202,0.467,1,0.067,0.250,5,23,22,1.05,0,0.19,3.53,0.108,3.9,0.157
김주형,74605,KIA,0.154,56,129,117,8,18,2,0,3,29,12,3,2,6,0,1,35,0,0.248,0.198,0.446,2,0.140,0.091,5,25,41,0.61,0,0.17,3.91,0.094,6.3,0.151
황정립,62646,KIA,0.149,18,57,47,4,7,0,0,1,10,5,0,0,10,0,0,15,0,0.213,0.298,0.511,1,0.200,0.333,1,15,10,1.50,0,0.67,4.32,0.064,4.1,0.187
이호신,77648,KIA,0.100,27,12,10,3,1,0,1,0,3,2,0,1,1,0,0,4,0,0.300,0.167,0.467,0,0.333,0.000,1,2,4,0.50,0,0.25,4.25,0.200,1.1,0.150
오준형,77641,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
유동훈,99639,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이성우,71184,KIA,0.000,16,9,8,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0.000,0.111,0.111,0,0.000,0.000,0,3,3,1.00,0,0.50,3.22,0.000,-0.8,0.050
정상교,61658,KIA,0.000,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,-,3.00,0.000,-0.1,0.000
진해수,76650,KIA,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
한기주,76610,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
