선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이동수,93494,KIA,0.229,28,56,48,3,11,1,0,0,12,8,0,0,2,0,6,16,1,0.250,0.339,0.589,1,0.368,0.154,1,11,10,1.10,0,0.13,4.00,0.021,4.6,0.215
김태룡,92407,KIA,0.227,66,105,97,12,22,6,0,2,34,8,0,2,5,0,1,26,1,0.351,0.267,0.618,3,0.138,0.250,8,24,27,0.89,0,0.19,3.89,0.124,9.3,0.208
장정석,96346,KIA,0.225,75,116,102,11,23,5,0,1,31,7,4,1,8,2,1,17,1,0.304,0.286,0.590,3,0.100,0.063,6,39,24,1.63,0,0.47,3.80,0.078,9.6,0.205
김상훈,70612,KIA,0.221,113,391,357,36,79,12,0,7,112,41,8,3,18,0,5,67,11,0.314,0.266,0.580,16,0.202,0.000,19,128,86,1.49,0,0.27,3.64,0.092,28.6,0.198
김창희,97644,KIA,0.216,114,350,310,28,67,12,0,5,94,35,4,5,27,0,4,79,15,0.303,0.283,0.586,14,0.260,0.222,17,106,63,1.68,0,0.34,3.86,0.087,26.1,0.203
조민철,72623,KIA,0.214,12,16,14,1,3,0,0,0,3,2,0,0,1,0,1,5,0,0.214,0.313,0.527,0,0.500,0.250,0,4,2,2.00,0,0.20,3.44,0.000,1.2,0.194
뉴선,72654,KIA,0.209,35,133,115,15,24,5,0,7,50,17,0,1,17,1,0,38,3,0.435,0.308,0.743,4,0.132,0.000,12,28,26,1.08,0,0.45,4.02,0.226,16.4,0.247
이재주,92304,KIA,0.152,26,37,33,2,5,0,0,2,11,5,1,0,3,0,0,16,1,0.333,0.222,0.555,0,0.091,0.333,2,6,6,1.00,0,0.19,4.16,0.182,2.4,0.183
김지영,93656,KIA,0.136,11,23,22,1,3,0,0,0,3,1,0,0,1,0,0,5,1,0.136,0.174,0.310,0,0.143,0.000,0,9,5,1.80,0,0.20,4.30,0.000,-0.3,0.112
이대진,93626,KIA,0.083,23,38,36,2,3,1,1,0,6,4,0,0,2,0,0,18,0,0.167,0.132,0.299,0,0.182,0.100,2,8,7,1.14,0,0.11,4.47,0.083,-0.2,0.101
박충식,93417,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
방동민,95159,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
심제훈,71648,KIA,0.000,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,2,0,-,0,-,3.00,0.000,0.0,0.000
이강철,89620,KIA,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
