선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이범호,70756,한화,0.246,126,505,418,57,103,14,0,21,180,63,6,4,72,1,5,73,14,0.431,0.361,0.792,31,0.296,0.000,35,101,145,0.70,0,0.99,3.94,0.184,68.4,0.270
김태완,76746,한화,0.245,61,105,94,11,23,5,0,4,40,12,0,0,9,0,2,22,3,0.426,0.324,0.750,4,0.120,0.143,9,21,28,0.75,0,0.41,4.10,0.181,12.4,0.252
이영우,96734,한화,0.238,97,337,294,31,70,14,4,0,92,28,3,3,37,1,0,36,10,0.313,0.320,0.633,16,0.282,0.294,18,108,83,1.30,0,1.03,3.61,0.075,29.9,0.222
백재호,97709,한화,0.226,80,199,164,18,37,4,0,6,59,18,3,2,29,1,1,41,5,0.360,0.342,0.702,7,0.159,0.250,10,45,43,1.05,0,0.71,4.20,0.134,22.4,0.244
송광민,76753,한화,0.205,30,42,39,4,8,1,0,0,9,2,1,1,1,0,0,14,1,0.231,0.220,0.451,1,0.200,0.231,1,10,8,1.25,0,0.07,3.43,0.026,1.4,0.157
김인철,90811,한화,0.204,77,109,103,16,21,2,1,2,31,8,1,0,5,0,0,25,3,0.301,0.241,0.542,1,0.148,0.267,5,33,24,1.38,0,0.20,3.56,0.097,6.1,0.184
심광호,96722,한화,0.197,76,151,132,14,26,4,1,3,41,14,6,0,7,1,6,24,5,0.311,0.269,0.580,6,0.281,0.143,8,36,46,0.78,0,0.29,3.44,0.114,10.4,0.199
김동영,75739,한화,0.188,16,19,16,0,3,0,0,0,3,1,2,0,1,0,0,7,0,0.188,0.235,0.423,1,0.333,0.000,0,4,2,2.00,0,0.14,3.21,0.000,0.6,0.153
이도형,93225,한화,0.186,79,199,177,18,33,4,0,6,55,26,0,1,20,1,1,29,11,0.311,0.271,0.582,5,0.167,0.160,10,59,57,1.04,0,0.69,3.80,0.124,13.2,0.200
김수연,96777,한화,0.182,31,52,44,3,8,1,0,0,9,1,3,0,5,0,0,9,0,0.205,0.265,0.470,0,0.100,1.000,1,12,15,0.80,0,0.56,3.62,0.023,2.6,0.171
정희상,75762,한화,0.159,41,68,63,8,10,3,0,2,19,3,1,0,3,0,1,18,4,0.302,0.209,0.511,0,0.000,0.222,5,20,15,1.33,0,0.17,3.60,0.143,2.7,0.170
구대성,93715,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김강,77733,한화,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,4.50,0.000,-0.2,0.000
마정길,72749,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
백승룡,75705,한화,0.000,8,4,4,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0.000,0.000,0.000,0,0.000,0.000,0,1,1,1.00,0,0.00,4.75,0.000,-0.7,0.000
안영명,73738,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
전현태,75706,한화,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,4.33,0.000,-0.3,0.000
