선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
김지용,60181,LG,투수,24,0,32 2/3,1,0,1,1,0,0.667,0,0,0,-
류제국,63111,LG,투수,24,23,130,2,1,10,27,3,0.949,0,0,0,-
박정배,75250,SK,투수,24,0,25 1/3,0,0,0,6,0,1.000,0,0,0,-
김준태,62558,롯데,포수,24,6,87 1/3,0,0,67,5,1,1.000,2,6,0,0.0
오승택,60558,롯데,3루수,24,14,125,0,0,14,24,4,1.000,0,0,0,-
이호신,77648,KIA,중견수,24,6,86 2/3,0,0,22,0,0,1.000,0,0,0,-
박용근,77104,KT,3루수,24,18,164,4,0,10,37,6,0.922,0,0,0,-
김기태,76461,삼성,투수,23,0,29 1/3,1,0,0,2,0,0.667,0,0,0,-
이상민,63960,넥센,투수,23,0,19 1/3,0,0,0,4,0,1.000,0,0,0,-
김병현,62349,KIA,투수,23,8,49,1,1,2,4,0,0.857,0,0,0,-
이호신,77648,KIA,우익수,23,3,70 2/3,0,0,20,0,0,1.000,0,0,0,-
권용관,95158,한화,1루수,23,9,95 1/3,2,0,78,10,3,0.978,0,0,0,-
권용관,95158,한화,3루수,23,9,95 1/3,1,0,8,18,1,0.963,0,0,0,-
홍성무,65042,KT,투수,23,0,28,0,0,1,2,0,1.000,0,0,0,-
우동균,78454,삼성,우익수,22,16,121 1/3,0,0,17,0,0,1.000,0,0,0,-
조현근,75268,삼성,투수,22,0,19 1/3,0,0,2,4,0,1.000,0,0,0,-
김동준,62360,넥센,투수,22,5,50 1/3,1,1,4,8,0,0.923,0,0,0,-
김지수,79300,넥센,3루수,22,5,72 2/3,0,0,1,15,3,1.000,0,0,0,-
김용의,78217,LG,1루수,22,11,94 2/3,1,0,79,6,8,0.988,0,0,0,-
이민재,61194,LG,중견수,22,4,76,0,0,13,0,0,1.000,0,0,0,-
황목치승,63077,LG,2루수,22,21,155,2,0,41,44,17,0.977,0,0,0,-
김다원,78765,KIA,중견수,22,11,93,0,0,18,2,0,1.000,0,0,0,-
오준혁,61743,KIA,좌익수,22,16,132 2/3,0,0,27,0,0,1.000,0,0,0,-
임준섭,62611,한화,투수,22,0,19 1/3,1,0,1,1,0,0.667,0,0,0,-
김종민,79364,KT,포수,22,6,83 2/3,1,0,69,3,0,0.986,0,11,1,8.3
구자욱,62404,삼성,우익수,21,19,143,2,0,40,5,3,0.957,0,0,0,-
박찬도,62409,삼성,우익수,21,4,61 2/3,1,0,21,0,0,0.955,0,0,0,-
박해민,62415,삼성,1루수,21,6,83,0,0,61,5,5,1.000,0,0,0,-
민성기,78366,NC,투수,21,0,25 2/3,0,0,2,2,0,1.000,0,0,0,-
브라운,65823,SK,3루수,21,16,121,2,0,11,18,0,0.935,0,0,0,-
윤희상,74838,SK,투수,21,21,93 1/3,1,0,5,11,0,0.941,0,0,0,-
김주현,77669,롯데,좌익수,21,10,92 2/3,2,0,19,1,0,0.909,0,0,0,-
오승택,60558,롯데,2루수,21,8,93 2/3,0,0,23,29,5,1.000,0,0,0,-
박기남,74103,KIA,2루수,21,8,85 1/3,0,0,25,27,10,1.000,0,0,0,-
김사율,99563,KT,투수,21,0,25 2/3,0,0,1,4,0,1.000,0,0,0,-
강장산,64907,NC,투수,20,0,25 2/3,1,0,0,3,0,0.750,0,0,0,-
손정욱,63914,NC,투수,20,1,23 1/3,0,0,1,4,0,1.000,0,0,0,-
박민호,64893,SK,투수,20,0,27 1/3,0,0,3,7,1,1.000,0,0,0,-
이대수,72860,SK,3루수,20,15,111,2,0,7,28,1,0.946,0,0,0,-
고영민,72214,두산,1루수,20,9,88,2,0,72,9,8,0.976,0,0,0,-
니퍼트,61240,두산,투수,20,16,90,1,0,6,17,0,0.958,0,0,0,-
스와잭,65219,두산,투수,20,17,92 1/3,4,0,3,12,0,0.789,0,0,0,-
김민우,72303,KIA,유격수,20,10,86,1,0,15,35,6,0.980,0,0,0,-
정성곤,65058,KT,투수,20,15,58,2,0,2,9,0,0.846,0,0,0,-
김성욱,62934,NC,우익수,19,2,65,0,0,16,1,0,1.000,0,0,0,-
스튜어트,65931,NC,투수,19,19,117 2/3,0,0,9,11,0,1.000,0,0,0,-
윤진호,79198,LG,3루수,19,0,33 2/3,0,0,5,12,1,1.000,0,0,0,-
장민석,71347,두산,좌익수,19,0,38 2/3,0,0,8,1,0,1.000,0,0,0,-
임재철,99507,롯데,좌익수,19,10,88,0,0,15,3,1,1.000,0,0,0,-
정대현,71801,롯데,투수,19,0,18 1/3,0,0,0,1,0,1.000,0,0,0,-
고영우,63636,KIA,좌익수,19,0,28 1/3,0,0,6,1,0,1.000,0,0,0,-
박정수,65639,KIA,투수,19,4,42 1/3,1,0,3,7,1,0.909,0,0,0,-
윤완주,62668,KIA,유격수,19,2,56 2/3,0,0,10,14,3,1.000,0,0,0,-
김경언,71610,한화,1루수,19,9,105 2/3,0,0,88,10,17,1.000,0,0,0,-
이성열,73136,한화,우익수,19,11,85 1/3,0,0,16,0,0,1.000,0,0,0,-
송민섭,64012,KT,좌익수,19,7,85 2/3,0,0,13,2,0,1.000,0,0,0,-
송신영,99314,넥센,투수,18,16,69,0,0,3,8,1,1.000,0,0,0,-
하영민,64350,넥센,투수,18,2,34 2/3,0,0,2,8,1,1.000,0,0,0,-
김준완,63920,NC,중견수,18,8,81,1,0,27,1,0,0.966,0,0,0,-
지석훈,73306,NC,유격수,18,6,56 2/3,1,0,5,22,7,0.964,0,0,0,-
백창수,60100,LG,2루수,18,7,70 2/3,3,0,22,23,8,0.938,0,0,0,-
서진용,61895,SK,투수,18,0,21 1/3,0,0,2,2,0,1.000,0,0,0,-
정의윤,75151,SK,좌익수,18,10,85 2/3,1,0,16,0,0,0.941,0,0,0,-
박건우,79215,두산,좌익수,18,9,83,1,0,20,1,0,0.955,0,0,0,-
김대륙,65513,롯데,2루수,18,0,23 2/3,0,0,6,11,4,1.000,0,0,0,-
고영우,63636,KIA,우익수,18,0,31 1/3,0,0,8,0,0,1.000,0,0,0,-
김진곤,63088,KT,우익수,18,7,74 1/3,0,0,16,0,0,1.000,0,0,0,-
김재현,64499,삼성,2루수,17,3,47 2/3,0,0,8,9,1,1.000,0,0,0,-
문우람,61363,넥센,좌익수,17,5,65 1/3,0,0,12,2,0,1.000,0,0,0,-
박헌도,79356,넥센,우익수,17,7,75,0,0,14,0,0,1.000,0,0,0,-
유선정,76322,넥센,포수,17,7,69 1/3,1,0,68,3,1,0.986,0,15,2,11.8
노성호,62920,NC,투수,17,3,23 2/3,0,1,0,4,0,1.000,0,0,0,-
장준원,64115,LG,유격수,17,8,66,3,0,14,24,9,0.927,0,0,0,-
최동환,79140,LG,투수,17,0,20 2/3,1,0,0,0,0,0.000,0,0,0,-
허웅,72324,SK,포수,17,2,49,0,1,46,3,0,1.000,0,1,0,0.0
김명성,61527,두산,투수,17,0,17 1/3,0,0,1,2,0,1.000,0,0,0,-
나지완,78629,KIA,우익수,17,12,101,1,0,17,0,0,0.944,0,0,0,-
임기준,60634,KIA,투수,17,6,34,1,0,3,8,0,0.917,0,0,0,-
유먼,62597,한화,투수,17,17,91 2/3,4,0,2,13,0,0.789,0,0,0,-
김선민,60496,KT,유격수,17,11,86 1/3,4,0,17,20,6,0.902,0,0,0,-
시스코,64049,KT,투수,17,5,39,4,0,0,5,0,0.556,0,0,0,-
윤근영,75730,KT,투수,17,7,32,1,0,3,8,0,0.917,0,0,0,-
윤요섭,78892,KT,포수,17,5,72,1,0,60,4,0,0.985,1,6,1,14.3
김건한,71851,삼성,투수,16,1,16 1/3,0,0,0,5,0,1.000,0,0,0,-
나바로,64440,삼성,유격수,16,13,113,0,0,17,33,3,1.000,0,0,0,-
김지수,79300,넥센,유격수,16,2,53 2/3,1,0,7,23,3,0.968,0,0,0,-
양훈,75750,넥센,투수,16,3,38 1/3,0,0,1,5,1,1.000,0,0,0,-
김성욱,62934,NC,중견수,16,7,74 1/3,0,0,22,1,0,1.000,0,0,0,-
김강률,77263,두산,투수,16,0,14 2/3,0,0,1,5,0,1.000,0,0,0,-
허준혁,79535,두산,투수,16,14,63,0,0,1,7,0,1.000,0,0,0,-
손용석,76536,롯데,1루수,16,9,77,0,0,74,3,11,1.000,0,0,0,-
심규범,64594,롯데,투수,16,0,6 1/3,0,0,0,2,0,1.000,0,0,0,-
에반,65630,KIA,투수,16,1,26 1/3,0,0,0,3,0,1.000,0,0,0,-
김경언,71610,한화,좌익수,16,12,106,0,0,28,1,0,1.000,0,0,0,-
박성호,79760,한화,투수,16,0,20 2/3,0,0,1,1,0,1.000,0,0,0,-
송주호,60404,한화,중견수,16,3,48 1/3,0,0,11,0,0,1.000,0,0,0,-
김영환,63448,KT,2루수,16,4,66,0,0,10,24,6,1.000,0,0,0,-
이승현,60146,LG,투수,15,0,15 1/3,0,0,1,1,0,1.000,0,0,0,-
김연훈,77609,SK,3루수,15,1,31 2/3,0,0,1,8,0,1.000,0,0,0,-
박건우,79215,두산,중견수,15,9,77,1,0,24,1,0,0.962,0,0,0,-
김원중,62528,롯데,투수,15,0,20 1/3,0,0,1,1,0,1.000,0,0,0,-
고영우,63636,KIA,2루수,15,6,54 2/3,1,0,13,19,5,0.970,0,0,0,-
고영우,63636,KIA,3루수,15,0,25,1,0,4,4,0,0.889,0,0,0,-
김주형,74605,KIA,1루수,15,5,59,0,0,37,3,4,1.000,0,0,0,-
필,64699,KIA,2루수,15,1,31 1/3,0,0,6,6,1,1.000,0,0,0,-
김범수,65769,한화,투수,15,0,14 2/3,0,0,0,1,1,1.000,0,0,0,-
이용규,74163,한화,우익수,15,10,89,0,0,22,0,0,1.000,0,0,0,-
장운호,63700,한화,중견수,15,13,106 1/3,0,0,23,0,0,1.000,0,0,0,-
김민수,65048,KT,투수,15,1,23 1/3,0,0,0,2,0,1.000,0,0,0,-
저마노,61434,KT,투수,15,14,76 2/3,1,0,7,10,2,0.944,0,0,0,-
조중근,71835,KT,1루수,15,5,64,1,0,56,3,5,0.983,0,0,0,-
주권,65060,KT,투수,15,3,24 1/3,1,0,3,3,1,0.857,0,0,0,-
최선호,64493,삼성,우익수,14,9,89,1,0,21,0,0,0.955,0,0,0,-
유재신,76368,넥센,1루수,14,0,22 2/3,1,0,24,2,4,0.963,0,0,0,-
이창섭,60304,NC,유격수,14,0,26 2/3,0,0,3,7,1,1.000,0,0,0,-
최재원,63913,NC,3루수,14,1,38,0,0,2,8,3,1.000,0,0,0,-
손주인,72456,LG,3루수,14,14,116,2,0,7,20,3,0.931,0,0,0,-
박윤,77848,SK,1루수,14,6,69 2/3,1,0,68,8,6,0.987,0,0,0,-
박희수,76858,SK,투수,14,1,10,0,0,0,2,0,1.000,0,0,0,-
세든,63810,SK,투수,14,14,74,3,2,1,12,0,0.813,0,0,0,-
조동화,71848,SK,좌익수,14,9,86 2/3,0,0,15,1,0,1.000,0,0,0,-
이상화,77563,롯데,투수,14,12,55,0,0,10,10,0,1.000,0,0,0,-
임재철,99507,롯데,우익수,14,5,56,0,0,14,0,0,1.000,0,0,0,-
김주형,74605,KIA,3루수,14,4,47,1,0,0,15,2,0.938,0,0,0,-
박찬호,64646,KIA,2루수,14,2,39,1,0,13,9,4,0.957,0,0,0,-
이시찬,74148,한화,2루수,14,9,90 2/3,1,0,20,31,6,0.981,0,0,0,-
김기표,76119,KT,투수,14,0,10 1/3,0,0,0,2,0,1.000,0,0,0,-
김정훈,60339,넥센,투수,13,1,15 1/3,1,0,2,1,0,0.750,0,0,0,-
서동욱,73606,넥센,1루수,13,6,63,0,0,62,3,6,1.000,0,0,0,-
유재신,76368,넥센,중견수,13,4,40,0,0,10,0,0,1.000,0,0,0,-
임훈,74823,LG,좌익수,13,3,44,0,0,7,0,0,1.000,0,0,0,-
정성훈,99606,LG,3루수,13,12,94 1/3,3,0,9,18,1,0.900,0,0,0,-
한나한,65104,LG,1루수,13,13,92,1,0,66,8,13,0.987,0,0,0,-
김재현,76869,SK,중견수,13,0,23,0,0,6,0,0,1.000,0,0,0,-
나주환,73209,SK,유격수,13,8,83 1/3,2,0,13,26,7,0.951,0,0,0,-
마야,64219,두산,투수,13,13,68 1/3,1,0,5,13,1,0.947,0,0,0,-
민병헌,76249,두산,중견수,13,12,94 1/3,1,0,24,2,0,0.963,0,0,0,-
양현,61268,두산,투수,13,0,10 1/3,0,1,0,1,0,1.000,0,0,0,-
박준태,64657,KIA,좌익수,13,0,23 2/3,0,0,2,0,0,1.000,0,0,0,-
이인행,60648,KIA,유격수,13,6,48,1,0,8,10,1,0.947,0,0,0,-
박기혁,70553,KT,2루수,13,2,30,0,0,6,11,4,1.000,0,0,0,-
안상빈,64041,KT,투수,13,0,16,0,0,0,2,0,1.000,0,0,0,-
구자욱,62404,삼성,중견수,12,8,53 2/3,0,0,20,1,0,1.000,0,0,0,-
백상원,60456,삼성,3루수,12,4,54,0,0,2,7,0,1.000,0,0,0,-
정인욱,79440,삼성,투수,12,4,29 1/3,0,0,2,1,0,1.000,0,0,0,-
장시윤,63360,넥센,3루수,12,10,64 1/3,1,0,3,17,1,0.952,0,0,0,-
김준완,63920,NC,좌익수,12,2,31,0,0,4,0,0,1.000,0,0,0,-
찰리,63939,NC,투수,12,12,53 1/3,1,0,4,11,0,0.938,0,0,0,-
최재원,63913,NC,좌익수,12,3,42 1/3,0,0,12,0,0,1.000,0,0,0,-
채은성,79192,LG,중견수,12,4,45 1/3,0,0,8,0,0,1.000,0,0,0,-
밴와트,67845,SK,투수,12,12,56 1/3,0,0,1,9,0,1.000,0,0,0,-
이원재,77229,두산,투수,12,0,10 2/3,0,0,1,2,0,1.000,0,0,0,-
험버,65659,KIA,투수,12,11,50 2/3,0,0,0,6,0,1.000,0,0,0,-
황대인,65610,KIA,3루수,12,3,49,0,0,6,9,2,1.000,0,0,0,-
한상훈,73703,한화,3루수,12,5,48,1,0,4,7,1,0.917,0,0,0,-
배우열,79191,KT,투수,12,0,16,0,1,1,1,0,1.000,0,0,0,-
어윈,65036,KT,투수,12,12,56,2,1,2,11,2,0.867,0,0,0,-
김현우,60457,삼성,투수,11,0,12 1/3,0,0,0,1,0,1.000,0,0,0,-
최선호,64493,삼성,좌익수,11,0,18,0,0,3,0,0,1.000,0,0,0,-
박명환,96251,NC,투수,11,4,26,0,0,1,3,0,1.000,0,0,0,-
장진용,74139,LG,투수,11,9,32 1/3,0,0,2,5,0,1.000,0,0,0,-
김민식,62864,SK,포수,11,1,31 1/3,0,0,37,1,0,1.000,0,1,0,0.0
박철우,64804,SK,3루수,11,0,19,0,0,0,3,0,1.000,0,0,0,-
고영민,72214,두산,2루수,11,5,56 2/3,2,0,15,16,5,0.939,0,0,0,-
양종민,79530,두산,3루수,11,0,23,1,0,1,5,0,0.857,0,0,0,-
장민석,71347,두산,중견수,11,1,24,0,0,2,0,0,1.000,0,0,0,-
강동수,65515,롯데,1루수,11,0,13 2/3,0,0,14,0,2,1.000,0,0,0,-
구승민,63543,롯데,투수,11,3,29,0,0,5,1,1,1.000,0,0,0,-
오윤석,64504,롯데,1루수,11,3,36 1/3,0,0,34,2,3,1.000,0,0,0,-
오윤석,64504,롯데,2루수,11,2,41,0,0,12,8,3,1.000,0,0,0,-
차일목,73602,KIA,포수,11,7,69,1,0,46,5,1,0.981,0,10,2,16.7
한상훈,73703,한화,유격수,11,3,42,0,0,4,16,3,1.000,0,0,0,-
김진곤,63088,KT,중견수,11,1,28,0,0,7,0,0,1.000,0,0,0,-
구자욱,62404,삼성,3루수,10,7,58,2,0,3,13,0,0.889,0,0,0,-
김정혁,61463,삼성,3루수,10,3,27,0,0,2,4,1,1.000,0,0,0,-
문우람,61363,넥센,중견수,10,5,55 1/3,1,0,7,0,0,0.875,0,0,0,-
박진우,63991,NC,투수,10,0,14 1/3,0,0,2,4,0,1.000,0,0,0,-
김영관,62007,LG,유격수,10,4,33,2,0,6,16,4,0.917,0,0,0,-
박지규,65136,LG,1루수,10,0,17,0,0,13,2,1,1.000,0,0,0,-
이병규,76100,LG,우익수,10,7,63,0,0,12,0,0,1.000,0,0,0,-
채은성,79192,LG,좌익수,10,5,50,0,0,8,0,0,1.000,0,0,0,-
김연훈,77609,SK,유격수,10,4,41,1,0,5,10,1,0.938,0,0,0,-
박진만,96307,SK,1루수,10,6,59,0,0,52,5,7,1.000,0,0,0,-
국해성,79290,두산,우익수,10,6,55,0,0,12,3,0,1.000,0,0,0,-
정재훈,73241,롯데,투수,10,0,6 1/3,0,0,0,1,0,1.000,0,0,0,-
고영우,63636,KIA,1루수,10,0,19 2/3,0,0,12,1,2,1.000,0,0,0,-
이은총,64602,KIA,우익수,10,8,73,0,0,20,1,0,1.000,0,0,0,-
이호신,77648,KIA,좌익수,10,0,17,0,0,3,0,0,1.000,0,0,0,-
로저스,65742,한화,투수,10,10,75 2/3,0,1,2,7,1,1.000,0,0,0,-
모건,65733,한화,중견수,10,9,82 1/3,0,0,20,0,0,1.000,0,0,0,-
박한길,64764,한화,투수,10,0,13 2/3,0,0,1,4,0,1.000,0,0,0,-
정근우,75808,한화,중견수,10,3,27 2/3,0,0,6,1,0,1.000,0,0,0,-
오재영,74359,넥센,투수,9,4,18 1/3,0,0,1,2,0,1.000,0,0,0,-
박정준,73543,NC,좌익수,9,1,22,0,0,2,0,0,1.000,0,0,0,-
황윤호,62908,NC,유격수,9,0,13,0,0,1,3,0,1.000,0,0,0,-
박성준,65120,LG,2루수,9,3,32,0,0,7,9,3,1.000,0,0,0,-
나주환,73209,SK,3루수,9,5,35,2,0,2,7,0,0.818,0,0,0,-
박철우,64804,SK,유격수,9,0,10 2/3,0,0,1,5,1,1.000,0,0,0,-
이대수,72860,SK,2루수,9,4,35 2/3,0,0,5,20,4,1.000,0,0,0,-
김수완,78550,두산,투수,9,2,15 1/3,0,0,0,5,1,1.000,0,0,0,-
양종민,79530,두산,2루수,9,1,24,0,0,5,7,2,1.000,0,0,0,-
장민석,71347,두산,우익수,9,4,47,0,0,8,0,0,1.000,0,0,0,-
배장호,76540,롯데,투수,9,5,28 2/3,1,0,2,4,0,0.857,0,0,0,-
이인복,64565,롯데,투수,9,1,20 1/3,0,0,1,6,0,1.000,0,0,0,-
서재응,78640,KIA,투수,9,9,40,1,2,2,7,0,0.900,0,0,0,-
최용규,78666,KIA,3루수,9,1,26 2/3,0,0,2,4,2,1.000,0,0,0,-
고동진,74745,한화,좌익수,9,5,34 1/3,0,0,5,1,0,1.000,0,0,0,-
지성준,64717,한화,포수,9,0,26,0,0,24,0,0,1.000,1,2,0,0.0
김영환,63448,KT,3루수,9,0,20,0,0,2,5,1,1.000,0,0,0,-
하준호,78517,KT,중견수,9,5,57 2/3,2,0,12,2,0,0.875,0,0,0,-
윤석민,74215,넥센,1루수,8,7,61,1,0,52,5,4,0.983,0,0,0,-
윤진호,79198,LG,2루수,8,0,11,1,0,2,5,0,0.875,0,0,0,-
임지섭,64155,LG,투수,8,8,31 2/3,1,1,1,3,0,0.800,0,0,0,-
최승준,76158,LG,1루수,8,8,64 2/3,0,0,63,4,6,1.000,0,0,0,-
윤중환,79869,SK,우익수,8,4,44,0,0,7,0,0,1.000,0,0,0,-
최정민,62893,SK,2루수,8,4,41,0,0,10,19,6,1.000,0,0,0,-
손용석,76536,롯데,3루수,8,2,29,1,0,4,4,0,0.889,0,0,0,-
고영우,63636,KIA,유격수,8,1,15,0,0,3,4,2,1.000,0,0,0,-
김주형,74605,KIA,2루수,8,4,24,1,0,2,5,1,0.875,0,0,0,-
문경찬,65643,KIA,투수,8,4,27 2/3,0,1,1,5,0,1.000,0,0,0,-
이홍구,63634,KIA,1루수,8,1,12 1/3,0,0,14,1,0,1.000,0,0,0,-
최병연,60658,KIA,유격수,8,1,20,0,0,0,7,0,1.000,0,0,0,-
필,64699,KIA,좌익수,8,3,27 1/3,0,0,7,0,0,1.000,0,0,0,-
고동진,74745,한화,우익수,8,7,67,0,0,12,0,0,1.000,0,0,0,-
송광민,76753,한화,3루수,8,6,51 2/3,0,0,3,11,2,1.000,0,0,0,-
박용근,77104,KT,2루수,8,2,22 2/3,1,0,4,11,2,0.938,0,0,0,-
장성우,78548,KT,1루수,8,6,48 1/3,1,0,49,4,2,0.981,0,0,0,-
장성호,96610,KT,1루수,8,3,41,0,0,45,0,4,1.000,0,0,0,-
최대성,74543,KT,투수,8,0,2 2/3,0,0,0,0,0,-,0,0,0,-
임현준,61457,삼성,투수,7,0,6 1/3,0,0,1,2,0,1.000,0,0,0,-
금민철,75258,넥센,투수,7,5,22,0,0,3,2,0,1.000,0,0,0,-
배힘찬,72321,넥센,투수,7,0,6 2/3,0,0,1,0,0,1.000,0,0,0,-
임병욱,64346,넥센,1루수,7,0,15,0,0,11,0,2,1.000,0,0,0,-
조평호,74358,NC,1루수,7,0,11,0,0,7,1,4,1.000,0,0,0,-
조윤준,62147,LG,포수,7,1,17 2/3,0,0,19,0,0,1.000,0,2,0,0.0
백인식,78819,SK,투수,7,4,20 2/3,0,0,1,2,0,1.000,0,0,0,-
안정광,60865,SK,3루수,7,4,34,1,0,2,6,2,0.889,0,0,0,-
류지혁,62234,두산,유격수,7,0,10 2/3,0,0,3,4,1,1.000,0,0,0,-
허경민,79240,두산,2루수,7,5,46,1,0,9,16,4,0.962,0,0,0,-
오현근,78850,롯데,우익수,7,5,41 2/3,0,0,9,0,0,1.000,0,0,0,-
신종길,72559,KIA,1루수,7,1,18,0,0,20,1,2,1.000,0,0,0,-
신종길,72559,KIA,좌익수,7,0,12 1/3,0,0,3,0,0,1.000,0,0,0,-
오준혁,61743,KIA,중견수,7,2,19,0,0,3,0,0,1.000,0,0,0,-
윤완주,62668,KIA,2루수,7,3,33,0,0,7,11,4,1.000,0,0,0,-
이범호,70756,KIA,1루수,7,1,22,0,0,18,6,3,1.000,0,0,0,-
한기주,76610,KIA,투수,7,0,8 1/3,0,0,0,1,0,1.000,0,0,0,-
폭스,65762,한화,좌익수,7,4,28 2/3,0,0,6,0,0,1.000,0,0,0,-
황선일,76404,한화,우익수,7,4,40,0,0,5,2,0,1.000,0,0,0,-
송민섭,64012,KT,우익수,7,4,36,0,0,12,0,0,1.000,0,0,0,-
김정혁,61463,삼성,1루수,6,2,22 2/3,0,0,14,6,2,1.000,0,0,0,-
장영석,79334,넥센,3루수,6,1,22,1,0,1,9,1,0.909,0,0,0,-
고창성,78248,NC,투수,6,0,9 2/3,0,0,1,1,0,1.000,0,0,0,-
모창민,78813,NC,1루수,6,2,30,1,0,30,0,2,0.968,0,0,0,-
최재원,63913,NC,1루수,6,0,13,0,0,16,3,2,1.000,0,0,0,-
김재성,65132,LG,포수,6,0,12,0,0,7,2,0,1.000,0,0,1,100
윤진호,79198,LG,유격수,6,0,11,0,0,2,3,1,1.000,0,0,0,-
유서준,64890,SK,2루수,6,2,21,0,0,3,8,4,1.000,0,0,0,-
김진형,79234,두산,1루수,6,0,15,0,0,14,1,3,1.000,0,0,0,-
루츠,65203,두산,3루수,6,6,43 1/3,1,0,2,6,0,0.889,0,0,0,-
백민기,63559,롯데,우익수,6,2,23,0,0,5,0,0,1.000,0,0,0,-
손용석,76536,롯데,2루수,6,5,39,0,0,9,21,5,1.000,0,0,0,-
최준석,71552,롯데,1루수,6,5,35 2/3,0,0,29,1,4,1.000,0,0,0,-
강한울,64610,KIA,2루수,6,0,13,0,0,3,4,0,1.000,0,0,0,-
김민우,72303,KIA,1루수,6,1,18,1,0,11,1,0,0.923,0,0,0,-
김준,78823,KIA,투수,6,0,4 1/3,0,0,0,1,0,1.000,0,0,0,-
이종환,60667,한화,우익수,6,1,13,1,0,4,0,0,0.800,0,0,0,-
장운호,63700,한화,좌익수,6,0,8 2/3,0,0,2,1,1,1.000,0,0,0,-
폭스,65762,한화,포수,6,2,22,0,0,13,3,0,1.000,1,3,1,25.0
김사연,78753,KT,중견수,6,2,21 1/3,1,0,5,0,0,0.833,0,0,0,-
문상철,64007,KT,2루수,6,4,29,0,0,5,7,1,1.000,0,0,0,-
이정식,74402,삼성,포수,5,1,13,0,0,16,1,0,1.000,0,0,0,-
송성문,65357,넥센,2루수,5,5,27,2,0,7,8,2,0.882,0,0,0,-
최재원,63913,NC,2루수,5,0,13,0,0,4,2,1,1.000,0,0,0,-
강병의,61108,LG,2루수,5,0,11 2/3,0,0,1,7,2,1.000,0,0,0,-
나성용,61742,LG,우익수,5,1,14 2/3,0,0,3,0,0,1.000,0,0,0,-
김재현,76869,SK,우익수,5,0,7,1,0,0,0,0,0.000,0,0,0,-
김재현,76869,SK,좌익수,5,0,10 2/3,0,0,2,0,0,1.000,0,0,0,-
남경호,65264,두산,투수,5,0,9,0,0,0,0,0,-,0,0,0,-
양종민,79530,두산,유격수,5,0,6 2/3,0,0,0,2,1,1.000,0,0,0,-
이재곤,77566,롯데,투수,5,5,13,0,0,1,1,1,1.000,0,0,0,-
김주형,74605,KIA,우익수,5,1,20,0,0,8,0,0,1.000,0,0,0,-
노수광,63704,KIA,중견수,5,2,19 2/3,0,0,2,0,0,1.000,0,0,0,-
신창호,76140,KIA,투수,5,0,5 2/3,0,0,1,0,0,1.000,0,0,0,-
최병연,60658,KIA,3루수,5,0,9,0,0,1,1,0,1.000,0,0,0,-
최희섭,77623,KIA,1루수,5,2,17,0,0,16,2,3,1.000,0,0,0,-
황대인,65610,KIA,2루수,5,2,19 1/3,0,0,4,4,1,1.000,0,0,0,-
고동진,74745,한화,중견수,5,5,39 2/3,0,0,2,0,0,1.000,0,0,0,-
한상훈,73703,한화,2루수,5,2,20,0,0,6,10,2,1.000,0,0,0,-
허유강,79746,한화,투수,5,0,2 2/3,0,0,0,0,0,-,0,0,0,-
김선민,60496,KT,2루수,5,0,9 1/3,0,0,0,2,0,1.000,0,0,0,-
신명철,71504,KT,2루수,5,0,9,0,0,3,4,0,1.000,0,0,0,-
이창진,64560,KT,2루수,5,1,17,0,0,3,4,2,1.000,0,0,0,-
배영섭,79465,삼성,좌익수,4,4,33 1/3,0,0,0,1,0,1.000,0,0,0,-
강지광,79130,넥센,좌익수,4,3,23,1,0,5,0,0,0.833,0,0,0,-
스나이더,64158,넥센,중견수,4,1,12,0,0,4,0,0,1.000,0,0,0,-
유재신,76368,넥센,좌익수,4,0,6 2/3,0,0,0,0,0,-,0,0,0,-
임병욱,64346,넥센,우익수,4,1,15,0,0,2,0,0,1.000,0,0,0,-
윤병호,62016,NC,우익수,4,0,19,0,0,4,0,0,1.000,0,0,0,-
조평호,74358,NC,3루수,4,0,9,0,0,2,1,0,1.000,0,0,0,-
김광삼,99152,LG,투수,4,4,15 2/3,0,0,1,2,0,1.000,0,0,0,-
백창수,60100,LG,3루수,4,1,17,0,0,1,3,2,1.000,0,0,0,-
서상우,62164,LG,1루수,4,0,5,1,0,3,0,0,0.750,0,0,0,-
이민재,61194,LG,우익수,4,0,12 1/3,0,0,2,0,0,1.000,0,0,0,-
이준형,62463,LG,투수,4,2,5 2/3,0,0,0,0,0,-,0,0,0,-
김기현,77869,SK,좌익수,4,0,7,0,0,1,0,0,1.000,0,0,0,-
김성현,76802,SK,2루수,4,3,16,1,0,4,8,1,0.923,0,0,0,-
박진만,96307,SK,2루수,4,0,11,0,0,1,4,0,1.000,0,0,0,-
유서준,64890,SK,유격수,4,0,8,0,0,3,1,0,1.000,0,0,0,-
홍명찬,76854,SK,2루수,4,0,4 2/3,0,0,2,0,0,1.000,0,0,0,-
김진형,79234,두산,3루수,4,3,20,0,0,1,6,1,1.000,0,0,0,-
장민익,60255,두산,투수,4,0,4,0,0,0,0,0,-,0,0,0,-
김재유,65506,롯데,우익수,4,0,4,0,0,1,0,0,1.000,0,0,0,-
김진우,72641,KIA,투수,4,2,13,0,0,2,2,0,1.000,0,0,0,-
