선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
민병헌,76249,두산,중견수,13,5,55,0,0,12,0,0,1.000,0,0,0,-
김수완,78550,롯데,투수,13,10,63 2/3,0,0,5,2,0,1.000,0,0,0,-
박동욱,74363,LG,투수,13,2,31,0,0,1,2,0,1.000,0,0,0,-
손인호,98538,LG,우익수,13,3,44 2/3,0,0,11,1,0,1.000,0,0,0,-
이양기,73725,한화,우익수,13,4,45,1,0,11,0,0,0.917,0,0,0,-
장민제,79764,한화,투수,13,1,16 1/3,0,0,1,2,0,1.000,0,0,0,-
김원섭,71207,KIA,중견수,12,7,61 2/3,0,0,12,0,0,1.000,0,0,0,-
전태현,78650,KIA,투수,12,10,41,0,0,2,6,0,1.000,0,0,0,-
최훈락,75608,KIA,좌익수,12,10,68,0,0,14,0,0,1.000,0,0,0,-
문광은,60845,SK,투수,12,2,18 2/3,0,0,0,2,0,1.000,0,0,0,-
오현택,79293,두산,투수,12,0,15 1/3,0,0,0,1,0,1.000,0,0,0,-
유재웅,72220,두산,좌익수,12,0,28,0,0,6,0,0,1.000,0,0,0,-
지승민,71715,두산,투수,12,0,6 2/3,0,0,0,0,0,-,0,0,0,-
박한이,71432,삼성,중견수,12,8,74,0,0,12,0,0,1.000,0,0,0,-
손주인,72456,삼성,유격수,12,4,37 1/3,1,0,10,13,2,0.958,0,0,0,-
서승화,72157,LG,투수,12,9,52,1,0,2,6,0,0.889,0,0,0,-
심수창,74167,LG,투수,12,6,35 2/3,0,1,2,11,2,1.000,0,0,0,-
송창식,74731,한화,투수,12,0,18 1/3,1,0,1,3,0,0.800,0,0,0,-
정재원,74748,한화,투수,12,0,14 1/3,0,0,1,4,0,1.000,0,0,0,-
한윤섭,78762,한화,2루수,12,3,39,1,0,13,10,4,0.958,0,0,0,-
김상현,70646,KIA,1루수,11,11,94,1,0,88,8,5,0.990,0,0,0,-
최윤석,60805,SK,3루수,11,7,61 2/3,1,0,4,12,1,0.941,0,0,0,-
이승화,71565,롯데,우익수,11,2,38,0,0,4,0,0,1.000,0,0,0,-
정보명,73513,롯데,3루수,11,5,62,3,0,9,18,5,0.900,0,0,0,-
조정훈,75537,롯데,투수,11,11,62,0,0,9,10,0,1.000,0,0,0,-
조중근,71835,넥센,1루수,11,2,40 2/3,0,0,45,2,4,1.000,0,0,0,-
김준호,77156,LG,우익수,11,7,53,1,0,9,0,0,0.900,0,0,0,-
한희,79138,LG,투수,11,3,20 2/3,0,0,0,4,0,1.000,0,0,0,-
김다원,78765,KIA,좌익수,10,2,34 2/3,0,0,11,1,0,1.000,0,0,0,-
이성우,71184,KIA,포수,10,2,45 1/3,1,1,51,3,0,0.982,0,7,2,22.2
정용운,79617,KIA,투수,10,1,9 1/3,1,0,0,1,0,0.500,0,0,0,-
홍재호,60605,KIA,3루수,10,5,51,0,0,4,12,2,1.000,0,0,0,-
김연훈,77609,SK,3루수,10,8,58 2/3,0,0,6,10,1,1.000,0,0,0,-
박정배,75250,두산,투수,10,1,14 2/3,0,0,2,1,0,1.000,0,0,0,-
전준우,78513,롯데,우익수,10,0,21,0,0,5,0,0,1.000,0,0,0,-
조동찬,72466,삼성,유격수,10,8,50 2/3,4,0,12,17,1,0.879,0,0,0,-
장영석,79334,넥센,좌익수,10,4,45,1,0,14,1,1,0.938,0,0,0,-
김형철,73827,KIA,3루수,9,5,28 1/3,0,0,5,6,0,1.000,0,0,0,-
신종길,72559,KIA,중견수,9,8,72 2/3,0,0,10,1,0,1.000,0,0,0,-
이상화,74647,KIA,투수,9,0,8 2/3,1,0,0,3,0,0.750,0,0,0,-
김성배,73226,두산,투수,9,4,19 1/3,0,0,0,5,0,1.000,0,0,0,-
김창훈,74728,두산,투수,9,0,7 2/3,0,0,1,2,0,1.000,0,0,0,-
민병헌,76249,두산,우익수,9,0,20,0,0,2,0,0,1.000,0,0,0,-
원용묵,76262,두산,투수,9,0,7 1/3,0,0,1,2,0,1.000,0,0,0,-
장민익,60255,두산,투수,9,2,13 2/3,1,0,0,1,0,0.500,0,0,0,-
정보명,73513,롯데,좌익수,9,8,64,1,0,10,1,0,0.917,0,0,0,-
레딩,60430,삼성,투수,9,6,35 1/3,0,1,1,9,0,1.000,0,0,0,-
조동찬,72466,삼성,2루수,9,8,53 1/3,3,0,11,17,5,0.903,0,0,0,-
강병식,72325,넥센,우익수,9,8,67,0,0,20,0,0,1.000,0,0,0,-
김민성,77564,넥센,3루수,9,6,54,1,0,5,10,0,0.938,0,0,0,-
니코스키,79859,넥센,투수,9,6,32 1/3,0,0,1,13,1,1.000,0,0,0,-
이대환,72333,넥센,투수,9,0,11,0,0,1,1,0,1.000,0,0,0,-
곤잘레스,60154,LG,투수,9,9,43 1/3,0,0,3,8,0,1.000,0,0,0,-
김준호,77156,LG,좌익수,9,5,57 1/3,0,0,10,0,0,1.000,0,0,0,-
서동욱,73606,LG,1루수,9,7,67,0,0,64,4,8,1.000,0,0,0,-
김강,77733,한화,1루수,9,3,41,0,0,35,3,2,1.000,0,0,0,-
김혁민,77748,한화,투수,9,8,40 1/3,1,1,2,2,0,0.800,0,0,0,-
부에노,60727,한화,투수,9,5,29 2/3,1,0,1,7,1,0.889,0,0,0,-
전근표,70364,한화,1루수,9,4,37 1/3,0,0,41,4,4,1.000,0,0,0,-
한윤섭,78762,한화,유격수,9,1,29 1/3,0,0,5,8,1,1.000,0,0,0,-
박기남,74103,KIA,2루수,8,4,38,0,0,12,8,2,1.000,0,0,0,-
홍재호,60605,KIA,2루수,8,2,21 1/3,0,0,5,6,1,1.000,0,0,0,-
안치용,72161,SK,좌익수,8,4,45,0,0,9,0,0,1.000,0,0,0,-
이재영,72216,SK,투수,8,0,10 2/3,0,0,0,1,0,1.000,0,0,0,-
임성헌,78843,SK,투수,8,0,8 2/3,0,0,1,2,0,1.000,0,0,0,-
임훈,74823,SK,중견수,8,6,44 2/3,0,0,11,0,0,1.000,0,0,0,-
전준호,94364,SK,투수,8,1,15,0,0,1,4,0,1.000,0,0,0,-
허승민,78458,삼성,좌익수,8,0,12,0,0,5,0,0,1.000,0,0,0,-
오윤,70312,넥센,좌익수,8,1,20 1/3,0,0,4,0,0,1.000,0,0,0,-
유한준,74339,넥센,중견수,8,2,25 1/3,0,0,4,0,0,1.000,0,0,0,-
이동학,70356,넥센,투수,8,1,16 1/3,1,0,3,1,0,0.800,0,0,0,-
정수성,97350,넥센,중견수,8,5,49 1/3,0,0,7,0,0,1.000,0,0,0,-
박경수,73113,LG,유격수,8,2,32,2,0,10,14,2,0.923,0,0,0,-
윤상균,78892,LG,포수,8,1,21,0,0,24,1,0,1.000,0,3,0,0.0
최성민,79137,LG,투수,8,6,32 2/3,1,2,1,11,0,0.923,0,0,0,-
김경언,71610,한화,1루수,8,2,30,1,0,22,2,4,0.960,0,0,0,-
김회성,79705,한화,3루수,8,3,39 1/3,1,0,7,10,1,0.944,0,0,0,-
정현석,78745,한화,좌익수,8,0,14 2/3,0,0,7,0,0,1.000,0,0,0,-
황재규,79758,한화,투수,8,0,9,0,0,1,0,0,1.000,0,0,0,-
나지완,78629,KIA,우익수,7,6,38 2/3,0,0,8,0,0,1.000,0,0,0,-
최용규,78666,KIA,우익수,7,3,28,0,0,4,0,0,1.000,0,0,0,-
안경현,92207,SK,1루수,7,4,33,0,0,34,2,1,1.000,0,0,0,-
문규현,72546,롯데,2루수,7,0,10,0,0,3,6,2,1.000,0,0,0,-
이용훈,70434,롯데,투수,7,2,16 2/3,0,0,1,2,0,1.000,0,0,0,-
손주인,72456,삼성,3루수,7,4,25,1,0,3,3,0,0.857,0,0,0,-
손주인,72456,삼성,2루수,7,1,27,1,0,5,6,3,0.917,0,0,0,-
박동원,79365,넥센,포수,7,0,13,0,0,17,1,1,1.000,0,1,1,50.0
클락,78725,넥센,우익수,7,0,15 2/3,0,0,3,0,0,1.000,0,0,0,-
윤진호,79198,LG,유격수,7,1,16 1/3,0,0,0,8,0,1.000,0,0,0,-
이학준,74148,LG,3루수,7,7,47 1/3,2,0,1,9,1,0.833,0,0,0,-
구대성,93715,한화,투수,7,1,4 2/3,0,0,0,1,0,1.000,0,0,0,-
송광민,76753,한화,유격수,7,0,11,0,0,0,5,2,1.000,0,0,0,-
이상훈,60724,한화,중견수,7,1,21,0,0,6,0,0,1.000,0,0,0,-
이양기,73725,한화,좌익수,7,4,47,0,0,16,0,0,1.000,0,0,0,-
최용규,78666,KIA,1루수,6,0,12,0,0,13,0,1,1.000,0,0,0,-
이한진,76822,SK,투수,6,0,3 2/3,0,0,1,0,0,1.000,0,0,0,-
노경은,73211,두산,투수,6,0,9 1/3,0,0,1,0,0,1.000,0,0,0,-
이원석,75566,두산,1루수,6,1,25,0,0,27,2,1,1.000,0,0,0,-
양종민,79530,롯데,유격수,6,3,27,1,0,0,9,0,0.900,0,0,0,-
이명우,72535,롯데,투수,6,6,33,0,0,2,9,1,1.000,0,0,0,-
배영섭,79465,삼성,중견수,6,4,27 2/3,0,0,4,0,0,1.000,0,0,0,-
김민우,72303,넥센,유격수,6,0,12 1/3,0,0,0,5,2,1.000,0,0,0,-
이창섭,60304,넥센,2루수,6,1,17,0,0,7,7,2,1.000,0,0,0,-
백창수,60100,LG,3루수,6,0,8 2/3,0,0,0,2,1,1.000,0,0,0,-
윤진호,79198,LG,2루수,6,0,7,0,0,2,1,0,1.000,0,0,0,-
정희상,75762,한화,우익수,6,4,31,0,0,10,0,0,1.000,0,0,0,-
한윤섭,78762,한화,3루수,6,0,12,0,0,1,5,0,1.000,0,0,0,-
심동섭,60636,KIA,투수,5,0,2 2/3,0,0,0,0,0,-,0,0,0,-
이종환,60667,KIA,1루수,5,0,11,0,0,14,1,1,1.000,0,0,0,-
모창민,78813,SK,2루수,5,1,10,0,0,4,3,0,1.000,0,0,0,-
하지호,79804,SK,2루수,5,0,10,0,0,4,5,3,1.000,0,0,0,-
유재웅,72220,두산,중견수,5,0,17,0,0,6,0,0,1.000,0,0,0,-
유희관,79229,두산,투수,5,0,5 1/3,0,0,0,0,0,-,0,0,0,-
이원석,75566,두산,유격수,5,2,27,0,0,1,9,0,1.000,0,0,0,-
정보명,73513,롯데,우익수,5,4,15,0,0,5,0,0,1.000,0,0,0,-
하준호,78517,롯데,투수,5,1,2 2/3,0,0,0,0,0,-,0,0,0,-
강명구,73409,삼성,유격수,5,1,21,1,0,5,12,0,0.944,0,0,0,-
배영섭,79465,삼성,우익수,5,0,19,0,0,6,0,0,1.000,0,0,0,-
강윤구,79358,넥센,투수,5,4,15,0,0,0,2,0,1.000,0,0,0,-
김정훈,60339,넥센,투수,5,0,7 2/3,0,0,0,1,1,1.000,0,0,0,-
김지수,79300,넥센,2루수,5,1,14,0,0,6,6,3,1.000,0,0,0,-
경헌호,70121,LG,투수,5,0,5,0,0,0,0,0,-,0,0,0,-
김지용,60181,LG,투수,5,0,8,0,0,2,1,0,1.000,0,0,0,-
서동욱,73606,LG,좌익수,5,4,26,0,0,4,0,0,1.000,0,0,0,-
이병규,97109,LG,중견수,5,2,20 1/3,0,0,4,0,0,1.000,0,0,0,-
정주현,79150,LG,2루수,5,2,19,2,0,7,8,1,0.882,0,0,0,-
이상훈,60724,한화,좌익수,5,3,24 2/3,0,0,5,0,0,1.000,0,0,0,-
이성호,78768,한화,포수,5,2,17 1/3,0,0,9,0,1,1.000,0,5,0,0.0
이여상,76435,한화,2루수,5,0,14,0,0,3,3,1,1.000,0,0,0,-
전현태,75706,한화,유격수,5,1,9 2/3,1,0,3,2,0,0.833,0,0,0,-
문수호,72643,KIA,투수,4,0,2 2/3,0,0,0,0,0,-,0,0,0,-
이영수,74650,KIA,1루수,4,2,17,0,0,23,0,0,1.000,0,0,0,-
이종환,60667,KIA,우익수,4,1,10,0,0,0,0,0,-,0,0,0,-
최용규,78666,KIA,3루수,4,0,8,0,0,0,1,0,1.000,0,0,0,-
최용규,78666,KIA,중견수,4,2,12,0,0,4,0,0,1.000,0,0,0,-
최용규,78666,KIA,좌익수,4,1,9,0,0,2,0,0,1.000,0,0,0,-
나주환,73209,SK,1루수,4,2,16,0,0,13,2,4,1.000,0,0,0,-
윤희상,74838,SK,투수,4,0,5,0,0,0,0,0,-,0,0,0,-
하지호,79804,SK,유격수,4,0,5,0,0,1,3,0,1.000,0,0,0,-
김동길,60296,두산,유격수,4,0,8,0,0,2,6,1,1.000,0,0,0,-
이원석,75566,두산,2루수,4,2,26,0,0,7,9,3,1.000,0,0,0,-
정훈,60523,롯데,유격수,4,1,13,0,0,1,5,0,1.000,0,0,0,-
박진만,96307,삼성,3루수,4,4,36,1,0,3,5,0,0.889,0,0,0,-
강병식,72325,넥센,좌익수,4,0,12 2/3,0,0,1,0,0,1.000,0,0,0,-
강병우,75143,넥센,좌익수,4,0,4,0,0,0,0,0,-,0,0,0,-
이정호,71433,넥센,투수,4,0,9 2/3,0,0,2,1,0,1.000,0,0,0,-
민경수,74130,LG,투수,4,0,3,0,0,0,0,0,-,0,0,0,-
배우열,79191,LG,투수,4,0,5,0,0,0,0,0,-,0,0,0,-
윤진호,79198,LG,3루수,4,0,3 2/3,0,0,0,0,0,-,0,0,0,-
추승우,72139,한화,좌익수,4,2,18,0,0,5,0,0,1.000,0,0,0,-
김다원,78765,KIA,중견수,3,2,13,0,0,4,0,0,1.000,0,0,0,-
장태성,79642,KIA,3루수,3,0,4,0,0,0,3,0,1.000,0,0,0,-
홍세완,70626,KIA,1루수,3,3,25,0,0,28,2,3,1.000,0,0,0,-
김원형,91848,SK,투수,3,0,2 1/3,1,0,0,0,0,0.000,0,0,0,-
이명기,76849,SK,우익수,3,0,5,0,0,2,0,0,1.000,0,0,0,-
최원재,60848,SK,투수,3,0,2/3,0,0,0,0,0,-,0,0,0,-
최윤석,60805,SK,2루수,3,0,10,0,0,1,5,0,1.000,0,0,0,-
이두환,77242,두산,1루수,3,1,21,0,0,20,3,2,1.000,0,0,0,-
김대우,78536,롯데,투수,3,2,7 2/3,0,0,1,0,0,1.000,0,0,0,-
진명호,79545,롯데,투수,3,3,7 1/3,0,0,0,1,0,1.000,0,0,0,-
강명구,73409,삼성,3루수,3,0,7,1,0,2,1,0,0.750,0,0,0,-
강명구,73409,삼성,좌익수,3,0,4,0,0,4,0,0,1.000,0,0,0,-
김상수,79402,삼성,3루수,3,1,22,0,0,3,6,0,1.000,0,0,0,-
양준혁,93410,삼성,1루수,3,1,11,0,0,12,0,0,1.000,0,0,0,-
정형식,79459,삼성,중견수,3,0,5,0,0,2,0,0,1.000,0,0,0,-
김지수,79300,넥센,유격수,3,0,4,0,0,2,1,1,1.000,0,0,0,-
강철민,72627,LG,투수,3,3,11 2/3,0,0,0,1,0,1.000,0,0,0,-
백창수,60100,LG,유격수,3,0,7,1,0,1,4,1,0.833,0,0,0,-
백창수,60100,LG,2루수,3,0,7,0,0,2,3,0,1.000,0,0,0,-
서성종,72822,LG,포수,3,0,6 1/3,0,0,4,1,0,1.000,0,1,0,0.0
손인호,98538,LG,좌익수,3,0,5,0,0,0,0,0,-,0,0,0,-
윤상균,78892,LG,1루수,3,0,3,0,0,3,0,1,1.000,0,0,0,-
김동영,75739,한화,좌익수,3,2,17,0,0,4,0,0,1.000,0,0,0,-
이도형,93225,한화,포수,3,0,7,0,0,10,0,0,1.000,0,0,0,-
라이트,60649,KIA,투수,2,2,9,0,0,1,1,1,1.000,0,0,0,-
이용규,74163,KIA,좌익수,2,1,9 2/3,0,0,6,0,0,1.000,0,0,0,-
차정민,75663,KIA,투수,2,0,1 2/3,0,0,0,0,0,-,0,0,0,-
최훈락,75608,KIA,우익수,2,0,4,0,0,1,0,0,1.000,0,0,0,-
모창민,78813,SK,좌익수,2,0,4,0,0,0,0,0,-,0,0,0,-
박재홍,96362,SK,좌익수,2,1,7,0,0,0,0,0,-,0,0,0,-
박정환,70408,SK,3루수,2,0,4 1/3,0,0,0,0,0,-,0,0,0,-
박정환,70408,SK,2루수,2,0,1 2/3,0,0,1,1,0,1.000,0,0,0,-
제춘모,72801,SK,투수,2,0,3 1/3,0,0,0,0,0,-,0,0,0,-
이재우,71260,두산,투수,2,2,6 2/3,0,0,0,2,1,1.000,0,0,0,-
조규수,70755,두산,투수,2,0,1 1/3,0,0,0,0,0,-,0,0,0,-
나승현,76529,롯데,투수,2,0,2 1/3,0,0,1,0,0,1.000,0,0,0,-
박시영,60559,롯데,투수,2,0,2,0,0,0,0,0,-,0,0,0,-
박정준,73543,롯데,좌익수,2,0,3,0,0,1,0,0,1.000,0,0,0,-
이인구,73563,롯데,우익수,2,0,2,0,0,0,0,0,-,0,0,0,-
이인구,73563,롯데,좌익수,2,0,2,0,0,0,0,0,-,0,0,0,-
정훈,60523,롯데,3루수,2,1,8,0,0,0,4,0,1.000,0,0,0,-
강명구,73409,삼성,중견수,2,0,8,0,0,1,0,0,1.000,0,0,0,-
김상수,79402,삼성,2루수,2,0,10,1,0,2,2,2,0.800,0,0,0,-
김현우,60457,삼성,투수,2,0,1 2/3,0,0,0,0,0,-,0,0,0,-
박민규,79448,삼성,투수,2,0,5,0,0,0,0,0,-,0,0,0,-
강병우,75143,넥센,중견수,2,0,4,0,0,0,0,0,-,0,0,0,-
이창섭,60304,넥센,유격수,2,2,16 2/3,0,0,3,5,1,1.000,0,0,0,-
조재호,72313,넥센,우익수,2,0,4 1/3,0,0,0,0,0,-,0,0,0,-
문선재,79113,LG,2루수,2,1,7 2/3,1,0,1,2,0,0.750,0,0,0,-
문선재,79113,LG,3루수,2,0,3,1,0,0,1,0,0.500,0,0,0,-
서동욱,73606,LG,우익수,2,0,2,0,0,0,0,0,-,0,0,0,-
이학준,74148,LG,2루수,2,0,4,0,0,0,1,0,1.000,0,0,0,-
이형종,78135,LG,투수,2,2,9 2/3,0,0,0,0,0,-,0,0,0,-
정주현,79150,LG,3루수,2,1,7,1,0,0,1,0,0.500,0,0,0,-
김강석,79704,한화,2루수,2,0,2,0,0,1,2,1,1.000,0,0,0,-
김경언,71610,한화,좌익수,2,0,2,0,0,1,0,0,1.000,0,0,0,-
김용주,60764,한화,투수,2,2,2,0,0,0,2,0,1.000,0,0,0,-
신해수,76763,한화,투수,2,0,2,0,0,0,0,0,-,0,0,0,-
윤경영,74761,한화,투수,2,0,3,0,0,0,1,0,1.000,0,0,0,-
이여상,76435,한화,3루수,2,0,4,0,0,0,0,0,-,0,0,0,-
김다원,78765,KIA,1루수,1,0,3,0,0,3,0,0,1.000,0,0,0,-
김선빈,78603,KIA,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
김선빈,78603,KIA,2루수,1,0,1,0,0,0,0,0,-,0,0,0,-
박기남,74103,KIA,유격수,1,0,7,0,0,1,1,0,1.000,0,0,0,-
신종길,72559,KIA,좌익수,1,0,2,0,0,1,0,0,1.000,0,0,0,-
안치홍,79608,KIA,유격수,1,0,1,0,0,0,0,0,-,0,0,0,-
윤효섭,79653,KIA,중견수,1,0,3,0,0,0,0,0,-,0,0,0,-
이영수,74650,KIA,3루수,1,0,3,0,0,0,1,1,1.000,0,0,0,-
이영수,74650,KIA,2루수,1,0,1,0,0,0,1,0,1.000,0,0,0,-
이종범,93607,KIA,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
이종범,93607,KIA,2루수,1,0,1,0,0,0,2,0,1.000,0,0,0,-
임한용,60655,KIA,좌익수,1,0,4,0,0,0,0,0,-,0,0,0,-
채종범,70833,KIA,우익수,1,0,1,0,0,0,0,0,-,0,0,0,-
최용규,78666,KIA,2루수,1,0,2,0,0,0,1,1,1.000,0,0,0,-
최훈락,75608,KIA,1루수,1,0,1 2/3,0,0,0,0,0,-,0,0,0,-
권용관,95158,SK,3루수,1,1,8,0,0,1,3,0,1.000,0,0,0,-
김재현,94107,SK,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
김재현,94107,SK,1루수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
김태훈,79847,SK,투수,1,0,0,0,0,0,0,0,-,0,0,0,-
모창민,78813,SK,유격수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
모창민,78813,SK,중견수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
박상현,79866,SK,유격수,1,0,1,0,0,0,0,0,-,0,0,0,-
박재상,71857,SK,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
박재홍,96362,SK,중견수,1,0,2,0,0,0,0,0,-,0,0,0,-
박정권,74846,SK,2루수,1,0,1,0,0,0,0,0,-,0,0,0,-
박정환,70408,SK,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
안경현,92207,SK,3루수,1,0,3,0,0,0,1,0,1.000,0,0,0,-
이명기,76849,SK,좌익수,1,0,5,0,0,0,0,0,-,0,0,0,-
정근우,75808,SK,유격수,1,0,1,0,0,0,0,0,-,0,0,0,-
최경철,73824,SK,포수,1,0,5,0,1,5,1,0,1.000,0,0,0,-
최동수,94132,SK,2루수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
최동수,94132,SK,3루수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
김동길,60296,두산,3루수,1,0,2,1,0,0,1,0,0.500,0,0,0,-
오현근,78850,두산,우익수,1,0,4,0,0,1,0,0,1.000,0,0,0,-
이두환,77242,두산,3루수,1,1,5,0,0,0,1,0,1.000,0,0,0,-
이성열,73136,두산,포수,1,0,3,0,0,3,1,0,1.000,0,0,0,-
이원재,77229,두산,투수,1,1,1,0,0,0,0,0,-,0,0,0,-
임재철,99507,두산,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
진야곱,78257,두산,투수,1,0,0,0,0,0,0,0,-,0,0,0,-
박준서,71815,롯데,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
이승화,71565,롯데,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
전준우,78513,롯데,1루수,1,0,1,0,0,0,0,0,-,0,0,0,-
황성용,76562,롯데,중견수,1,1,8,0,0,3,0,0,1.000,0,0,0,-
구자운,99245,삼성,투수,1,0,3,0,0,0,0,0,-,0,0,0,-
배영섭,79465,삼성,좌익수,1,0,2,0,0,0,0,0,-,0,0,0,-
양준혁,93410,삼성,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
양준혁,93410,삼성,우익수,1,0,4,0,0,1,0,0,1.000,0,0,0,-
정형식,79459,삼성,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
정형식,79459,삼성,우익수,1,0,2,0,0,0,0,0,-,0,0,0,-
조동찬,72466,삼성,1루수,1,0,4,0,0,6,0,0,1.000,0,0,0,-
조영훈,75441,삼성,좌익수,1,0,4,0,0,0,0,0,-,0,0,0,-
최형우,72443,삼성,우익수,1,0,1,0,0,0,0,0,-,0,0,0,-
허승민,78458,삼성,우익수,1,0,3,0,0,1,0,0,1.000,0,0,0,-
허승민,78458,삼성,중견수,1,0,3,0,0,1,0,0,1.000,0,0,0,-
권도영,73363,넥센,3루수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
김수경,98330,넥센,투수,1,1,3 1/3,0,0,0,1,0,1.000,0,0,0,-
김지수,79300,넥센,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
유한준,74339,넥센,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
장기영,71347,넥센,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
조재호,72313,넥센,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
문선재,79113,LG,유격수,1,0,1,0,0,0,0,0,-,0,0,0,-
박용근,77104,LG,좌익수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
서동욱,73606,LG,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
유경국,60164,LG,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
이병규,97109,LG,1루수,1,0,1,0,0,0,0,0,-,0,0,0,-
이병규,76100,LG,중견수,1,0,6,0,0,2,0,0,1.000,0,0,0,-
이학준,74148,LG,유격수,1,0,1,0,0,0,0,0,-,0,0,0,-
이학준,74148,LG,1루수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
최동환,79140,LG,투수,1,0,0,0,0,0,0,0,-,0,0,0,-
황선일,76404,LG,우익수,1,1,6,0,0,2,0,0,1.000,0,0,0,-
김재우,60759,한화,우익수,1,0,5,0,0,0,0,0,-,0,0,0,-
김재우,60759,한화,중견수,1,0,2,0,0,0,0,0,-,0,0,0,-
김회성,79705,한화,1루수,1,0,1,0,0,0,0,0,-,0,0,0,-
손지환,97103,한화,2루수,1,0,1,0,0,0,0,0,-,0,0,0,-
윤기호,78730,한화,투수,1,0,0,0,0,0,0,0,-,0,0,0,-
이도형,93225,한화,1루수,1,1,3,0,0,3,0,1,1.000,0,0,0,-
이양기,73725,한화,1루수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
정원석,70240,한화,3루수,1,0,3,0,0,0,1,0,1.000,0,0,0,-
최진행,74729,한화,1루수,1,0,1,0,0,0,0,0,-,0,0,0,-
추승우,72139,한화,1루수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
