선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
허경민,79240,두산,유격수,17,9,87 1/3,2,0,22,27,8,0.961,0,0,0,-
김사훈,61591,롯데,포수,17,9,87 1/3,1,0,72,2,0,0.987,0,8,1,11.1
황정립,62646,KIA,1루수,17,12,115,1,0,97,12,6,0.991,0,0,0,-
문성현,60336,넥센,투수,17,10,64,2,0,5,9,0,0.875,0,0,0,-
지재옥,62302,넥센,포수,17,1,34,0,0,31,0,0,1.000,0,2,0,0.0
임찬규,61101,LG,투수,17,4,44,1,1,3,6,0,0.900,0,0,0,-
박민우,62907,NC,2루수,17,9,75 1/3,3,0,18,18,3,0.923,0,0,0,-
아담,63940,NC,투수,17,16,91 2/3,1,2,7,21,0,0.966,0,0,0,-
문승원,62869,SK,투수,16,1,24 1/3,0,0,1,0,0,1.000,0,0,0,-
박세혁,62244,두산,포수,16,6,58 2/3,1,0,32,5,1,0.974,0,8,1,11.1
장성호,96610,롯데,1루수,16,15,118,1,0,119,14,11,0.993,0,0,0,-
고영우,63636,KIA,유격수,16,0,30 1/3,0,0,6,9,1,1.000,0,0,0,-
김민우,72303,넥센,3루수,16,5,63 1/3,1,0,4,12,1,0.941,0,0,0,-
김상수,76430,넥센,투수,16,1,28 1/3,0,0,0,5,0,1.000,0,0,0,-
문선재,79113,LG,2루수,16,7,62 1/3,0,0,10,17,5,1.000,0,0,0,-
김경태,60757,한화,투수,16,3,23 1/3,1,0,0,5,0,0.833,0,0,0,-
이학준,74148,한화,유격수,16,2,51,1,0,4,15,2,0.950,0,0,0,-
임익준,77464,한화,2루수,16,5,53 1/3,0,0,12,14,5,1.000,0,0,0,-
김태완,74158,삼성,유격수,15,0,25,1,0,3,3,1,0.857,0,0,0,-
나주환,73209,SK,유격수,15,8,69 2/3,3,0,5,18,2,0.885,0,0,0,-
민병헌,76249,두산,중견수,15,7,70 1/3,0,0,19,2,1,1.000,0,0,0,-
김수완,78550,롯데,투수,15,4,50 2/3,0,0,5,5,1,1.000,0,0,0,-
박준서,71815,롯데,1루수,15,6,77,0,0,78,4,10,1.000,0,0,0,-
나지완,78629,KIA,우익수,15,15,113,1,0,27,0,0,0.964,0,0,0,-
이성우,71184,KIA,포수,15,5,57 2/3,1,1,49,4,1,0.981,1,8,3,27.3
김병현,62349,넥센,투수,15,14,75 1/3,2,1,5,12,3,0.895,0,0,0,-
주키치,61154,LG,투수,15,15,75 2/3,0,0,3,14,0,1.000,0,0,0,-
조정원,63792,한화,유격수,15,1,48 1/3,1,0,9,11,3,0.952,0,0,0,-
박으뜸,63967,NC,우익수,15,1,35 1/3,0,0,8,0,0,1.000,0,0,0,-
조평호,74358,NC,1루수,15,11,99,0,0,97,9,10,1.000,0,0,0,-
박근홍,74630,삼성,투수,14,0,12,0,0,1,1,0,1.000,0,0,0,-
박건우,79215,두산,중견수,14,11,79,0,0,19,0,0,1.000,0,0,0,-
김준,78823,SK,투수,13,0,6 1/3,0,0,0,1,0,1.000,0,0,0,-
이정호,61262,두산,투수,13,7,33,0,0,1,9,1,1.000,0,0,0,-
이혜천,98259,두산,투수,13,1,9 1/3,0,0,1,1,0,1.000,0,0,0,-
고원준,79349,롯데,투수,13,10,51 1/3,0,0,6,9,0,1.000,0,0,0,-
최대성,74543,롯데,투수,13,0,9 1/3,0,0,0,3,0,1.000,0,0,0,-
김원섭,71207,KIA,우익수,13,12,93,2,0,23,2,1,0.926,0,0,0,-
손동욱,63619,KIA,투수,13,0,11 2/3,0,0,0,3,0,1.000,0,0,0,-
신종길,72559,KIA,좌익수,13,11,87,0,0,10,0,0,1.000,0,0,0,-
유재혁,61604,KIA,중견수,13,3,41,0,0,10,0,0,1.000,0,0,0,-
문우람,61363,넥센,좌익수,13,10,86,0,0,14,1,0,1.000,0,0,0,-
서동욱,73606,넥센,좌익수,13,9,81 1/3,0,0,23,2,0,1.000,0,0,0,-
정수성,97350,넥센,중견수,13,0,24,0,0,5,0,0,1.000,0,0,0,-
양영동,76459,LG,좌익수,13,2,32 1/3,0,0,8,1,0,1.000,0,0,0,-
마일영,70329,한화,투수,13,1,12 1/3,1,0,3,3,1,0.857,0,0,0,-
정대훈,78760,한화,투수,13,0,15,0,0,1,2,0,1.000,0,0,0,-
허준,75344,NC,포수,13,1,40 1/3,0,0,32,1,0,1.000,1,2,1,33.3
김태완,74158,삼성,3루수,12,3,37,1,0,2,5,0,0.875,0,0,0,-
김재현,76869,SK,중견수,12,8,73,1,0,15,1,1,0.941,0,0,0,-
채병용,71845,SK,투수,12,2,20 1/3,0,0,0,3,1,1.000,0,0,0,-
핸킨스,63229,두산,투수,12,10,60 2/3,0,0,2,11,1,1.000,0,0,0,-
이상화,77563,롯데,투수,12,2,25 1/3,0,1,4,7,0,1.000,0,0,0,-
김주형,74605,KIA,3루수,12,7,67,1,0,6,19,2,0.962,0,0,0,-
윤완주,62668,KIA,좌익수,12,0,24 1/3,0,0,9,0,0,1.000,0,0,0,-
이대환,72333,KIA,투수,12,0,15 1/3,0,0,0,1,0,1.000,0,0,0,-
김민우,72303,넥센,1루수,12,4,43,2,0,47,2,5,0.961,0,0,0,-
서동욱,73606,넥센,우익수,12,9,69,0,0,26,1,0,1.000,0,0,0,-
고동진,74745,한화,우익수,12,8,70,0,0,15,0,0,1.000,0,0,0,-
추승우,72139,한화,1루수,12,3,38,0,0,42,1,5,1.000,0,0,0,-
이승호,70820,NC,투수,12,1,9 1/3,1,0,0,2,1,0.667,0,0,0,-
이현곤,72606,NC,유격수,12,8,64 2/3,2,0,6,19,3,0.926,0,0,0,-
최재원,63913,NC,1루수,12,5,56,0,0,58,4,3,1.000,0,0,0,-
김건한,71851,삼성,투수,11,0,14 1/3,0,0,0,2,0,1.000,0,0,0,-
로드리게스,63462,삼성,투수,11,11,57 1/3,0,0,2,4,0,1.000,0,0,0,-
최윤석,60805,SK,2루수,11,7,65 2/3,1,0,20,20,6,0.976,0,0,0,-
신본기,62556,롯데,3루수,11,2,30 2/3,0,0,6,9,1,1.000,0,0,0,-
허준혁,74556,롯데,투수,11,1,17 2/3,0,0,1,0,0,1.000,0,0,0,-
박준표,63638,KIA,투수,11,0,9 2/3,0,0,0,1,0,1.000,0,0,0,-
빌로우,62688,KIA,투수,11,8,47,1,0,1,11,1,0.923,0,0,0,-
한승혁,61666,KIA,투수,11,0,19,0,0,3,0,0,1.000,0,0,0,-
홍재호,60605,KIA,2루수,11,3,39,1,0,10,13,2,0.958,0,0,0,-
유재신,76368,넥센,2루수,11,1,29 2/3,1,0,10,14,2,0.960,0,0,0,-
정수성,97350,넥센,좌익수,11,2,29 2/3,0,0,7,0,0,1.000,0,0,0,-
김용의,78217,LG,2루수,11,7,48 1/3,0,0,12,21,6,1.000,0,0,0,-
손주인,72456,LG,3루수,11,2,33 2/3,0,0,1,6,1,1.000,0,0,0,-
송주호,60404,한화,좌익수,11,3,28,0,0,5,0,0,1.000,0,0,0,-
임익준,77464,한화,3루수,11,9,72,0,0,4,15,3,1.000,0,0,0,-
문수호,72643,NC,투수,11,0,7,0,0,1,0,0,1.000,0,0,0,-
조평호,74358,NC,좌익수,11,10,75,6,0,15,0,0,0.714,0,0,0,-
김현우,60457,삼성,투수,10,0,13,0,0,0,0,0,-,0,0,0,-
이동걸,77452,삼성,투수,10,0,16 1/3,0,0,1,1,0,1.000,0,0,0,-
이상훈,60724,삼성,좌익수,10,6,58,0,0,11,0,0,1.000,0,0,0,-
이우선,79442,삼성,투수,10,0,11,0,0,1,3,0,1.000,0,0,0,-
이정식,74402,삼성,포수,10,5,43,0,0,31,1,1,1.000,0,3,1,25.0
조현근,75268,삼성,투수,10,0,6 2/3,0,0,0,0,0,-,0,0,0,-
박승욱,62802,SK,2루수,10,7,59,1,0,16,18,1,0.971,0,0,0,-
여건욱,79825,SK,투수,10,6,25,0,0,2,4,0,1.000,0,0,0,-
올슨,63230,두산,투수,10,10,38 2/3,2,0,1,6,0,0.778,0,0,0,-
문규현,72546,롯데,2루수,10,1,23 2/3,0,0,6,6,3,1.000,0,0,0,-
이재곤,77566,롯데,투수,10,8,30,0,1,2,4,0,1.000,0,0,0,-
조성환,99543,롯데,1루수,10,6,44,0,0,38,3,3,1.000,0,0,0,-
김지수,79300,넥센,유격수,10,1,20 1/3,0,0,1,7,1,1.000,0,0,0,-
송지만,96761,넥센,좌익수,10,3,34,0,0,14,0,0,1.000,0,0,0,-
오재영,74359,넥센,투수,10,7,41 1/3,0,0,3,2,0,1.000,0,0,0,-
김재민,63125,LG,포수,10,1,24,0,0,15,1,1,1.000,1,2,1,33.3
정주현,79150,LG,2루수,10,1,18 2/3,0,0,5,5,1,1.000,0,0,0,-
오선진,78756,한화,2루수,10,4,41 2/3,0,0,11,14,5,1.000,0,0,0,-
정재원,74748,한화,투수,10,0,11,0,0,1,1,0,1.000,0,0,0,-
지석훈,73306,NC,3루수,10,6,49 1/3,1,0,3,9,0,0.923,0,0,0,-
성의준,62406,삼성,2루수,9,2,32 1/3,1,0,7,8,3,0.938,0,0,0,-
정병곤,61104,삼성,3루수,9,0,15,0,0,3,3,1,1.000,0,0,0,-
이재원,76812,SK,포수,9,1,19,0,0,7,0,0,1.000,1,0,0,-
김동한,61204,두산,2루수,9,4,38,1,0,7,12,1,0.950,0,0,0,-
임태훈,77251,두산,투수,9,0,10 1/3,0,0,1,1,0,1.000,0,0,0,-
윤완주,62668,KIA,중견수,9,3,41,0,0,6,1,0,1.000,0,0,0,-
이동훈,63606,KIA,좌익수,9,5,48,0,0,7,1,0,1.000,0,0,0,-
송주호,60404,한화,우익수,9,5,51,0,0,14,1,1,1.000,0,0,0,-
오재필,75736,한화,좌익수,9,5,54 2/3,0,0,21,1,0,1.000,0,0,0,-
박으뜸,63967,NC,중견수,9,1,22,0,0,8,0,0,1.000,0,0,0,-
박으뜸,63967,NC,좌익수,9,0,26,0,0,8,0,0,1.000,0,0,0,-
박경완,92809,SK,포수,8,6,51,0,0,35,1,0,1.000,1,7,0,0.0
박진만,96307,SK,3루수,8,3,53,1,0,6,15,2,0.955,0,0,0,-
임훈,74823,SK,중견수,8,5,46,0,0,16,1,0,1.000,0,0,0,-
한동민,62895,SK,좌익수,8,5,39 1/3,1,0,9,0,0,0.900,0,0,0,-
김명성,61527,두산,투수,8,0,11,0,0,0,1,0,1.000,0,0,0,-
김재호,74206,두산,3루수,8,0,25,0,0,3,5,1,1.000,0,0,0,-
서동환,75261,두산,투수,8,1,16 2/3,0,0,0,1,0,1.000,0,0,0,-
김대우,78536,롯데,좌익수,8,8,59,1,0,6,0,0,0.857,0,0,0,-
윤완주,62668,KIA,유격수,8,6,53,2,0,8,10,1,0.900,0,0,0,-
홍재호,60605,KIA,3루수,8,1,20,2,0,6,3,0,0.818,0,0,0,-
문우람,61363,넥센,중견수,8,3,37,0,0,6,0,0,1.000,0,0,0,-
이대형,73153,LG,우익수,8,3,27 1/3,0,0,5,0,0,1.000,0,0,0,-
이병규,76100,LG,우익수,8,0,14,0,0,1,0,0,1.000,0,0,0,-
강동우,98420,한화,좌익수,8,7,54,0,0,9,0,0,1.000,0,0,0,-
강동우,98420,한화,우익수,8,6,52,0,0,5,0,0,1.000,0,0,0,-
이양기,73725,한화,우익수,8,4,39 2/3,0,0,11,0,0,1.000,0,0,0,-
마낙길,62967,NC,우익수,8,1,21,0,0,5,0,0,1.000,0,0,0,-
이상민,63960,NC,투수,8,0,2,0,0,0,0,0,-,0,0,0,-
강봉규,70224,삼성,우익수,7,5,38,0,0,9,0,0,1.000,0,0,0,-
성의준,62406,삼성,3루수,7,0,15 2/3,0,0,2,1,0,1.000,0,0,0,-
김재현,76869,SK,좌익수,7,0,12,0,0,0,0,0,-,0,0,0,-
안치용,72161,SK,좌익수,7,5,30 2/3,0,0,1,0,0,1.000,0,0,0,-
이명기,76849,SK,중견수,7,6,49 2/3,0,0,14,0,0,1.000,0,0,0,-
김상호,62559,롯데,1루수,7,3,34,0,0,31,3,10,1.000,0,0,0,-
김지수,79300,넥센,3루수,7,1,20,0,0,0,5,0,1.000,0,0,0,-
송지만,96761,넥센,우익수,7,2,21,0,0,1,1,1,1.000,0,0,0,-
정수성,97350,넥센,우익수,7,0,10,0,0,2,0,0,1.000,0,0,0,-
이병규,97109,LG,중견수,7,7,47,0,0,14,0,0,1.000,0,0,0,-
정주현,79150,LG,중견수,7,2,22 1/3,0,0,6,0,0,1.000,0,0,0,-
김일엽,78543,한화,투수,7,0,6 2/3,0,0,0,0,0,-,0,0,0,-
오선진,78756,한화,1루수,7,3,32,0,0,23,7,2,1.000,0,0,0,-
이학준,74148,한화,1루수,7,0,12,0,0,7,1,1,1.000,0,0,0,-
장운호,63700,한화,좌익수,7,3,35 2/3,0,0,15,0,0,1.000,0,0,0,-
김태우,62927,NC,포수,7,2,37,0,0,30,1,0,1.000,0,5,1,16.7
마낙길,62967,NC,중견수,7,3,28,0,0,8,0,0,1.000,0,0,0,-
최재원,63913,NC,좌익수,7,0,8,0,0,2,0,0,1.000,0,0,0,-
김상현,70646,SK,3루수,6,4,24,3,0,4,4,1,0.727,0,0,0,-
이명기,76849,SK,우익수,6,4,29,0,0,9,1,0,1.000,0,0,0,-
최윤석,60805,SK,3루수,6,1,20,0,0,3,7,1,1.000,0,0,0,-
고영민,72214,두산,2루수,6,3,33 2/3,0,0,8,12,3,1.000,0,0,0,-
백민기,63559,롯데,우익수,6,0,8,0,0,0,0,0,-,0,0,0,-
이지모,62522,롯데,투수,6,0,6 2/3,0,0,1,1,0,1.000,0,0,0,-
김민성,77564,넥센,유격수,6,3,26 1/3,0,0,8,13,3,1.000,0,0,0,-
김용주,60764,한화,투수,6,0,7,0,1,0,3,0,1.000,0,0,0,-
전현태,75706,한화,1루수,6,3,25,0,0,24,1,1,1.000,0,0,0,-
김동건,71806,NC,3루수,6,3,32,2,0,4,4,0,0.800,0,0,0,-
최재원,63913,NC,우익수,6,1,22,0,0,4,0,0,1.000,0,0,0,-
백상원,60456,삼성,2루수,5,0,8 1/3,0,0,7,3,1,1.000,0,0,0,-
박정권,74846,SK,우익수,5,3,21 1/3,0,0,5,0,0,1.000,0,0,0,-
오재원,77248,두산,3루수,5,1,15,0,0,0,4,2,1.000,0,0,0,-
유창준,63295,두산,투수,5,1,9,0,0,1,0,0,1.000,0,0,0,-
이용찬,77211,두산,투수,5,0,3 1/3,0,0,0,0,0,-,0,0,0,-
정대현,60264,두산,투수,5,0,7 1/3,0,0,0,2,0,1.000,0,0,0,-
박준서,71815,롯데,좌익수,5,1,15 2/3,0,0,1,0,0,1.000,0,0,0,-
백민기,63559,롯데,좌익수,5,3,30,0,0,10,0,0,1.000,0,0,0,-
고영우,63636,KIA,3루수,5,0,9,0,0,2,3,1,1.000,0,0,0,-
김원섭,71207,KIA,중견수,5,5,44,0,0,14,0,0,1.000,0,0,0,-
김주찬,70410,KIA,1루수,5,5,43,0,0,42,6,6,1.000,0,0,0,-
최훈락,75608,KIA,좌익수,5,1,13,0,0,2,0,0,1.000,0,0,0,-
유재신,76368,넥센,3루수,5,0,8,0,0,0,1,0,1.000,0,0,0,-
조상우,63342,넥센,투수,5,0,8,0,0,1,1,0,1.000,0,0,0,-
양영동,76459,LG,중견수,5,1,15,0,0,3,0,0,1.000,0,0,0,-
이여상,76435,한화,2루수,5,2,20,0,0,7,4,1,1.000,0,0,0,-
정현석,78745,한화,좌익수,5,2,23,1,0,3,0,0,0.750,0,0,0,-
조정원,63792,한화,3루수,5,3,14,0,0,2,3,0,1.000,0,0,0,-
정진,62941,NC,투수,5,0,7,1,0,2,0,0,0.667,0,0,0,-
정현,63450,삼성,유격수,4,4,31 2/3,0,0,9,9,2,1.000,0,0,0,-
김재현,76869,SK,우익수,4,0,2 1/3,0,0,1,0,0,1.000,0,0,0,-
김정훈,60860,SK,포수,4,1,13,1,0,13,1,0,0.933,0,2,1,33.3
이한진,76822,SK,투수,4,0,2 2/3,0,0,1,0,0,1.000,0,0,0,-
김동한,61204,두산,3루수,4,0,7,0,0,0,2,0,1.000,0,0,0,-
김문호,76509,롯데,우익수,4,3,29 2/3,0,0,9,0,0,1.000,0,0,0,-
김준태,62558,롯데,포수,4,1,16,0,0,12,3,0,1.000,0,3,1,25.0
정보명,73513,롯데,좌익수,4,3,20,0,0,4,0,0,1.000,0,0,0,-
진명호,79545,롯데,투수,4,0,8,0,1,0,3,0,1.000,0,0,0,-
박종윤,62338,넥센,투수,4,0,4,0,0,0,0,0,-,0,0,0,-
신현철,76304,넥센,유격수,4,2,20,2,0,3,6,0,0.818,0,0,0,-
유재신,76368,넥센,유격수,4,0,8,1,0,1,5,1,0.857,0,0,0,-
이택근,73342,넥센,1루수,4,3,25,0,0,30,5,3,1.000,0,0,0,-
손주인,72456,LG,유격수,4,1,8,0,0,1,1,0,1.000,0,0,0,-
이병규,97109,LG,좌익수,4,1,14,0,0,2,0,0,1.000,0,0,0,-
정찬헌,78148,LG,투수,4,0,5,0,0,0,0,0,-,0,0,0,-
최성훈,62146,LG,투수,4,0,2,0,0,1,0,0,1.000,0,0,0,-
이여상,76435,한화,3루수,4,1,14,0,0,0,3,0,1.000,0,0,0,-
임경훈,62793,한화,2루수,4,1,15 2/3,2,0,6,5,2,0.846,0,0,0,-
강명구,73409,삼성,유격수,3,0,4,0,0,0,0,0,-,0,0,0,-
김헌곤,61404,삼성,우익수,3,0,3,0,0,0,0,0,-,0,0,0,-
신명철,71504,삼성,1루수,3,0,11,0,0,7,0,1,1.000,0,0,0,-
이상훈,60724,삼성,우익수,3,1,11 2/3,0,0,1,0,0,1.000,0,0,0,-
최원제,77466,삼성,투수,3,0,2 1/3,0,0,0,0,0,-,0,0,0,-
최형우,72443,삼성,1루수,3,0,6,0,0,7,0,0,1.000,0,0,0,-
카리대,63465,삼성,투수,3,1,2 1/3,0,0,1,0,0,1.000,0,0,0,-
정진기,61869,SK,중견수,3,1,13,0,0,2,0,0,1.000,0,0,0,-
홍명찬,76854,SK,2루수,3,0,7,0,0,3,1,0,1.000,0,0,0,-
김창훈,74728,두산,투수,3,0,2 2/3,0,0,0,1,0,1.000,0,0,0,-
안규영,61215,두산,투수,3,1,5 2/3,0,0,1,1,1,1.000,0,0,0,-
함덕주,63248,두산,투수,3,0,1 1/3,0,0,0,0,0,-,0,0,0,-
김문호,76509,롯데,중견수,3,2,17,0,0,2,0,0,1.000,0,0,0,-
박준서,71815,롯데,3루수,3,0,4,2,0,1,0,0,0.333,0,0,0,-
이승화,71565,롯데,중견수,3,2,19,0,0,10,0,0,1.000,0,0,0,-
정태승,62595,롯데,투수,3,0,2 1/3,0,0,0,0,0,-,0,0,0,-
정훈,60523,롯데,유격수,3,2,14,0,0,3,4,0,1.000,0,0,0,-
오준형,77641,KIA,투수,3,0,5,0,0,0,0,0,-,0,0,0,-
이범호,70756,KIA,1루수,3,1,12,0,0,7,1,0,1.000,0,0,0,-
이종환,60667,KIA,좌익수,3,3,26,0,0,6,0,0,1.000,0,0,0,-
최훈락,75608,KIA,우익수,3,1,11,0,0,3,0,0,1.000,0,0,0,-
김민성,77564,넥센,2루수,3,1,17,0,0,4,3,2,1.000,0,0,0,-
유한준,74339,넥센,좌익수,3,3,13,0,0,2,0,0,1.000,0,0,0,-
김효남,76454,LG,투수,3,0,3 1/3,0,0,0,1,1,1.000,0,0,0,-
명재철,61495,한화,투수,3,0,3,0,0,0,0,0,-,0,0,0,-
임세업,72458,한화,좌익수,3,2,17,0,0,1,0,0,1.000,0,0,0,-
임익준,77464,한화,1루수,3,0,8,0,0,7,1,0,1.000,0,0,0,-
전현태,75706,한화,2루수,3,0,6,0,0,2,3,1,1.000,0,0,0,-
정민혁,77746,한화,투수,3,0,3,0,0,1,0,0,1.000,0,0,0,-
최승환,70122,한화,포수,3,2,11 1/3,0,0,8,1,0,1.000,1,1,1,50.0
하주석,62700,한화,2루수,3,3,20 2/3,1,0,6,8,1,0.933,0,0,0,-
마낙길,62967,NC,좌익수,3,1,15,0,0,4,0,0,1.000,0,0,0,-
박상혁,79657,NC,우익수,3,1,12,0,0,4,0,0,1.000,0,0,0,-
이상호,60566,NC,3루수,3,0,8,0,0,0,0,0,-,0,0,0,-
이상호,60566,NC,1루수,3,0,7,1,0,5,1,0,0.857,0,0,0,-
이창섭,60304,NC,3루수,3,0,6,0,0,0,3,3,1.000,0,0,0,-
강봉규,70224,삼성,좌익수,2,0,2,0,0,0,0,0,-,0,0,0,-
김기태,76461,삼성,투수,2,1,4 1/3,0,0,0,1,0,1.000,0,0,0,-
김동명,77462,삼성,포수,2,0,3,0,0,3,0,0,1.000,0,0,0,-
모상기,76469,삼성,1루수,2,1,10,0,0,10,1,0,1.000,0,0,0,-
박석민,74465,삼성,1루수,2,1,8,0,0,8,0,0,1.000,0,0,0,-
정현,63450,삼성,2루수,2,2,15,0,0,3,4,1,1.000,0,0,0,-
김상현,70646,SK,1루수,2,0,3,0,0,1,0,0,1.000,0,0,0,-
박인성,62883,SK,3루수,2,0,4,0,0,0,0,0,-,0,0,0,-
박진만,96307,SK,1루수,2,0,4,0,0,2,1,0,1.000,0,0,0,-
임치영,62868,SK,투수,2,0,1,0,0,0,0,0,-,0,0,0,-
임훈,74823,SK,좌익수,2,0,3 2/3,0,0,2,0,0,1.000,0,0,0,-
정규창,62894,SK,2루수,2,0,8,0,0,0,2,0,1.000,0,0,0,-
홍명찬,76854,SK,3루수,2,0,11,2,0,1,4,1,0.714,0,0,0,-
고영민,72214,두산,중견수,2,0,5,0,0,1,0,0,1.000,0,0,0,-
김동한,61204,두산,유격수,2,0,2,0,0,0,2,0,1.000,0,0,0,-
오현근,78850,두산,우익수,2,0,7,0,0,0,0,0,-,0,0,0,-
강승현,78552,롯데,투수,2,0,2,1,0,0,1,0,0.500,0,0,0,-
신본기,62556,롯데,2루수,2,0,2 1/3,0,0,0,1,0,1.000,0,0,0,-
이승화,71565,롯데,우익수,2,1,10,0,0,0,0,0,-,0,0,0,-
임종혁,63554,롯데,2루수,2,0,3,0,0,2,2,0,1.000,0,0,0,-
정훈,60523,롯데,3루수,2,0,2,0,0,0,0,0,-,0,0,0,-
조홍석,63593,롯데,중견수,2,0,3,0,0,0,0,0,-,0,0,0,-
황성용,76562,롯데,우익수,2,0,3,0,0,0,0,0,-,0,0,0,-
김광연,63601,KIA,유격수,2,1,12,0,0,1,4,0,1.000,0,0,0,-
서용주,63603,KIA,중견수,2,0,3,0,0,0,0,0,-,0,0,0,-
이동훈,63606,KIA,우익수,2,1,9,0,0,3,0,0,1.000,0,0,0,-
이동훈,63606,KIA,중견수,2,0,5,0,0,2,0,0,1.000,0,0,0,-
이준호,60693,KIA,중견수,2,1,9,0,0,1,0,0,1.000,0,0,0,-
박헌도,79356,넥센,좌익수,2,0,6,0,0,0,0,0,-,0,0,0,-
박헌도,79356,넥센,우익수,2,2,10,0,0,0,0,0,-,0,0,0,-
서동욱,73606,넥센,3루수,2,1,8,0,0,1,0,0,1.000,0,0,0,-
유재신,76368,넥센,중견수,2,0,2,0,0,2,0,0,1.000,0,0,0,-
유재신,76368,넥센,1루수,2,0,5,0,0,7,0,0,1.000,0,0,0,-
장기영,71347,넥센,중견수,2,0,5,0,0,0,0,0,-,0,0,0,-
장시환,77318,넥센,투수,2,0,5 2/3,0,0,0,1,0,1.000,0,0,0,-
권용관,95158,LG,1루수,2,0,2,0,0,2,0,0,1.000,0,0,0,-
김기표,76119,LG,투수,2,0,3 1/3,0,0,1,0,0,1.000,0,0,0,-
이천웅,61186,LG,좌익수,2,0,2,0,0,0,0,0,-,0,0,0,-
박상규,78758,한화,좌익수,2,2,15,0,0,6,1,0,1.000,0,0,0,-
백승룡,75705,한화,2루수,2,1,2,0,0,1,0,0,1.000,0,0,0,-
송주호,60404,한화,중견수,2,0,3,0,0,1,0,0,1.000,0,0,0,-
연경흠,76743,한화,좌익수,2,1,9,0,0,0,0,0,-,0,0,0,-
임경훈,62793,한화,유격수,2,0,3,0,0,0,2,0,1.000,0,0,0,-
임세업,72458,한화,우익수,2,0,5,0,0,2,0,0,1.000,0,0,0,-
임익준,77464,한화,유격수,2,1,8,1,0,1,0,0,0.500,0,0,0,-
하주석,62700,한화,유격수,2,0,6,0,0,1,2,1,1.000,0,0,0,-
김준완,63920,NC,우익수,2,1,9 1/3,0,0,0,0,0,-,0,0,0,-
박민우,62907,NC,1루수,2,0,2 2/3,0,0,1,0,0,1.000,0,0,0,-
박민우,62907,NC,유격수,2,0,4,0,0,1,1,0,1.000,0,0,0,-
박상혁,79657,NC,중견수,2,2,16,0,0,2,0,0,1.000,0,0,0,-
이현곤,72606,NC,2루수,2,0,4,0,0,1,3,0,1.000,0,0,0,-
이형범,62951,NC,투수,2,0,4 2/3,0,0,0,0,0,-,0,0,0,-
장현식,63950,NC,투수,2,0,2,0,0,0,0,0,-,0,0,0,-
최재원,63913,NC,2루수,2,0,3,0,0,1,2,0,1.000,0,0,0,-
강명구,73409,삼성,3루수,1,0,1 2/3,0,0,0,0,0,-,0,0,0,-
강명구,73409,삼성,좌익수,1,0,4,0,0,2,0,0,1.000,0,0,0,-
김헌곤,61404,삼성,좌익수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
박찬도,62409,삼성,중견수,1,0,2,0,0,0,0,0,-,0,0,0,-
성의준,62406,삼성,유격수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
정현,63450,삼성,3루수,1,1,9,0,0,2,2,0,1.000,0,0,0,-
조동찬,72466,삼성,우익수,1,0,1,0,0,0,0,0,-,0,0,0,-
최형우,72443,삼성,포수,1,0,2,0,0,1,0,0,1.000,0,0,0,-
김도현,61360,SK,우익수,1,1,4,0,0,1,0,0,1.000,0,0,0,-
김성현,76802,SK,3루수,1,0,2,0,0,0,0,0,-,0,0,0,-
박승욱,62802,SK,유격수,1,0,1,0,0,2,0,0,1.000,0,0,0,-
박인성,62883,SK,유격수,1,0,1,0,0,1,0,1,1.000,0,0,0,-
신정익,61830,SK,투수,1,0,1 1/3,0,0,0,0,0,-,0,0,0,-
이영욱,73825,SK,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
정규창,62894,SK,3루수,1,0,3,1,0,0,0,0,0.000,0,0,0,-
조성우,60891,SK,3루수,1,0,1 1/3,0,0,0,0,0,-,0,0,0,-
한동민,62895,SK,중견수,1,1,8,0,0,1,0,0,1.000,0,0,0,-
강동연,61295,두산,투수,1,0,2,1,0,0,0,0,0.000,0,0,0,-
박건우,79215,두산,우익수,1,0,1,0,0,0,0,0,-,0,0,0,-
오현근,78850,두산,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
오현근,78850,두산,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
원용묵,76262,두산,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
윤석민,74215,두산,1루수,1,0,1,0,0,2,0,0,1.000,0,0,0,-
임재철,99507,두산,중견수,1,0,2,0,0,1,0,0,1.000,0,0,0,-
최주환,76267,두산,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
박준서,71815,롯데,우익수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
백민기,63559,롯데,중견수,1,0,3,0,0,1,0,0,1.000,0,0,0,-
손용석,76536,롯데,2루수,1,0,5,0,0,2,2,1,1.000,0,0,0,-
장성호,96610,롯데,좌익수,1,1,6,0,0,1,0,0,1.000,0,0,0,-
정보명,73513,롯데,2루수,1,0,1,0,0,1,1,1,1.000,0,0,0,-
조홍석,63593,롯데,우익수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
황성용,76562,롯데,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
김광연,63601,KIA,2루수,1,0,2,0,0,0,1,0,1.000,0,0,0,-
