선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김광우,72163,LG,4.15,8,0,0,0,0,-,4 1/3,1,0,6,0,2,2,2,1.62,0,0,0,0,18,75,0.091,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,3,1.67,0.111,9.4,17.3,4.15,12.46,0.33,0.412,0.091,0.503
김광삼,99152,LG,4.47,31,8,7,0,1,0.533,151,164,9,76,11,109,85,75,1.59,2,0,12,0,688,2755,0.279,20,3,9,4,2,10,0,26,7,1,2,1,0,12,154,165,0.93,0.327,88.9,18.2,6.50,4.53,1.43,0.370,0.369,0.739
심수창,74167,LG,4.55,16,2,1,1,1,0.667,29 2/3,41,8,7,3,18,20,15,1.62,0,0,0,0,136,505,0.336,6,0,2,1,0,1,0,2,0,2,7,5,0,3,38,26,1.46,0.340,31.6,17.0,5.46,2.12,2.57,0.383,0.582,0.965
쿠퍼,74124,LG,4.75,15,4,4,0,1,0.500,60 2/3,66,8,25,4,31,35,32,1.50,0,0,2,0,266,1011,0.288,10,2,4,4,1,0,0,12,4,0,2,0,0,6,56,80,0.70,0.299,67.4,16.7,4.60,3.71,1.24,0.363,0.454,0.817
최원호,96345,LG,4.75,27,8,7,0,0,0.533,96 2/3,114,9,40,6,64,55,51,1.59,0,0,5,0,438,1725,0.301,18,1,7,6,1,1,0,19,4,4,0,0,0,8,89,118,0.75,0.337,63.9,17.8,5.96,3.72,1.60,0.371,0.425,0.796
박만채,71136,LG,4.85,4,2,0,0,0,1.000,13,12,3,2,2,9,8,7,1.08,0,0,0,0,54,187,0.245,4,1,0,1,0,1,0,2,2,0,1,0,0,1,12,17,0.71,0.237,46.8,14.4,6.23,1.38,4.50,0.296,0.551,0.847
전승남,97140,LG,5.09,24,1,1,1,7,0.500,17 2/3,23,2,2,3,8,11,10,1.42,0,0,0,0,78,297,0.329,4,1,1,2,0,0,0,0,0,1,7,11,0,2,27,14,1.93,0.339,12.4,16.8,4.08,1.02,4.00,0.364,0.500,0.864
정재복,73166,LG,5.13,40,4,4,2,3,0.500,86,87,14,37,2,56,50,49,1.44,0,0,2,0,376,1497,0.263,15,1,4,2,2,2,0,11,2,2,7,7,0,8,77,113,0.68,0.278,37.4,17.4,5.86,3.87,1.51,0.339,0.441,0.780
진필중,95235,LG,5.23,34,0,4,15,0,0.000,32 2/3,49,3,12,1,23,22,19,1.87,0,0,0,0,156,546,0.350,5,0,2,1,3,4,0,1,0,0,27,18,0,6,39,30,1.30,0.400,16.1,16.7,6.34,3.31,1.92,0.403,0.450,0.853
민경수,74130,LG,5.30,44,0,3,0,7,0.000,18 2/3,18,2,7,1,14,12,11,1.34,0,0,0,0,81,329,0.261,3,2,2,2,1,1,0,0,0,0,0,8,0,2,24,15,1.60,0.291,7.5,17.6,6.75,3.38,2.00,0.329,0.449,0.778
장진용,74139,LG,5.40,5,0,1,0,0,0.000,16 2/3,22,1,11,1,12,11,10,1.98,0,0,0,0,80,340,0.338,2,0,0,3,1,0,0,2,0,0,0,0,0,2,12,22,0.55,0.382,68.0,20.4,6.48,5.94,1.09,0.425,0.415,0.840
신윤호,94126,LG,5.43,54,6,3,0,3,0.667,69 2/3,77,12,34,6,36,45,42,1.59,0,0,0,0,313,1226,0.286,14,0,3,1,3,7,0,1,0,6,15,7,0,10,83,74,1.12,0.293,22.7,17.6,4.65,4.39,1.06,0.377,0.472,0.849
서승화,72157,LG,5.58,49,1,8,1,14,0.111,69 1/3,58,5,45,7,64,45,43,1.49,0,0,0,0,315,1287,0.227,17,1,4,3,2,9,0,2,0,1,5,16,0,1,60,77,0.78,0.279,26.3,18.6,8.31,5.84,1.42,0.354,0.359,0.713
후타도,74123,LG,5.79,6,0,4,0,0,0.000,28,36,1,21,2,13,24,18,2.04,0,0,0,0,138,513,0.327,5,2,5,0,2,1,1,6,0,0,0,0,0,3,33,28,1.18,0.365,85.5,18.3,4.18,6.75,0.62,0.444,0.436,0.880
김광수,70142,LG,6.86,8,0,0,0,0,-,21,35,2,7,0,8,19,16,2.00,0,0,0,0,103,365,0.372,5,0,0,2,0,6,0,0,0,0,3,0,0,3,33,20,1.65,0.384,45.6,17.4,3.43,3.00,1.14,0.408,0.489,0.897
김진유,73168,LG,9.00,1,0,0,0,0,-,1,1,1,2,0,0,1,1,3.00,0,0,0,0,6,33,0.250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.50,0.000,33.0,33.0,0.00,18.00,0.00,0.500,1.000,1.500
