선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
백정현,77446,삼성,5.77,70,6,3,0,9,0.667,68 2/3,73,9,30,2,77,44,44,1.50,0,0,0,0,306,1303,0.269,12,2,3,0,0,4,0,4,2,4,8,12,0,0,54,67,0.81,0.346,18.6,19.0,10.09,3.93,2.57,0.347,0.428,0.775
안지만,72463,삼성,5.79,31,2,5,5,5,0.286,37 1/3,44,9,15,4,41,26,24,1.58,0,0,0,3,173,656,0.291,9,1,2,1,0,1,0,0,0,2,11,11,0,1,24,43,0.56,0.343,21.2,17.6,9.88,3.62,2.73,0.368,0.543,0.911
정인욱,79440,삼성,6.81,27,4,7,0,0,0.364,111,138,19,62,8,70,92,84,1.80,0,0,2,0,533,2131,0.301,25,1,0,5,0,7,0,23,4,0,2,0,0,6,102,153,0.67,0.318,78.9,19.2,5.68,5.03,1.13,0.390,0.485,0.875
장원삼,76355,삼성,7.01,26,5,8,0,2,0.385,78 1/3,114,16,23,2,53,69,61,1.75,0,0,4,1,366,1385,0.343,12,4,7,2,1,2,0,13,2,3,1,2,0,6,82,85,0.96,0.370,53.3,17.7,6.09,2.64,2.30,0.387,0.548,0.935
김기태,76461,삼성,7.08,17,4,4,0,0,0.500,75,94,20,22,10,34,61,59,1.55,0,0,2,0,343,1357,0.306,18,1,2,2,0,2,0,15,4,0,1,0,0,3,73,108,0.68,0.290,79.8,18.1,4.08,2.64,1.55,0.370,0.567,0.937
박근홍,74630,삼성,7.46,60,0,2,0,9,0.000,41,42,5,27,4,40,34,34,1.68,0,0,0,2,192,839,0.269,5,0,4,1,1,3,0,0,0,0,8,16,0,1,24,51,0.47,0.330,14.0,20.5,8.78,5.93,1.48,0.388,0.397,0.785
플란데,66423,삼성,7.60,13,2,6,0,0,0.250,68 2/3,92,13,33,1,56,66,58,1.82,0,0,2,0,330,1331,0.315,14,0,3,1,0,1,4,13,2,0,0,0,0,4,86,59,1.46,0.353,102.4,19.4,7.34,4.33,1.70,0.385,0.497,0.882
김동호,79791,삼성,7.64,33,0,1,0,2,0.000,33,46,5,14,3,21,28,28,1.82,0,0,0,0,154,562,0.338,7,0,0,1,0,4,0,0,0,0,9,2,0,7,44,26,1.69,0.369,17.0,17.0,5.73,3.82,1.50,0.409,0.500,0.909
벨레스터,66440,삼성,8.03,3,0,3,0,0,0.000,12 1/3,20,1,12,0,5,14,11,2.59,0,0,0,0,66,256,0.392,4,0,0,3,0,2,0,3,0,0,0,0,0,2,14,15,0.93,0.396,85.3,20.8,3.65,8.76,0.42,0.485,0.529,1.014
레온,66446,삼성,11.25,2,0,1,0,0,0.000,8,16,2,1,1,7,10,10,2.13,0,0,0,0,40,152,0.457,5,0,2,1,0,0,0,2,0,0,0,0,0,1,4,9,0.44,0.519,76.0,19.0,7.88,1.13,7.00,0.474,0.771,1.245
최충연,66451,삼성,12.91,3,0,2,0,0,0.000,7 2/3,11,2,11,0,6,11,11,2.87,0,0,0,0,45,186,0.324,3,0,0,0,0,0,1,3,0,0,0,0,0,0,14,3,4.67,0.346,62.0,24.3,7.04,12.91,0.55,0.489,0.588,1.077
조현근,75268,삼성,13.50,3,0,0,0,0,-,5 1/3,12,2,3,1,5,8,8,2.81,0,0,0,0,31,126,0.444,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,0.43,0.500,42.0,23.6,8.44,5.06,1.67,0.516,0.815,1.331
임현준,61457,삼성,36.00,2,0,0,0,0,-,1,4,1,0,1,0,4,4,4.00,0,0,0,0,8,31,0.571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2.00,0.500,15.5,31.0,0.00,0.00,-,0.625,1.000,1.625
