ID,선수명,데뷔년도,팀명,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,출생연도,출생월,출생일,나이,연봉,1차FA여부,2차FA여부
75258,금민철,2005,우리/히어로즈/넥센/키움,2015,4.5,7,1,1,0,0,0.5,22.0,25,2,14,2,11,11,11,1.77,0,0,0,0,104,412,0.284,4,0,0,0,0,0,0,5,1,0,0,0,0,2,27,25,0.307,58.9,18.7,4.5,5.73,0.394,0.398,0.792,7,5,22.0,0,0,3,2,0,1.0,0.628,0.0,0.0685675492,0.640967571,0,527.6666666666666,0.0,1986,11,7,30,8248.172724571656,0.0,0.0
75258,금민철,2005,우리/히어로즈/넥센/키움,2016,5.13,14,1,1,0,0,0.5,26.33333333333333,36,2,9,1,16,16,15,1.71,0,0,0,0,125,477,0.33,4,1,3,3,0,2,0,2,0,1,8,0,0,1,37,23,0.362,34.1,18.1,5.47,3.08,0.377,0.44,0.817,14,2,26.33333333333333,0,0,0,4,0,1.0,0.25,0.0,0.0321489002,0.673116471,0,554.0,0.0,1986,11,7,31,7476.595744680851,0.0,0.0
75258,금민철,2005,우리/히어로즈/넥센/키움,2017,6.33,36,4,4,0,3,0.5,54.0,81,3,33,3,42,40,38,2.11,0,0,0,0,269,1043,0.351,14,1,1,1,0,2,0,7,3,1,9,3,0,8,64,45,0.417,29.0,19.3,7.0,5.5,0.437,0.459,0.896,36,7,54.0,0,0,3,2,0,1.0,0.045,0.0,0.0370662461,0.710182717,0,608.0,0.0,1986,11,7,32,8074.293920536143,0.0,0.0
75258,금민철,2005,KT,2018,5.41,29,8,12,0,0,0.4,156.33333333333334,212,19,68,7,79,104,94,1.79,0,0,11,0,720,2695,0.335,30,1,9,4,1,10,0,29,8,0,0,0,0,32,198,147,0.359,92.9,17.2,4.55,3.91,0.404,0.476,0.88,29,29,156.33333333333334,1,1,6,16,0,0.957,1.893,1.0,0.0451517395,0.755334457,0,764.3333333333334,0.0,1986,11,7,33,20108.72675250358,1.0,0.0
75258,금민철,2005,KT,2019,5.05,14,1,4,0,0,0.2,57.0,66,5,25,7,26,38,32,1.6,0,0,5,0,263,1013,0.291,7,1,2,2,0,4,0,14,1,0,0,0,0,8,73,64,0.308,72.4,17.8,4.11,3.95,0.375,0.396,0.771,14,14,57.0,2,0,2,8,0,0.8329999999999999,-0.224,0.0,0.0280629706,0.783397427,0,821.3333333333334,0.0,1986,11,7,34,20000.0,1.0,0.0
75321,손승락,2001,현대,2005,5.43,26,5,10,0,0,0.333,134.33333333333334,154,18,48,10,80,81,81,1.5,1,0,8,0,599,2326,0.294,24,3,12,6,0,6,1,23,5,0,2,0,0,9,160,135,0.316,89.5,17.3,5.36,3.22,0.361,0.455,0.816,26,23,133.66666666666666,1,2,7,34,1,0.976,1.394,0.0,0.101083032,0.101083032,0,134.33333333333334,0.0,1982,3,4,24,3943.2931847086106,0.0,0.0
75321,손승락,2001,우리/히어로즈/넥센/키움,2010,2.56,53,2,3,26,1,0.4,63.333333333333336,47,2,17,2,64,20,18,1.01,0,0,0,3,245,1049,0.213,7,1,4,1,6,5,0,0,0,2,46,30,5,7,80,31,0.288,19.8,16.6,9.09,2.42,0.274,0.281,0.555,53,0,63.66666666666666,1,0,3,16,1,0.95,3.274,0.0,0.142093201,0.314110489,0,292.6666666666667,0.0,1982,3,4,29,14468.997117729657,0.0,0.0
75321,손승락,2001,우리/히어로즈/넥센/키움,2011,1.89,49,4,2,17,2,0.667,52.333333333333336,41,2,13,1,41,12,11,1.03,0,0,0,5,202,824,0.222,8,0,3,0,1,0,0,0,0,4,34,24,2,6,60,43,0.275,16.8,15.7,7.05,2.24,0.276,0.297,0.573,49,0,52.333333333333336,0,0,7,10,0,1.0,2.318,0.0,0.0954504906,0.40956098,0,345.0,0.0,1982,3,4,30,19605.120416576265,0.0,0.0
75321,손승락,2001,우리/히어로즈/넥센/키움,2012,2.15,53,3,2,33,0,0.6,50.333333333333336,50,2,15,0,47,12,12,1.29,0,0,0,6,203,785,0.272,4,2,4,0,2,2,0,0,0,3,45,39,2,9,52,35,0.356,14.8,15.6,8.4,2.68,0.327,0.348,0.675,53,0,50.333333333333336,1,0,1,10,1,0.917,2.658,0.0,0.0582620145,0.467822994,0,395.3333333333333,0.0,1982,3,4,31,27954.87924281984,0.0,0.0
75321,손승락,2001,우리/히어로즈/넥센/키움,2013,2.3,57,3,2,46,0,0.6,62.66666666666666,50,1,20,1,52,17,16,1.12,0,0,0,5,249,910,0.22,7,2,0,1,3,4,0,0,0,3,53,51,8,7,72,54,0.28,16.0,14.5,7.47,2.87,0.285,0.282,0.567,57,0,62.66666666666666,0,1,1,11,1,1.0,3.759,0.0,0.210979548,0.678802542,1,458.0,0.0,1982,3,4,32,45651.07051501541,0.0,0.0
75321,손승락,2001,우리/히어로즈/넥센/키움,2014,4.33,62,3,5,32,0,0.375,62.333333333333336,69,6,11,2,53,30,30,1.28,0,0,0,6,259,1042,0.284,12,0,1,2,0,3,0,0,0,3,58,38,2,4,78,45,0.339,16.8,16.7,7.65,1.59,0.318,0.407,0.725,62,0,62.333333333333336,1,0,2,8,0,0.909,2.507,0.0,0.16647619,0.845278732,0,520.3333333333334,0.0,1982,3,4,33,45330.6,0.0,0.0
75321,손승락,2001,우리/히어로즈/넥센/키움,2015,3.82,58,4,6,23,0,0.4,61.333333333333336,73,6,13,3,63,35,26,1.4,0,0,0,6,272,1060,0.296,7,1,7,2,2,1,0,0,0,4,47,29,3,4,74,39,0.372,18.3,17.3,9.24,1.91,0.336,0.405,0.741,58,0,61.333333333333336,1,0,5,16,0,0.955,0.918,1.0,0.357773252,1.203051984,0,581.6666666666667,0.0,1982,3,4,34,156610.87451718334,1.0,0.0
75321,손승락,2001,롯데,2016,4.26,48,7,3,20,0,0.7,50.66666666666666,61,5,24,3,48,25,24,1.68,0,0,0,6,232,894,0.314,6,1,8,3,4,5,1,0,0,7,40,26,2,6,55,33,0.389,18.6,17.6,8.53,4.26,0.393,0.433,0.826,48,0,50.66666666666666,0,0,3,7,1,1.0,1.418,0.0,0.217428088,1.420480072,0,632.3333333333334,0.0,1982,3,4,35,153628.67968522295,1.0,0.0
75321,손승락,2001,롯데,2017,2.18,61,1,3,37,0,0.25,62.0,59,7,11,1,62,16,15,1.13,0,0,0,5,250,988,0.251,3,1,2,1,2,0,1,0,0,1,50,42,5,7,78,37,0.311,16.2,15.9,9.0,1.6,0.286,0.362,0.648,61,0,62.0,0,0,5,8,2,1.0,4.122,0.0,0.257886435,1.678366507,0,694.3333333333334,0.0,1982,3,4,36,151393.01101005267,1.0,0.0
75321,손승락,2001,롯데,2018,3.9,57,3,5,28,0,0.375,57.66666666666666,53,1,20,1,60,26,25,1.27,0,0,0,6,250,994,0.235,13,0,2,1,4,2,0,0,0,3,44,34,3,1,70,44,0.313,17.4,17.2,9.36,3.12,0.298,0.305,0.603,57,0,57.66666666666666,0,0,3,6,0,1.0,2.235,0.0,0.0977054034,1.776071911,0,752.0,0.0,1982,3,4,37,150815.45064377683,1.0,0.0
75342,이보근,2005,현대,2005,2.45,14,0,2,0,0,0.0,25.666666666666668,22,3,10,0,16,13,7,1.25,0,0,0,0,105,388,0.242,5,0,4,0,0,3,0,1,0,0,7,0,0,5,30,23,0.264,27.7,15.1,5.61,3.51,0.317,0.396,0.713,14,1,26.33333333333333,0,0,0,5,1,1.0,0.303,0.0,0.0,0.0,0,25.666666666666668,0.0,1986,4,30,20,2891.7483354529813,0.0,0.0
75342,이보근,2005,현대,2006,3.62,22,0,2,1,0,0.0,37.333333333333336,35,1,17,1,25,15,15,1.39,0,0,0,0,159,586,0.252,3,1,0,2,0,4,0,0,0,0,17,1,0,5,47,34,0.296,26.6,15.7,6.03,4.1,0.333,0.309,0.642,22,0,37.333333333333336,1,0,1,3,0,0.8,0.672,0.0,0.00346020761,0.00346020761,0,63.0,0.0,1986,4,30,21,3204.8397884112605,0.0,0.0
75342,이보근,2005,현대,2007,11.7,9,0,1,0,0,0.0,10.0,15,1,6,1,9,13,13,2.1,0,0,0,0,52,208,0.333,2,0,0,0,1,0,0,0,0,0,6,0,0,0,13,8,0.4,23.1,20.8,8.1,5.4,0.423,0.444,0.867,9,0,10.0,0,0,0,4,0,1.0,-0.19,0.0,0.0,0.00346020761,0,73.0,0.0,1986,4,30,22,2694.315686752867,0.0,0.0
75342,이보근,2005,우리/히어로즈/넥센/키움,2008,8.59,5,0,0,0,0,0.0,7.333333333333333,12,0,6,0,7,7,7,2.45,0,0,0,0,39,164,0.364,3,0,0,0,0,1,0,0,0,0,2,0,0,1,10,4,0.462,32.8,22.4,8.59,7.36,0.462,0.455,0.917,5,0,7.333333333333333,0,0,0,2,0,1.0,-0.014,0.0,0.00268096515,0.00614117276,0,80.33333333333333,0.0,1986,4,30,23,2741.215574548908,0.0,0.0
75342,이보근,2005,우리/히어로즈/넥센/키움,2009,4.26,52,7,7,7,4,0.5,88.66666666666667,74,9,44,6,58,50,42,1.33,0,0,0,2,376,1480,0.232,18,0,4,3,5,3,0,1,0,7,18,14,0,12,110,80,0.255,28.5,16.7,5.89,4.47,0.333,0.373,0.706,52,1,88.66666666666667,1,1,5,14,0,0.95,1.537,0.0,0.0563961486,0.0625373214,0,169.0,0.0,1986,4,30,24,2662.969105226741,0.0,0.0
75342,이보근,2005,우리/히어로즈/넥센/키움,2010,4.32,52,1,2,0,4,0.333,75.0,71,5,45,5,35,38,36,1.55,0,0,0,0,323,1289,0.271,15,0,9,2,0,1,1,0,0,1,9,5,0,13,98,60,0.295,24.8,17.2,4.2,5.4,0.385,0.385,0.77,52,0,75.0,1,1,6,12,0,0.9469999999999998,0.871,0.0,0.0183346066,0.080871928,0,244.0,0.0,1986,4,30,25,6455.398714064001,0.0,0.0
75342,이보근,2005,우리/히어로즈/넥센/키움,2011,3.49,56,5,3,1,5,0.625,87.66666666666667,92,5,42,1,52,37,34,1.53,0,0,0,0,386,1515,0.28,7,3,11,3,4,2,0,0,0,5,19,5,0,15,108,80,0.316,27.1,17.3,5.34,4.31,0.36,0.365,0.725,56,0,88.33333333333333,3,0,6,9,1,0.833,1.551,0.0,0.0223015165,0.103173444,0,331.6666666666667,0.0,1986,4,30,26,9475.808201345195,0.0,0.0
75342,이보근,2005,우리/히어로즈/넥센/키움,2012,5.27,27,3,1,0,0,0.75,41.0,42,3,18,4,17,26,24,1.46,0,0,0,2,184,730,0.275,11,2,6,3,0,3,0,2,0,3,6,5,0,3,51,46,0.287,27.0,17.8,3.73,3.95,0.36,0.431,0.791,27,2,41.0,0,0,6,6,0,1.0,0.064,0.0,0.0223831468,0.125556591,0,372.6666666666667,0.0,1986,4,30,27,8493.98253916449,0.0,0.0
75342,이보근,2005,우리/히어로즈/넥센/키움,2016,4.45,67,5,7,0,25,0.417,64.66666666666667,69,3,27,6,56,36,32,1.48,0,0,0,2,290,1180,0.272,13,3,2,1,1,5,0,0,0,5,7,28,0,6,82,48,0.337,17.6,18.2,7.79,3.76,0.354,0.382,0.736,67,0,64.66666666666667,1,0,6,4,0,0.909,1.065,0.0,0.127749577,0.279140399,0,477.00000000000006,0.0,1986,4,30,31,15362.867968522296,0.0,0.0
75342,이보근,2005,우리/히어로즈/넥센/키움,2017,5.47,55,6,2,6,18,0.75,52.66666666666666,62,9,17,0,58,32,32,1.5,0,0,0,3,236,986,0.29,9,0,2,3,0,2,0,0,0,6,14,30,0,2,43,54,0.353,17.9,18.7,9.91,2.91,0.338,0.458,0.796,55,0,52.66666666666666,0,0,1,3,0,1.0,0.717,0.0,0.0544164038,0.333556802,0,529.6666666666667,0.0,1986,4,30,32,14130.014360938249,0.0,0.0
75342,이보근,2005,우리/히어로즈/넥센/키움,2018,4.28,64,7,6,0,24,0.538,61.0,66,6,14,4,54,36,29,1.31,0,0,0,4,263,1128,0.269,10,2,0,0,1,2,0,0,0,7,9,30,0,4,53,72,0.324,17.6,18.5,7.97,2.07,0.319,0.4,0.719,64,0,61.0,2,0,3,5,1,0.8,0.904,1.0,0.0488527017,0.382409504,0,590.6666666666667,0.0,1986,4,30,33,30163.090128755368,1.0,0.0
75342,이보근,2005,우리/히어로즈/넥센/키움,2019,9.72,19,0,2,0,3,0.0,16.666666666666668,29,1,4,0,12,18,18,1.98,0,0,0,1,80,303,0.387,3,2,1,0,0,0,0,0,0,0,3,3,0,3,15,19,0.452,15.9,18.2,6.48,2.16,0.418,0.52,0.938,19,0,16.666666666666668,0,0,0,1,0,1.0,-0.74,0.0,0.0390143737,0.421423878,0,607.3333333333334,0.0,1986,4,30,34,30000.0,1.0,0.0
75620,윤석민,2005,KIA,2005,4.29,53,3,4,7,0,0.429,84.0,92,8,32,6,49,47,40,1.48,0,0,0,0,372,1370,0.288,18,0,10,4,2,3,0,0,0,3,25,10,2,6,90,93,0.315,25.8,16.3,5.25,3.43,0.359,0.419,0.778,53,0,84.0,1,1,5,15,2,0.9519999999999998,0.957,0.0,0.0505415162,0.0505415162,0,84.0,0.0,1986,7,24,20,5914.939777062917,0.0,0.0
75620,윤석민,2005,KIA,2006,2.28,63,5,6,19,9,0.455,94.66666666666669,81,5,27,4,75,26,24,1.14,0,0,0,2,381,1375,0.235,12,2,6,0,3,5,0,0,0,5,38,27,3,9,101,87,0.288,21.8,14.5,7.13,2.57,0.299,0.326,0.625,63,0,94.66666666666669,0,0,3,23,1,1.0,3.973,0.0,0.107266436,0.157807952,0,178.66666666666669,0.0,1986,7,24,21,11537.423238280538,0.0,0.0
75620,윤석민,2005,KIA,2007,3.78,28,7,18,0,0,0.28,162.0,161,10,59,15,104,76,68,1.36,2,1,14,0,703,2623,0.266,33,2,23,1,1,2,0,26,7,0,2,0,0,14,207,134,0.307,93.7,16.2,5.78,3.28,0.346,0.377,0.723,28,26,162.0,0,0,9,43,3,1.0,3.173,0.0,0.175412294,0.333220246,0,340.6666666666667,0.0,1986,7,24,22,13471.578433764334,0.0,0.0
75620,윤석민,2005,KIA,2008,2.33,24,14,5,0,1,0.737,154.66666666666666,121,10,42,4,119,45,40,1.05,1,0,18,0,612,2305,0.214,13,3,1,0,0,2,0,23,14,0,1,1,0,12,170,155,0.255,96.0,14.9,6.92,2.44,0.273,0.301,0.574,24,23,154.66666666666666,1,1,12,25,0,0.974,5.318,0.0,0.403038427,0.736258673,0,495.33333333333337,0.0,1986,7,24,23,21452.991452991453,0.0,0.0
75620,윤석민,2005,KIA,2009,3.46,27,9,4,7,0,0.692,119.66666666666669,110,9,44,8,117,52,46,1.29,0,0,10,2,510,1988,0.243,21,2,2,3,1,1,0,16,8,1,9,9,0,4,134,94,0.306,73.6,16.6,8.8,3.31,0.319,0.358,0.677,27,16,121.66666666666669,3,0,7,22,2,0.906,4.009,0.0,0.939477304,1.675735977,0,615.0,0.0,1986,7,24,24,25471.878397821,0.0,0.0
75620,윤석민,2005,KIA,2010,3.83,23,6,3,3,0,0.667,101.0,95,5,36,3,94,48,43,1.3,1,0,8,1,432,1679,0.249,17,1,10,1,0,3,0,13,4,2,8,4,0,4,102,92,0.317,73.0,16.6,8.38,3.21,0.318,0.338,0.656,23,13,100.66666666666669,0,0,5,18,2,1.0,3.044,0.0,0.41329259,2.089028567,0,716.0,0.0,1986,7,24,25,21146.99578745104,0.0,0.0
75620,윤석민,2005,KIA,2011,2.45,27,17,5,1,0,0.773,172.33333333333334,137,10,44,6,178,53,47,1.05,3,3,18,0,679,2685,0.223,20,2,12,2,0,2,1,25,17,0,5,1,1,20,139,162,0.297,99.4,15.6,9.3,2.3,0.281,0.311,0.592,27,25,172.33333333333334,0,1,9,34,2,1.0,6.637,0.0,0.75646744,2.845496007,2,888.3333333333334,0.0,1986,7,24,26,41388.587546105446,0.0,0.0
75620,윤석민,2005,KIA,2012,3.12,28,9,8,0,0,0.529,153.0,120,9,33,8,137,60,53,1.0,3,2,15,0,619,2377,0.215,26,7,16,3,0,4,2,24,9,0,4,0,0,4,134,171,0.267,84.9,15.5,8.06,1.94,0.267,0.335,0.602,28,24,153.0,2,0,6,29,0,0.946,3.908,0.0,0.360434496,3.205930503,0,1041.3333333333337,0.0,1986,7,24,27,40857.13120104438,0.0,0.0
75620,윤석민,2005,KIA,2015,2.96,51,2,6,30,0,0.25,70.0,69,4,24,2,68,23,23,1.33,0,0,0,8,297,1145,0.265,11,4,7,4,7,1,0,0,0,2,45,38,5,4,55,72,0.339,22.5,16.4,8.74,3.09,0.328,0.385,0.713,51,0,70.0,0,1,2,9,1,1.0,3.873,0.0,0.801765105,4.365069128,0,1199.0000000000002,0.0,1986,7,24,30,200114.24324056652,1.0,0.0
76329,이현승,2002,현대,2006,3.79,70,2,0,0,19,1.0,40.333333333333336,44,3,14,2,43,18,17,1.44,0,0,0,1,182,767,0.273,9,1,2,3,0,3,0,0,0,2,3,25,0,1,34,43,0.347,11.0,19.0,9.6,3.12,0.333,0.398,0.731,70,0,40.333333333333336,1,0,0,3,0,0.75,0.984,0.0,0.0328719723,0.0328719723,0,40.333333333333336,0.0,1983,10,11,24,4743.162886848666,0.0,0.0
76329,이현승,2002,현대,2007,7.15,45,1,2,0,5,0.333,22.666666666666668,33,1,9,0,14,19,18,1.85,0,0,0,0,105,419,0.347,5,3,1,0,1,0,0,0,0,1,6,7,0,2,22,26,0.4,9.3,18.5,5.56,3.57,0.404,0.495,0.899,45,0,28.666666666666668,0,0,1,3,0,1.0,0.03,0.0,0.023988006,0.0568599783,0,63.0,0.0,1983,10,11,25,4531.349109538913,0.0,0.0
76329,이현승,2002,우리/히어로즈/넥센/키움,2008,4.58,40,6,8,0,1,0.429,120.0,132,10,53,5,78,64,61,1.54,1,0,7,1,535,2037,0.284,22,6,8,5,2,6,1,19,5,1,4,4,0,10,137,122,0.32,50.9,17.0,5.85,3.98,0.361,0.422,0.783,40,19,119.33333333333331,0,2,9,25,2,1.0,1.767,0.0,0.0428954424,0.0997554207,0,183.0,0.0,1983,10,11,26,8342.830009496676,0.0,0.0
76329,이현승,2002,우리/히어로즈/넥센/키움,2009,4.18,30,13,10,0,0,0.565,170.0,161,25,66,5,120,84,79,1.34,0,0,16,0,716,2815,0.253,27,1,7,2,1,1,1,29,13,0,1,0,0,18,194,163,0.276,93.8,16.6,6.35,3.49,0.327,0.417,0.744,30,29,170.0,0,1,6,27,2,1.0,3.567,0.0,0.253094911,0.352850332,0,353.0,0.0,1983,10,11,27,16209.377162249728,0.0,0.0
76329,이현승,2002,두산,2010,4.75,46,3,6,2,4,0.333,77.66666666666667,80,8,25,3,50,45,41,1.35,0,0,2,0,327,1300,0.276,20,0,7,2,0,0,0,11,2,1,7,7,0,8,83,79,0.308,28.3,16.7,5.79,2.9,0.338,0.428,0.766,46,11,77.66666666666667,0,1,4,18,0,1.0,1.19,0.0,0.155844156,0.508694488,0,430.6666666666667,0.0,1983,10,11,28,12799.497450299314,0.0,0.0
76329,이현승,2002,두산,2014,5.07,65,3,3,0,15,0.5,55.0,68,2,23,3,39,34,31,1.65,0,0,0,1,259,1002,0.301,12,2,5,2,1,4,1,3,0,3,5,15,0,3,63,58,0.353,15.4,18.2,6.38,3.76,0.37,0.398,0.768,65,3,55.0,0,0,3,9,1,1.0,1.221,0.0,0.0243809524,0.619605324,0,560.3333333333334,0.0,1983,10,11,32,42168.0,0.0,0.0
76329,이현승,2002,두산,2015,2.89,41,3,1,18,2,0.75,46.66666666666666,45,3,10,2,41,16,15,1.18,0,0,0,6,191,679,0.257,9,0,2,2,2,2,0,0,0,3,30,26,4,6,45,46,0.316,16.6,14.6,7.91,1.93,0.302,0.36,0.662,41,0,46.66666666666666,1,0,2,7,1,0.9,2.214,0.0,0.138492872,0.758098196,1,607.0,0.0,1983,10,11,33,41762.89987124889,0.0,0.0
76329,이현승,2002,두산,2016,4.84,56,1,4,25,1,0.2,57.66666666666666,65,8,17,7,41,36,31,1.42,0,0,0,7,260,995,0.283,10,2,3,3,3,2,1,0,0,1,42,34,2,4,71,56,0.31,17.8,17.3,6.4,2.65,0.346,0.448,0.794,56,0,57.66666666666666,0,1,1,11,1,1.0,0.236,1.0,0.154822335,0.912920531,0,664.6666666666666,0.0,1983,10,11,34,92177.20781113378,1.0,0.0
76329,이현승,2002,두산,2017,3.98,57,3,2,5,9,0.6,52.0,62,4,16,4,38,23,23,1.5,0,0,0,7,235,833,0.302,9,2,7,3,3,0,0,0,0,3,14,22,0,1,53,55,0.349,14.6,16.0,6.58,2.77,0.36,0.424,0.784,57,0,52.0,0,0,4,7,0,1.0,1.453,0.0,0.072555205,0.985475736,0,716.6666666666666,0.0,1983,10,11,35,90835.8066060316,1.0,0.0
76329,이현승,2002,두산,2018,4.99,39,1,0,0,6,1.0,30.666666666666668,39,4,14,1,21,18,17,1.73,0,0,0,0,140,514,0.317,9,2,1,1,1,0,0,0,0,1,6,7,0,7,36,28,0.354,13.2,16.8,6.16,4.11,0.388,0.52,0.908,39,0,30.666666666666668,0,0,1,5,1,1.0,0.349,0.0,0.0251665433,1.010642279,0,747.3333333333333,0.0,1983,10,11,36,90489.2703862661,1.0,0.0
76329,이현승,2002,두산,2019,3.0,9,0,1,0,2,0.0,6.0,4,0,0,0,4,2,2,0.67,0,0,0,0,22,81,0.19,1,0,1,0,0,0,0,0,0,0,0,3,0,0,5,8,0.235,9.0,13.5,6.0,0.0,0.19,0.238,0.428,9,0,6.0,0,0,0,1,0,1.0,0.161,0.0,0.0177960301,1.028438309,0,753.3333333333333,0.0,1983,10,11,37,40000.0,0.0,0.0
76355,장원삼,2002,현대,2006,2.85,29,12,10,0,0,0.545,183.3333333333333,146,19,63,5,142,60,58,1.14,0,0,19,0,743,2914,0.223,25,0,17,2,0,3,0,29,12,0,0,0,0,14,168,202,0.256,100.5,15.9,6.97,3.09,0.295,0.348,0.643,29,29,183.3333333333333,0,0,9,32,4,1.0,4.143,0.0,0.230103806,0.230103806,0,183.3333333333333,0.0,1983,6,9,24,7691.615492187026,0.0,0.0
76355,장원삼,2002,현대,2007,3.63,30,9,10,0,0,0.474,168.66666666666666,152,16,75,3,132,80,68,1.35,0,0,13,0,719,2806,0.241,30,2,7,2,0,4,0,30,9,0,0,0,0,13,159,191,0.28,93.5,16.6,7.04,4.0,0.323,0.37,0.693,30,30,168.0,2,1,4,15,1,0.905,3.222,0.0,0.316341829,0.546445635,0,352.0,0.0,1983,6,9,25,9797.511588192243,0.0,0.0
76355,장원삼,2002,우리/히어로즈/넥센/키움,2008,2.85,27,12,8,0,0,0.6,167.33333333333334,145,9,57,2,126,54,53,1.21,2,2,14,0,674,2656,0.24,26,1,6,4,1,3,1,27,12,0,2,0,0,16,150,188,0.287,98.4,15.9,6.78,3.07,0.305,0.331,0.636,27,27,167.33333333333334,1,1,8,32,2,0.976,5.571,0.0,0.294012511,0.840458146,0,519.3333333333334,0.0,1983,6,9,26,20261.158594491928,0.0,0.0
76355,장원삼,2002,우리/히어로즈/넥센/키움,2009,5.54,19,4,8,0,0,0.333,91.0,108,17,31,6,60,57,56,1.53,0,0,7,0,411,1592,0.294,16,1,4,3,0,4,0,19,4,0,0,0,0,3,79,123,0.311,83.8,17.5,5.93,3.07,0.356,0.482,0.838,19,19,91.0,0,0,1,12,1,1.0,1.077,0.0,0.237964237,1.078422383,0,610.3333333333334,0.0,1983,6,9,27,19682.815125588953,0.0,0.0
76355,장원삼,2002,삼성,2010,3.46,29,13,5,0,0,0.722,151.0,139,13,44,5,115,62,58,1.21,0,0,12,0,631,2441,0.244,24,2,10,3,1,3,0,28,13,0,0,0,0,7,126,192,0.284,84.2,16.2,6.85,2.62,0.303,0.362,0.665,29,28,151.0,0,0,2,24,1,1.0,4.391,0.0,0.174942704,1.253365087,0,761.3333333333334,0.0,1983,6,9,28,25042.49501145518,0.0,0.0
76355,장원삼,2002,삼성,2011,4.15,25,8,8,0,0,0.5,115.0,139,13,37,0,68,58,53,1.53,0,0,9,0,509,1979,0.303,17,1,12,2,0,1,0,21,8,0,1,0,0,5,91,162,0.332,79.2,17.2,5.32,2.9,0.354,0.43,0.784,25,21,114.66666666666669,0,0,3,22,0,1.0,1.843,0.0,0.318465656,1.571830743,0,876.3333333333334,0.0,1983,6,9,29,24506.40052072033,0.0,0.0
76355,장원삼,2002,삼성,2012,3.55,27,17,6,0,1,0.739,157.0,143,9,38,9,127,64,62,1.15,0,0,14,0,649,2511,0.242,19,4,5,5,1,2,0,25,16,1,0,1,0,9,136,191,0.291,93.0,16.0,7.28,2.18,0.295,0.333,0.628,27,25,157.0,0,0,5,19,1,1.0,3.833,0.0,0.204410797,1.77624154,1,1033.3333333333337,0.0,1983,6,9,30,43007.50652741514,0.0,0.0
76355,장원삼,2002,삼성,2013,4.38,27,13,10,1,0,0.565,154.0,165,21,42,9,104,85,75,1.34,1,0,14,0,658,2484,0.277,17,3,9,3,2,6,1,26,13,0,2,0,0,10,139,190,0.304,92.0,16.1,6.08,2.45,0.333,0.422,0.755,27,26,154.0,2,1,7,23,0,0.938,1.865,1.0,0.550053821,2.326295361,0,1187.3333333333337,0.0,1983,6,9,31,159247.92040121654,1.0,0.0
76355,장원삼,2002,삼성,2014,4.11,24,11,5,0,0,0.688,129.33333333333334,149,16,37,5,63,70,59,1.44,0,0,11,0,562,2120,0.295,33,2,6,9,0,6,0,24,11,0,0,0,0,15,140,162,0.306,88.3,16.4,4.38,2.57,0.344,0.463,0.807,24,24,129.33333333333334,2,0,5,16,1,0.913,2.66,0.0,0.224,2.550295361,0,1316.6666666666667,0.0,1983,6,9,32,158130.0,1.0,0.0
76355,장원삼,2002,삼성,2015,5.8,26,10,9,0,0,0.526,136.66666666666666,151,29,50,1,107,96,88,1.47,0,0,9,0,599,2396,0.281,32,2,8,2,1,3,0,25,10,0,0,0,0,9,114,168,0.302,92.2,17.5,7.05,3.29,0.342,0.509,0.851,26,25,136.66666666666666,1,0,2,14,0,0.941,-0.371,0.0,0.154107264,2.704402625,0,1453.3333333333337,0.0,1983,6,9,33,156610.87451718334,1.0,0.0
76355,장원삼,2002,삼성,2016,7.01,26,5,8,0,2,0.385,78.33333333333333,114,16,23,2,53,69,61,1.75,0,0,4,1,366,1385,0.343,12,4,7,2,1,2,0,13,2,3,1,2,0,6,82,85,0.37,53.3,17.7,6.09,2.64,0.387,0.548,0.935,26,13,78.33333333333333,0,1,4,18,0,1.0,-0.5,0.0,0.0888324873,2.793235112,0,1531.6666666666667,0.0,1983,6,9,34,153628.67968522295,1.0,0.0
76355,장원삼,2002,삼성,2017,5.61,49,4,5,0,6,0.444,67.33333333333333,96,8,17,5,55,48,42,1.68,0,0,1,2,310,1146,0.342,14,0,3,4,0,2,0,5,1,3,4,10,0,5,59,75,0.396,23.4,17.0,7.35,2.27,0.384,0.477,0.861,49,5,67.33333333333333,0,1,4,12,0,1.0,0.334,0.0,0.0575709779,2.85080609,0,1599.0,0.0,1983,6,9,35,20185.734801340357,0.0,0.0
