ID,선수명,데뷔년도,팀명,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,결승타,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),포지션(수비),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피,출생연도,출생월,출생일,나이,연봉,1차FA여부,2차FA여부,3차FA여부
76290,김현수,2006,두산,2013,0.302,122,510,434,63,131,23,1,16,204,90,0,12,62,10,2,71,6,0.47,0.382,0.852,39,0.343,0.0,40,119,125,0,3.87,0.168,80.5,0.289,122,6,2,4,33.3,0,0,좌익수,144,120,938.6666666666666,2,0,293,20,10,0,0,0,0.9913494318181818,0.0,3.403,0.0,0.738991704,4.240754133,0,3611,0.569190343735683,1988,1,12,26,47774.37612036496,0.0,0.0,0.0
76290,김현수,2006,두산,2014,0.322,125,528,463,75,149,26,0,17,226,90,0,5,53,5,7,45,10,0.488,0.396,0.884,42,0.316,0.0,43,134,140,11,3.73,0.166,86.0,0.3,125,2,2,0,100.0,5,0,좌익수,126,124,1009.3333333333334,1,0,235,8,2,0,0,0,0.9940343461030384,0.0,3.987,0.0,0.234291529,4.475045662,0,4139,0.020654062889477,1988,1,12,27,79065.0,0.0,0.0,0.0
76290,김현수,2006,LG,2018,0.362,117,511,453,95,164,39,2,20,267,101,0,10,47,6,1,61,9,0.589,0.415,1.004,48,0.419,0.0,61,136,102,8,3.66,0.227,99.3,0.334,117,4,1,3,25.0,5,0,좌익수,143,116,971.0,5,0,515,40,40,0,0,0,0.9948757294884998,0.0,5.561,0.0,0.898989899,5.907536188,0,5280,0.9966578607515006,1988,1,12,31,289062.9470672389,1.0,0.0,0.0
76290,김현수,2006,LG,2019,0.304,140,595,526,75,160,37,0,11,230,82,0,9,54,9,6,52,11,0.437,0.37,0.807,49,0.329,0.0,48,165,158,9,3.67,0.133,84.2,0.276,140,4,3,1,75.0,4,0,좌익수,139,122,1041.3333333333333,1,0,409,24,28,0,0,0,0.9991959026888606,0.0,3.965,0.0,0.619090098,6.526626286,0,5875,0.7234624185268013,1988,1,12,32,287500.0,1.0,0.0,0.0
76313,황재균,2006,현대,2007,0.3,63,171,160,19,48,6,0,2,60,12,4,1,5,0,1,33,1,0.375,0.323,0.698,12,0.308,0.0,8,44,36,0,3.25,0.075,18.8,0.239,63,4,2,2,50.0,0,0,유격수,59,42,370.6666666666667,5,0,55,113,19,0,0,0,0.969456834532374,0.0,0.854,0.0,0.040201005,0.040201005,0,171,0.5262453267342247,1987,7,28,21,3429.1290558672854,0.0,0.0,0.0
76313,황재균,2006,우리/히어로즈/넥센/키움,2008,0.239,117,333,306,27,73,10,1,1,88,18,7,2,16,0,2,56,8,0.288,0.279,0.567,19,0.191,0.167,12,97,82,0,3.4,0.049,22.5,0.198,117,17,10,7,58.8,0,0,유격수,119,80,756.0,17,0,154,221,45,0,0,0,0.9542358906525572,0.0,0.144,0.0,0.0216368768,0.0618378818,0,504,1.2867829381447955,1987,7,28,22,4767.331433998101,0.0,0.0,0.0
76313,황재균,2006,우리/히어로즈/넥센/키움,2009,0.284,133,608,536,86,152,27,5,18,243,63,6,8,55,0,3,100,11,0.453,0.349,0.802,41,0.268,0.0,50,137,155,0,3.67,0.17,85.7,0.27,133,45,30,15,66.7,0,0,3루수,134,133,1160.6666666666667,12,0,102,275,28,0,0,0,0.9690801263641584,0.0,3.497,0.0,0.211764706,0.273602588,0,1112,0.0259545891360299,1987,7,28,23,4631.250617785637,0.0,0.0,0.0
76313,황재균,2006,롯데,2010,0.225,94,353,306,41,69,14,3,6,107,40,6,4,32,0,4,73,10,0.35,0.303,0.653,18,0.291,0.0,23,94,74,0,3.81,0.124,34.2,0.224,94,25,18,7,72.0,0,0,3루수,99,86,742.3333333333334,9,0,75,193,18,0,0,0,0.9679353390211046,0.0,0.728,0.0,0.127145086,0.400747674,0,1465,0.6958557447820989,1987,7,28,24,11129.997782868968,0.0,0.0,0.0
76313,황재균,2006,롯데,2011,0.289,117,458,398,62,115,18,4,12,177,68,3,8,40,1,9,78,9,0.445,0.36,0.805,33,0.259,0.0,34,99,114,0,3.68,0.156,65.4,0.273,117,18,12,6,66.7,0,0,3루수,127,115,984.3333333333334,22,0,96,217,34,0,0,0,0.9338713173044362,0.0,3.764,0.0,0.122786305,0.523533979,0,1923,0.4483440206505728,1987,7,28,25,16337.600347146888,0.0,0.0,0.0
76313,황재균,2006,롯데,2012,0.272,133,504,448,42,122,19,1,4,155,51,11,2,38,3,5,81,10,0.346,0.335,0.681,29,0.28,0.5,24,108,139,0,3.61,0.074,53.4,0.237,133,34,26,8,76.5,0,0,3루수,133,128,1101.6666666666667,15,0,83,238,25,0,0,0,0.9552450832072616,0.0,2.614,0.0,0.210392902,0.733926881,0,2427,0.048819580840233,1987,7,28,26,19353.377937336812,0.0,0.0,0.0
76313,황재균,2006,롯데,2013,0.274,128,559,489,70,134,29,3,7,190,56,7,4,49,3,10,78,14,0.389,0.35,0.739,32,0.246,0.0,39,141,140,0,3.86,0.115,65.8,0.255,128,33,22,11,66.7,0,0,3루수,128,126,1112.6666666666667,18,0,92,232,27,0,0,0,0.947,0.0,3.037,0.0,0.180599872,0.914526753,0,2986,0.0,1987,7,28,27,20171.40325082076,0.0,0.0,0.0
76313,황재균,2006,롯데,2014,0.321,128,550,486,66,156,33,3,12,231,76,4,4,53,0,3,86,8,0.475,0.388,0.863,48,0.343,0.0,48,102,146,7,3.99,0.154,85.4,0.293,128,27,17,10,63.0,5,0,3루수,129,127,1092.6666666666667,16,0,89,226,25,0,0,0,0.9511287370347772,0.0,3.943,0.0,0.288730603,1.203257356,0,3536,0.0105629957925122,1987,7,28,28,52710.0,0.0,0.0,0.0
76313,황재균,2006,롯데,2015,0.29,144,596,534,95,155,41,2,26,278,97,4,6,48,1,4,122,14,0.521,0.35,0.871,43,0.242,0.308,69,109,154,7,3.71,0.23,90.5,0.288,144,21,11,10,52.4,3,4,3루수,135,128,1118.3333333333333,16,0,62,253,25,0,0,0,0.952,0.0,4.692,0.0,0.333249686,1.536507042,0,4132,0.0,1987,7,28,29,52203.624839061114,0.0,0.0,0.0
76313,황재균,2006,KT,2018,0.296,142,588,530,76,157,41,3,25,279,88,2,3,49,1,4,120,5,0.526,0.358,0.884,48,0.252,0.5,69,79,177,7,3.96,0.23,95.7,0.293,142,21,14,7,66.7,8,0,3루수,141,132,1132.3333333333333,17,0,169,229,41,0,0,0,0.9485498969679128,0.0,3.217,0.0,0.416267943,2.380179704,0,5279,0.4066456761297287,1987,7,28,32,221195.99427753937,1.0,0.0,0.0
76313,황재균,2006,KT,2019,0.283,124,507,448,78,127,16,3,20,209,67,0,5,52,2,2,71,10,0.467,0.357,0.824,32,0.262,0.0,39,106,149,9,3.78,0.183,73.9,0.277,124,17,10,7,58.8,6,1,3루수,130,119,1026.6666666666667,11,0,127,233,27,0,0,0,0.970148051948052,0.0,4.953,0.0,0.158786798,2.538966502,0,5786,0.3626695524077263,1987,7,28,33,220000.0,1.0,0.0,0.0
76753,송광민,2002,한화,2006,0.35,18,20,20,4,7,0,0,2,13,5,0,0,0,0,0,4,2,0.65,0.35,1.0,2,0.4,0.333,2,7,2,0,3.2,0.3,3.4,0.32,18,0,0,0,0.0,0,0,3루수,19,5,55.66666666666667,2,0,9,14,2,0,0,0,0.9417724550898204,0.0,0.31,0.0,0.00424929178,0.00424929178,0,20,1.1688582365789564,1983,6,24,24,3076.6461968748104,0.0,0.0,0.0
76753,송광민,2002,한화,2007,0.205,30,42,39,4,8,1,0,0,9,2,1,1,1,0,0,14,1,0.231,0.22,0.451,1,0.2,0.231,1,10,8,0,3.43,0.026,1.4,0.157,30,1,0,1,0.0,0,0,유격수,20,7,72.0,1,0,11,34,8,0,0,0,0.9822777777777776,0.0,-0.202,0.0,0.0067001675,0.0109494593,0,62,1.332112684358123,1983,6,24,25,3551.5979507196885,0.0,0.0,0.0
76753,송광민,2002,한화,2008,0.271,75,154,140,19,38,7,0,7,66,23,1,0,10,0,3,44,5,0.471,0.333,0.804,7,0.31,0.222,14,27,31,0,3.84,0.2,20.2,0.268,75,0,0,0,0.0,0,0,우익수,62,31,243.66666666666663,2,0,106,17,9,0,0,0,0.9569603283173734,0.0,0.89,0.0,0.0404515522,0.0514010115,0,216,1.3608019261719448,1983,6,24,26,4767.331433998101,0.0,0.0,0.0
76753,송광민,2002,한화,2009,0.261,116,440,417,50,109,15,1,14,168,43,5,1,12,1,5,109,13,0.403,0.29,0.693,29,0.262,0.0,30,102,98,0,3.52,0.141,45.3,0.231,116,5,5,0,100.0,0,0,유격수,118,112,944.3333333333331,14,0,178,336,76,0,0,0,0.9732477938581008,0.0,1.149,0.0,0.0759358289,0.12733684,0,656,0.0705634954421972,1983,6,24,27,6946.875926678455,0.0,0.0,0.0
76753,송광민,2002,한화,2013,0.261,67,268,245,33,64,13,0,7,98,33,1,0,18,0,4,62,8,0.4,0.322,0.722,14,0.243,0.0,20,69,50,0,3.85,0.139,29.1,0.245,67,2,1,1,50.0,0,0,유격수,68,66,556.0,6,0,88,176,32,0,0,0,0.9744820143884892,0.0,1.431,0.0,0.119336311,0.308295616,0,1215,0.0343850295737765,1983,6,24,31,7431.569618723438,0.0,0.0,0.0
76753,송광민,2002,한화,2014,0.316,103,421,389,52,123,22,2,11,182,58,4,2,26,2,0,73,15,0.468,0.357,0.825,33,0.281,0.0,35,117,78,5,3.57,0.152,57.1,0.278,103,5,3,2,60.0,6,0,3루수,119,97,833.0,23,0,101,201,37,0,0,0,0.9312997198879552,0.0,1.694,0.0,0.0424828288,0.350778445,0,1636,0.8225093259118266,1983,6,24,32,10542.0,0.0,0.0,0.0
76753,송광민,2002,한화,2015,0.243,12,41,37,2,9,2,0,0,11,1,1,0,2,0,1,11,1,0.297,0.3,0.597,2,0.125,0.0,2,12,5,0,3.61,0.054,3.0,0.209,12,0,0,0,0.0,0,0,3루수,12,10,76.66666666666666,0,0,10,11,2,0,0,0,1.0,0.0,0.121,0.0,0.0140526976,0.364831143,0,1677,0.9138472873262908,1983,6,24,33,10440.724967812223,0.0,0.0,0.0
76753,송광민,2002,한화,2016,0.325,116,494,449,80,146,27,2,17,228,83,7,6,28,0,4,86,16,0.508,0.366,0.874,43,0.328,0.5,46,115,108,10,3.51,0.183,76.0,0.292,116,3,3,0,100.0,5,0,3루수,116,112,918.0,14,0,112,192,38,0,0,0,0.9576732026143788,0.0,3.415,0.0,0.0644283122,0.429259455,0,2171,0.2023060502674408,1983,6,24,34,20483.823958029727,0.0,0.0,0.0
76753,송광민,2002,한화,2017,0.327,117,473,437,71,143,26,0,13,208,75,4,8,21,1,3,88,11,0.476,0.356,0.832,45,0.291,0.25,39,117,97,6,3.6,0.149,68.8,0.279,117,5,2,3,40.0,1,0,3루수,110,102,841.0,9,0,74,202,29,0,0,0,0.9682663495838288,0.0,2.998,0.0,0.0521152667,0.481374722,0,2644,0.0776617907842608,1983,6,24,35,24222.881761608427,0.0,0.0,0.0
76753,송광민,2002,한화,2018,0.297,113,460,434,63,129,24,0,18,207,79,0,4,18,0,4,93,13,0.477,0.328,0.805,36,0.243,0.0,42,121,95,8,3.59,0.18,62.1,0.267,113,8,4,4,50.0,5,0,3루수,113,107,892.3333333333334,12,0,194,163,28,0,0,0,0.9582129249159508,0.0,1.579,1.0,0.107389686,0.588764408,0,3104,0.6637214719611264,1983,6,24,36,40217.45350500716,1.0,0.0,0.0
76753,송광민,2002,한화,2019,0.264,122,486,454,50,120,21,0,7,162,51,3,5,21,0,3,91,18,0.357,0.298,0.655,35,0.261,0.333,28,128,120,2,3.39,0.093,44.7,0.223,122,10,8,2,80.0,5,0,3루수,120,115,974.0,16,0,79,218,33,0,0,0,0.949,0.0,1.075,0.0,0.0963425513,0.685106959,0,3590,0.0,1983,6,24,37,40000.0,1.0,0.0,0.0
76812,이재원,2006,SK,2006,0.313,23,49,48,2,15,0,0,0,15,4,0,0,1,0,0,9,2,0.313,0.327,0.64,4,0.273,0.286,0,9,15,0,3.12,0.0,4.1,0.225,23,0,0,0,0.0,0,0,포수,17,6,74.33333333333333,0,0,42,0,0,0,6,0,1.0,0.0,0.246,0.0,0.0212464589,0.0212464589,0,49,0.0,1988,2,24,19,2820.2590138019095,0.0,0.0,0.0
76812,이재원,2006,SK,2007,0.333,66,119,108,16,36,8,0,3,53,21,0,1,7,0,3,13,4,0.491,0.387,0.878,6,0.355,0.24,11,28,32,0,3.68,0.157,18.5,0.297,66,1,1,0,100.0,0,0,1루수,14,6,42.333333333333336,3,0,38,4,4,0,0,0,0.9162992125984252,0.0,0.97,0.0,0.0586264657,0.0798729246,0,168,0.6845331245320924,1988,2,24,20,4898.7557940961215,0.0,0.0,0.0
76812,이재원,2006,SK,2008,0.315,82,171,146,14,46,13,1,3,70,25,0,3,20,0,2,24,8,0.479,0.398,0.877,9,0.381,0.476,17,36,43,0,3.85,0.164,26.0,0.299,82,2,2,0,100.0,0,0,1루수,14,3,46.0,3,0,36,3,2,0,1,0,0.9153623188405796,0.0,1.299,0.0,0.0686735654,0.14854649,0,339,1.2959688384230932,1988,2,24,21,6555.080721747388,0.0,0.0,0.0
76812,이재원,2006,SK,2009,0.344,24,39,32,2,11,2,0,0,13,5,0,0,6,0,1,4,1,0.406,0.462,0.868,1,0.167,0.375,2,8,9,0,3.56,0.063,6.0,0.309,24,0,0,0,0.0,0,0,1루수,5,1,7.0,1,0,7,0,0,0,0,0,0.7142857142857143,0.0,0.255,0.0,0.0192513369,0.167797827,0,378,0.9852281360342516,1988,2,24,22,5789.063272232046,0.0,0.0,0.0
76812,이재원,2006,SK,2012,0.321,16,33,28,3,9,0,0,2,15,7,0,0,4,0,1,4,1,0.536,0.424,0.96,1,0.333,0.286,2,5,10,0,4.24,0.214,6.0,0.325,16,0,0,0,0.0,0,0,포수,7,3,32.0,0,0,27,4,0,0,4,1,1.0,20.0,0.534,0.0,0.0861850444,0.279723901,0,490,0.0,1988,2,24,25,5806.013381201044,0.0,0.0,0.0
76812,이재원,2006,SK,2013,0.252,69,252,226,27,57,10,1,8,93,41,3,2,17,0,4,32,8,0.412,0.313,0.725,15,0.299,0.111,19,68,71,0,3.72,0.159,28.4,0.244,69,3,2,1,66.7,0,0,포수,9,1,19.0,0,0,7,0,0,1,0,0,1.0,0.0,1.499,0.0,0.088704531,0.368428432,0,742,0.0,1988,2,24,26,7962.396020060827,0.0,0.0,0.0
76812,이재원,2006,SK,2014,0.337,120,484,412,48,139,30,2,12,209,83,0,11,49,7,12,66,14,0.507,0.413,0.92,39,0.336,0.444,44,88,130,2,3.87,0.17,82.9,0.313,120,3,3,0,100.0,3,0,포수,61,52,430.3333333333333,7,1,335,28,5,3,34,15,0.981,30.6,3.945,0.0,0.170948868,0.5393773,0,1226,0.0,1988,2,24,27,29517.600000000002,0.0,0.0,0.0
76812,이재원,2006,SK,2015,0.282,140,559,489,58,138,18,1,17,209,100,0,5,54,5,11,85,22,0.427,0.363,0.79,37,0.319,0.0,36,115,156,11,3.66,0.145,71.8,0.27,140,4,1,3,25.0,5,1,포수,70,67,563.3333333333334,3,0,500,37,3,5,42,18,0.994,30.0,1.475,0.0,0.103889586,0.643266886,0,1785,0.0,1988,2,24,28,29234.029909874225,0.0,0.0,0.0
76812,이재원,2006,SK,2016,0.29,130,472,411,49,119,15,0,15,179,64,2,7,43,3,9,76,15,0.436,0.364,0.8,33,0.25,0.5,30,99,124,4,3.66,0.146,63.1,0.273,130,6,1,5,16.7,8,1,포수,116,111,896.3333333333334,8,2,689,69,6,2,78,41,0.99,34.5,1.912,0.0,0.230490018,0.873756904,0,2257,0.0,1988,2,24,29,35846.69192655203,0.0,0.0,0.0
76812,이재원,2006,SK,2017,0.242,114,350,314,32,76,15,0,9,118,42,8,4,16,0,8,55,9,0.376,0.292,0.668,20,0.229,0.286,24,90,97,3,3.45,0.134,34.2,0.225,114,1,0,1,0.0,3,0,포수,109,88,719.0,3,7,546,54,3,5,55,17,0.995,23.6,0.222,0.0,0.0913549969,0.965111901,0,2607,0.0,1988,2,24,30,35325.035902345626,0.0,0.0,0.0
76812,이재원,2006,SK,2018,0.329,130,471,407,63,134,24,0,17,209,57,4,5,43,0,12,65,13,0.514,0.405,0.919,40,0.308,0.4,41,106,107,2,3.98,0.184,79.1,0.311,130,0,0,0,0.0,4,1,포수,119,109,846.6666666666666,11,2,774,48,6,5,72,18,0.987,20.0,4.134,1.0,0.348750665,1.313862566,0,3078,0.0,1988,2,24,31,173437.76824034337,1.0,0.0,0.0
76812,이재원,2006,SK,2019,0.268,139,502,451,33,121,19,0,12,176,75,1,7,34,2,9,59,16,0.39,0.327,0.717,29,0.303,0.364,31,137,141,10,3.57,0.122,57.1,0.245,139,1,1,0,100.0,3,1,포수,136,121,1041.0,6,0,889,58,4,3,84,19,0.994,18.4,2.626,0.0,0.190900981,1.504763547,0,3580,0.0,1988,2,24,32,172500.0,1.0,0.0,0.0
77248,오재원,2003,두산,2007,0.259,49,64,58,10,15,4,0,0,19,5,0,1,4,0,1,17,1,0.328,0.313,0.641,2,0.167,0.0,4,17,10,0,3.91,0.069,6.0,0.223,49,5,3,2,60.0,0,0,유격수,44,11,156.66666666666666,1,0,24,41,6,0,0,0,0.9617021276595744,0.0,0.241,0.0,0.0485762144,0.0485762144,0,64,1.249785240897726,1985,2,9,23,3061.722371310076,0.0,0.0,0.0
77248,오재원,2003,두산,2008,0.248,117,311,282,45,70,10,3,0,86,28,3,2,17,0,7,62,3,0.305,0.305,0.61,16,0.218,0.375,13,98,54,0,3.91,0.057,30.0,0.214,117,35,28,7,80.0,0,0,1루수,124,61,614.6666666666667,9,0,398,90,37,0,0,0,0.9763459869848156,0.0,0.229,0.0,0.222953904,0.271530118,0,375,1.2504565278415416,1985,2,9,24,5244.064577397911,0.0,0.0,0.0
77248,오재원,2003,두산,2009,0.23,106,239,209,36,48,3,0,0,51,12,2,2,20,1,6,44,5,0.244,0.312,0.556,10,0.167,0.0,3,69,50,0,3.66,0.014,18.7,0.201,106,15,12,3,80.0,0,0,1루수,106,45,527.3333333333333,2,0,421,57,42,0,0,0,0.9959102402022756,0.0,-0.78,0.0,0.0834224599,0.354952578,0,614,0.904819389149386,1985,2,9,25,6020.625803121327,0.0,0.0,0.0
77248,오재원,2003,두산,2010,0.276,123,421,384,59,106,17,3,0,129,37,2,2,29,1,4,76,5,0.336,0.332,0.668,24,0.246,0.0,20,125,79,0,3.69,0.06,45.9,0.233,123,45,35,10,77.8,0,0,2루수,148,86,834.6666666666666,14,0,372,212,58,0,0,0,0.9720083865814696,0.0,1.701,0.0,0.0616224649,0.416575043,0,1035,1.4953352297183091,1985,2,9,26,9460.498115438622,0.0,0.0,0.0
77248,오재원,2003,두산,2011,0.277,129,529,466,73,129,18,4,6,173,46,12,3,39,0,9,62,6,0.371,0.342,0.713,32,0.264,0.0,28,150,128,0,3.74,0.094,67.2,0.247,129,53,46,7,86.8,0,0,2루수,180,117,1050.3333333333337,11,0,460,279,90,0,0,0,0.984517930815614,0.0,3.546,0.0,0.0820543093,0.498629353,0,1564,1.4232817425594022,1985,2,9,27,15793.013668908658,0.0,0.0,0.0
77248,오재원,2003,두산,2012,0.282,77,213,188,29,53,7,3,0,66,17,6,2,17,1,0,43,4,0.351,0.338,0.689,15,0.35,0.2,10,59,35,0,3.77,0.069,24.2,0.24,77,16,14,2,87.5,0,0,1루수,75,46,437.6666666666666,2,0,398,67,39,0,0,0,0.9962947448591012,0.0,1.335,0.0,0.0766793409,0.575308693,0,1777,0.8245978821149356,1985,2,9,28,13439.845789817231,0.0,0.0,0.0
77248,오재원,2003,두산,2013,0.26,113,375,308,54,80,14,7,7,129,44,7,5,49,2,6,62,6,0.419,0.367,0.786,14,0.258,0.333,28,96,75,0,3.96,0.159,53.3,0.27,113,44,33,11,75.0,0,0,2루수,131,84,785.3333333333334,7,0,455,160,76,0,0,0,0.989926570458404,0.0,2.886,0.0,0.303765156,0.879073849,0,2152,1.1113698922005808,1985,2,9,29,18048.097645471207,0.0,0.0,0.0
77248,오재원,2003,두산,2014,0.318,110,420,359,60,114,21,6,5,162,40,9,0,50,2,2,61,7,0.451,0.404,0.855,28,0.223,0.25,32,103,81,2,4.18,0.134,66.0,0.295,110,40,33,7,82.5,7,2,2루수,137,101,817.6666666666666,7,0,253,241,61,0,0,0,0.9849058295964126,0.0,3.562,0.0,0.177562961,1.05663681,0,2572,0.8386204633855314,1985,2,9,30,42168.0,0.0,0.0,0.0
77248,오재원,2003,두산,2015,0.28,120,474,411,60,115,20,2,11,172,59,7,4,47,1,4,94,9,0.418,0.356,0.774,27,0.293,0.4,33,108,98,6,4.15,0.139,64.6,0.265,120,39,31,8,79.5,3,2,2루수,115,110,938.6666666666666,8,0,239,278,73,0,0,0,0.9850159801136364,0.0,2.348,1.0,0.277540778,1.334177588,0,3046,0.0120632940861035,1985,2,9,31,99186.88719421612,1.0,0.0,0.0
77248,오재원,2003,두산,2016,0.272,122,484,416,68,113,18,1,5,148,58,3,6,54,1,5,82,10,0.356,0.358,0.714,25,0.33,0.667,24,119,108,6,4.08,0.084,55.5,0.25,122,23,13,10,56.5,3,1,2루수,124,112,955.6666666666666,16,0,222,313,78,0,0,0,0.9673003139169865,0.0,1.762,0.0,0.229582577,1.563760165,0,3530,0.1212893373893656,1985,2,9,32,97298.16380064121,1.0,0.0,0.0
77248,오재원,2003,두산,2017,0.237,127,390,334,43,79,16,1,7,118,40,4,3,47,1,2,85,5,0.353,0.332,0.685,15,0.215,0.3,24,92,81,4,4.07,0.117,41.5,0.238,127,14,7,7,50.0,4,1,2루수,123,85,801.6666666666666,6,0,240,215,65,0,0,0,0.9853638253638254,0.0,0.314,0.0,0.130594727,1.694354892,0,3920,0.26716482147609,1985,2,9,33,95882.24030636669,1.0,0.0,0.0
77248,오재원,2003,두산,2018,0.313,132,521,473,78,148,24,1,15,219,81,3,2,41,0,2,119,13,0.463,0.369,0.832,35,0.338,0.0,40,119,89,11,3.89,0.15,75.2,0.282,132,21,15,6,71.4,5,2,2루수,130,122,1026.0,17,0,296,307,88,0,0,0,0.9717602339181286,0.0,3.335,0.0,0.0877192982,1.782074191,0,4441,0.3213794252641028,1985,2,9,34,95516.452074392,1.0,0.0,0.0
77248,오재원,2003,두산,2019,0.164,98,204,177,30,29,8,1,3,48,18,2,0,25,0,0,50,3,0.271,0.267,0.538,3,0.212,0.091,12,51,47,0,3.91,0.107,13.8,0.188,98,8,6,2,75.0,1,1,2루수,90,44,484.0,7,0,126,160,45,0,0,0,0.9761652892561984,0.0,-0.503,1.0,0.126672614,1.908746805,0,4645,0.0544665974812134,1985,2,9,35,63333.0,0.0,1.0,0.0
77463,채태인,2007,삼성,2007,0.221,31,84,77,6,17,5,0,1,25,10,1,0,5,1,1,17,0,0.325,0.277,0.602,5,0.261,0.25,6,24,19,0,3.63,0.104,7.0,0.206,31,0,0,0,0.0,0,0,1루수,24,21,164.0,3,0,183,3,14,0,0,0,0.972,0.0,-0.157,0.0,0.123953099,0.123953099,0,84,0.0950172456710763,1982,10,11,26,6735.789216882167,0.0,0.0,0.0
77463,채태인,2007,삼성,2008,0.266,68,270,248,32,66,12,1,10,110,42,0,1,19,2,2,55,6,0.444,0.322,0.766,15,0.327,0.0,23,70,58,0,3.89,0.177,33.7,0.256,68,2,1,1,50.0,0,0,1루수,64,62,538.3333333333334,1,0,595,41,56,0,0,0,0.998,0.0,1.02,0.0,0.372530574,0.496483673,0,354,0.0,1982,10,11,27,8342.830009496676,0.0,0.0,0.0
77463,채태인,2007,삼성,2009,0.293,118,425,368,58,108,26,2,17,189,72,1,2,49,4,5,90,4,0.514,0.382,0.896,31,0.29,0.714,45,92,80,0,3.9,0.22,70.0,0.3,118,0,0,0,0.0,0,0,1루수,114,99,863.3333333333334,3,0,840,55,94,0,0,0,0.997,0.0,2.57,0.0,0.131550802,0.628034475,0,779,0.0,1982,10,11,28,13314.845526133706,0.0,0.0,0.0
77463,채태인,2007,삼성,2010,0.292,102,396,356,48,104,13,0,14,159,54,2,3,33,3,2,94,6,0.447,0.353,0.8,26,0.294,0.0,27,89,72,0,3.92,0.154,54.2,0.271,102,3,0,3,0.0,0,0,1루수,89,88,713.0,3,0,698,33,60,0,0,0,0.996,0.0,1.426,0.0,0.110764431,0.738798906,0,1175,0.0,1982,10,11,29,14468.997117729657,0.0,0.0,0.0
77463,채태인,2007,삼성,2011,0.22,53,218,182,25,40,7,1,5,64,28,0,2,33,0,1,59,1,0.352,0.339,0.691,11,0.238,0.0,13,43,42,0,4.35,0.132,25.6,0.241,53,1,1,0,100.0,0,0,1루수,47,46,393.0,0,0,371,18,38,0,0,0,1.0,0.0,0.564,0.0,0.117473436,0.856272342,0,1393,0.0,1982,10,11,30,11980.90692124105,0.0,0.0,0.0
77463,채태인,2007,삼성,2012,0.207,54,159,135,15,28,7,0,1,38,9,0,1,21,0,2,35,2,0.281,0.321,0.602,5,0.067,0.2,8,33,40,0,4.02,0.074,13.9,0.215,54,2,1,1,50.0,0,0,1루수,37,32,288.3333333333333,2,0,276,13,21,0,0,0,0.993,0.0,0.038,0.0,0.0836501901,0.939922532,0,1552,0.0,1982,10,11,31,5375.938315926893,0.0,0.0,0.0
77463,채태인,2007,삼성,2013,0.381,94,342,299,52,114,15,0,11,162,53,0,0,38,1,5,70,9,0.542,0.459,1.001,35,0.41,0.571,26,78,37,0,3.92,0.161,65.4,0.342,94,4,4,0,100.0,0,0,1루수,71,62,551.0,6,0,528,33,42,0,0,0,0.989,0.0,4.335,0.0,0.65539247,1.595315002,0,1894,0.0,1982,10,11,32,22294.708856170317,0.0,0.0,0.0
77463,채태인,2007,삼성,2014,0.317,124,541,492,69,156,38,1,14,238,99,0,6,41,1,2,91,8,0.484,0.368,0.852,45,0.362,0.0,53,146,105,14,3.87,0.167,83.1,0.287,124,1,1,0,100.0,3,0,1루수,115,112,953.0,2,0,833,61,76,0,0,0,0.998,0.0,2.455,0.0,0.0806410583,1.67595606,0,2435,0.0,1982,10,11,33,22138.2,0.0,0.0,0.0
77463,채태인,2007,삼성,2015,0.348,104,373,333,35,116,19,0,8,159,49,0,4,33,3,3,92,10,0.477,0.408,0.885,33,0.376,0.438,27,72,57,5,3.82,0.129,58.5,0.303,104,2,0,2,0.0,5,0,1루수,78,73,568.0,4,0,483,29,42,0,0,0,0.992,0.0,2.664,0.0,0.0378920954,1.713848156,0,2808,0.0,1982,10,11,34,31322.17490343667,0.0,0.0,0.0
77463,채태인,2007,우리/히어로즈/넥센/키움,2016,0.286,124,417,370,29,106,14,3,7,147,72,0,9,36,1,2,92,13,0.397,0.345,0.742,23,0.35,0.409,24,111,70,7,3.94,0.111,50.8,0.255,124,1,0,1,0.0,3,1,1루수,68,62,518.6666666666666,3,0,506,30,49,0,0,0,0.994,0.0,-0.104,0.0,0.135208711,1.849056867,0,3225,0.0,1982,10,11,35,30725.735937044592,0.0,0.0,0.0
