선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김찬형,66917,NC,0.297,56,72,64,10,19,6,0,0,25,7,2,1,4,0,1,11,0,0.391,0.343,0.734,2,0.316,0.167,6,20,15,1.33,1,0.36,3.71,0.094,9.1,0.252
김태군,78122,NC,0.292,80,131,113,16,33,6,0,1,42,18,7,1,6,0,4,14,3,0.372,0.347,0.719,6,0.323,0.333,7,31,36,0.86,0,0.43,3.46,0.080,14.4,0.249
알테어,50923,NC,0.278,136,546,482,90,134,20,7,31,261,108,0,6,46,3,12,149,10,0.541,0.352,0.893,38,0.333,0.000,58,83,122,0.68,9,0.31,3.79,0.263,92.8,0.294
최정원,69992,NC,0.275,49,48,40,18,11,3,1,0,16,2,1,0,7,0,0,13,1,0.400,0.383,0.783,0,0.222,0.429,4,12,4,3.00,0,0.54,4.06,0.125,6.8,0.272
노진혁,62931,NC,0.274,132,484,427,70,117,22,3,20,205,82,3,0,49,3,5,106,8,0.480,0.356,0.836,34,0.351,0.125,45,93,111,0.84,4,0.46,3.90,0.206,69.0,0.280
권희동,63963,NC,0.260,123,426,346,67,90,16,0,12,142,50,6,5,58,0,11,72,6,0.410,0.379,0.789,19,0.286,0.316,28,74,115,0.64,5,0.81,4.50,0.150,60.1,0.273
이원재,62025,NC,0.258,73,146,132,15,34,5,2,4,55,17,2,1,11,1,0,26,3,0.417,0.313,0.730,8,0.242,0.222,11,40,33,1.21,0,0.42,4.11,0.159,17.1,0.245
윤수강,62537,NC,0.250,4,4,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0.250,0.250,0.500,0,0.000,0.000,0,1,0,-,0,0.00,3.25,0.000,0.2,0.175
김성욱,62934,NC,0.221,104,225,195,32,43,4,1,8,73,26,7,2,17,0,4,40,0,0.374,0.294,0.668,9,0.297,0.059,13,38,76,0.50,1,0.43,3.84,0.154,25.2,0.226
김준완,63920,NC,0.215,45,75,65,8,14,1,0,1,18,5,0,0,10,0,0,9,3,0.277,0.320,0.597,0,0.158,0.333,2,27,15,1.80,0,1.11,4.11,0.062,5.8,0.213
지석훈,73306,NC,0.207,87,142,121,22,25,8,0,1,36,12,2,2,15,0,2,33,4,0.298,0.300,0.598,5,0.214,0.333,9,25,40,0.63,0,0.45,3.94,0.091,11.6,0.210
도태훈,66965,NC,0.182,11,13,11,0,2,0,0,0,2,1,0,0,2,0,0,3,0,0.182,0.308,0.490,0,0.333,0.000,0,1,5,0.20,0,0.67,3.46,0.000,0.8,0.184
박준영,66928,NC,0.152,32,51,46,4,7,4,0,0,11,3,0,0,2,0,3,17,2,0.239,0.235,0.474,1,0.231,0.111,4,13,9,1.44,0,0.12,4.04,0.087,1.9,0.165
이상호,60566,NC,0.131,82,65,61,18,8,1,0,0,9,4,1,0,3,0,0,5,2,0.148,0.172,0.320,0,0.267,0.143,1,25,23,1.09,0,0.60,3.35,0.016,-0.5,0.114
강동연,61295,NC,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김건태,60339,NC,-,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김진성,75867,NC,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
박시원,50996,NC,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,-,5.00,0.000,-0.1,0.000
배민서,69974,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
배재환,64995,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
서호철,69995,NC,0.000,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,5,1,5.00,0,0.00,3.25,0.000,-0.7,0.000
손정욱,63914,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
송명기,69962,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
원종현,76118,NC,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
유영준,63903,NC,0.000,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,2,1,2.00,0,-,2.33,0.000,-0.3,0.000
홍성무,65042,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
