ID,선수명,연도,뉴스개수
76639,손영민,2009,45
77637,양현종,2009,228
77641,오준형,2009,0
99639,유동훈,2009,53
75620,윤석민,2009,683
93626,이대진,2009,62
75635,이범석,2009,25
73632,임준혁,2009,18
78650,전태현,2009,13
79621,정성철,2009,6
79617,정용운,2009,8
73657,조태수,2009,1
76650,진해수,2009,0
76610,한기주,2009,131
70121,경헌호,2009,1
98128,김경태,2009,7
70142,김광수,2009,59
97111,김민기,2009,1
78164,김수형,2009,1
78149,노진용,2009,9
94228,류택현,2009,29
96251,박명환,2009,48
94545,박지철,2009,4
79191,배우열,2009,3
77147,봉중근,2009,451
72157,서승화,2009,51
74167,심수창,2009,114
97815,오상민,2009,21
73117,우규민,2009,43
71118,이동현,2009,41
78119,이범준,2009,61
77154,이승우,2009,9
72216,이재영,2009,41
73166,정재복,2009,45
78148,정찬헌,2009,51
79140,최동환,2009,32
79137,최성민,2009,11
96345,최원호,2009,8
79138,한희,2009,39
92501,가득염,2009,17
72523,고효준,2009,126
77829,김광현,2009,727
75852,김선규,2009,14
91848,김원형,2009,18
79817,박현준,2009,21
73801,송은범,2009,239
70855,엄정욱,2009,19
79825,여건욱,2009,5
72862,윤길현,2009,76
74838,윤희상,2009,0
70820,이승호,2009,204
70820,이승호,2009,204
99137,이승호,2009,52
99137,이승호,2009,52
76822,이한진,2009,1
78843,임성헌,2009,4
73228,전병두,2009,134
71801,정대현,2009,74
74857,정우람,2009,111
72801,제춘모,2009,13
90350,조웅천,2009,27
74858,지훈,2009,0
71845,채병용,2009,59
78248,고창성,2009,138
75258,금민철,2009,118
75255,김명제,2009,45
71255,김태영,2009,7
78232,김선우,2009,87
73226,김성배,2009,11
73211,노경은,2009,13
78243,박민석,2009,18
75250,박정배,2009,5
79222,성영훈,2009,48
79293,오현택,2009,14
76262,원용묵,2009,5
79229,유희관,2009,15
77211,이용찬,2009,291
71260,이재우,2009,103
77251,임태훈,2009,235
73241,정재훈,2009,79
79235,조승수,2009,15
71715,지승민,2009,32
78257,진야곱,2009,11
78247,홍상삼,2009,343
70615,강영식,2009,35
78536,김대우,2009,18
99563,김사율,2009,8
76550,김유신,2009,8
77517,김이슬,2009,9
78543,김일엽,2009,21
76529,나승현,2009,15
76540,배장호,2009,22
97571,손민한,2009,112
77591,송승준,2009,221
79540,오병일,2009,29
77563,이상화,2009,28
70434,이용훈,2009,12
74548,이정동,2009,1
72551,이정민,2009,38
97541,이정훈,2009,34
98521,임경완,2009,22
74513,장원준,2009,159
75537,조정훈,2009,302
78517,하준호,2009,6
74556,허준혁,2009,7
75424,곽동훈,2009,2
72454,권오원,2009,4
99445,권오준,2009,14
72447,권혁,2009,81
76430,김상수,2009,99
79448,박민규,2009,21
75464,박성훈,2009,29
70425,배영수,2009,113
77446,백정현,2009,6
72463,안지만,2009,51
79468,양지훈,2009,2
75421,오승환,2009,155
74454,윤성환,2009,135
79442,이우선,2009,37
96462,정현욱,2009,99
76418,정홍준,2009,0
73830,조진호,2009,6
75268,조현근,2009,14
76455,차우찬,2009,49
77466,최원제,2009,19
79358,강윤구,2009,62
78353,김성현,2009,34
98330,김수경,2009,75
76350,김세현,2009,3
73343,노환수,2009,0
70329,마일영,2009,93
72321,배힘찬,2009,2
99314,송신영,2009,17
70323,신철인,2009,11
74359,오주원,2009,0
72333,이대환,2009,6
70356,이동학,2009,16
75342,이보근,2009,41
96720,이상열,2009,8
71433,이정호,2009,11
76329,이현승,2009,184
78352,임창민,2009,4
76355,장원삼,2009,173
77318,장시환,2009,0
75340,전유수,2009,0
94364,전준호,2009,32
72351,조용준,2009,33
76357,조용훈,2009,11
97423,황두성,2009,65
93715,구대성,2009,92
71708,김백만,2009,2
79761,김주,2009,3
77748,김혁민,2009,55
76169,김회권,2009,3
76715,류현진,2009,522
72749,마정길,2009,21
79760,박성호,2009,5
99737,박정진,2009,2
89770,송진우,2009,307
73738,안영명,2009,61
76759,양승진,2009,1
75750,양훈,2009,35
76757,유원상,2009,49
73750,윤규진,2009,22
78730,윤기호,2009,0
92704,정민철,2009,74
74748,정재원,2009,0
94330,최상덕,2009,13
97336,최영필,2009,9
79746,허유강,2009,11
79758,황재규,2009,14
75668,곽정철,2010,81
71851,김건한,2010,0
72643,문수호,2010,0
76653,박경태,2010,24
79760,박성호,2010,39
78640,서재응,2010,59
76639,손영민,2010,41
60636,심동섭,2010,5
73738,안영명,2010,71
77637,양현종,2010,456
99639,유동훈,2010,21
75620,윤석민,2010,541
93626,이대진,2010,28
74647,이상화,2010,36
78650,전태현,2010,29
79617,정용운,2010,4
73657,조태수,2010,11
75663,차정민,2010,2
72627,강철민,2010,8
70121,경헌호,2010,2
99152,김광삼,2010,129
70142,김광수,2010,52
76119,김기표,2010,17
75852,김선규,2010,41
60181,김지용,2010,9
94228,류택현,2010,31
74130,민경수,2010,1
74363,박동욱,2010,11
96251,박명환,2010,71
79817,박현준,2010,71
79191,배우열,2010,3
77147,봉중근,2010,463
72157,서승화,2010,44
60140,신정락,2010,41
74167,심수창,2010,22
97815,오상민,2010,14
60164,유경국,2010,3
71118,이동현,2010,86
78119,이범준,2010,13
96720,이상열,2010,9
78135,이형종,2010,61
73166,정재복,2010,8
79140,최동환,2010,1
79137,최성민,2010,33
79138,한희,2010,9
92501,가득염,2010,36
72523,고효준,2010,109
77829,김광현,2010,1002
91848,김원형,2010,4
79847,김태훈,2010,149
60845,문광은,2010,9
76858,박희수,2010,13
73801,송은범,2010,151
70855,엄정욱,2010,72
74838,윤희상,2010,2
99137,이승호,2010,72
99137,이승호,2010,72
70820,이승호,2010,143
70820,이승호,2010,143
72216,이재영,2010,21
76822,이한진,2010,7
78843,임성헌,2010,3
73228,전병두,2010,63
94364,전준호,2010,24
71801,정대현,2010,55
74857,정우람,2010,124
72801,제춘모,2010,3
60848,최원재,2010,1
78248,고창성,2010,106
78232,김선우,2010,125
73226,김성배,2010,12
73248,김승회,2010,21
74728,김창훈,2010,19
73211,노경은,2010,1
75250,박정배,2010,11
79222,성영훈,2010,42
79293,오현택,2010,4
76262,원용묵,2010,9
79229,유희관,2010,21
77211,이용찬,2010,171
77229,이원재,2010,4
71260,이재우,2010,71
60263,이재학,2010,18
76329,이현승,2010,204
77251,임태훈,2010,378
60255,장민익,2010,54
60264,정대현,2010,255
73241,정재훈,2010,185
70755,조규수,2010,11
79235,조승수,2010,17
71715,지승민,2010,16
78257,진야곱,2010,6
78247,홍상삼,2010,147
70615,강영식,2010,68
78536,김대우,2010,3
99563,김사율,2010,65
78550,김수완,2010,89
78543,김일엽,2010,15
76529,나승현,2010,15
60559,박시영,2010,2
76540,배장호,2010,15
77591,송승준,2010,254
72535,이명우,2010,41
70434,이용훈,2010,21
77566,이재곤,2010,133
72551,이정민,2010,14
97541,이정훈,2010,77
98521,임경완,2010,32
74513,장원준,2010,163
75537,조정훈,2010,96
79545,진명호,2010,11
78517,하준호,2010,9
79535,허준혁,2010,31
79535,허준혁,2010,31
74556,허준혁,2010,15
74556,허준혁,2010,15
99245,구자운,2010,15
99445,권오준,2010,59
72447,권혁,2010,111
60457,김현우,2010,17
76454,김효남,2010,4
79448,박민규,2010,12
70425,배영수,2010,314
77446,백정현,2010,12
72463,안지만,2010,164
75421,오승환,2010,166
74454,윤성환,2010,58
79442,이우선,2010,55
60441,임진우,2010,13
76355,장원삼,2010,229
79440,정인욱,2010,75
96462,정현욱,2010,42
76455,차우찬,2010,184
79358,강윤구,2010,58
79349,고원준,2010,199
75258,금민철,2010,169
76430,김상수,2010,116
70345,김성태,2010,22
78353,김성현,2010,61
98330,김수경,2010,27
60339,김건태,2010,0
72749,마정길,2010,22
60336,문성현,2010,22
75464,박성훈,2010,17
70349,박준수,2010,21
72321,배힘찬,2010,19
75321,손승락,2010,186
99314,송신영,2010,23
74359,오주원,2010,0
72333,이대환,2010,7
70356,이동학,2010,8
75342,이보근,2010,24
71433,이정호,2010,19
93715,구대성,2010,185
60764,김용주,2010,12
98776,김재현,2010,44
77748,김혁민,2010,14
76715,류현진,2010,1309
70329,마일영,2010,41
99737,박정진,2010,27
74731,송창식,2010,16
76763,신해수,2010,0
60713,안승민,2010,25
76759,양승진,2010,19
75750,양훈,2010,48
76757,유원상,2010,78
74761,윤경영,2010,7
73750,윤규진,2010,69
75730,윤근영,2010,6
78730,윤기호,2010,0
74620,이동현,2010,75
79764,장민재,2010,0
74748,정재원,2010,5
97336,최영필,2010,21
79746,허유강,2010,13
79758,황재규,2010,2
73629,고우석,2011,2
75668,곽정철,2011,15
71851,김건한,2011,0
72641,김진우,2011,93
76653,박경태,2011,31
79760,박성호,2011,19
74630,박근홍,2011,0
78640,서재응,2011,56
76639,손영민,2011,71
72649,신용운,2011,11
60636,심동섭,2011,44
77637,양현종,2011,174
99639,유동훈,2011,17
75620,윤석민,2011,848
74647,이상화,2011,23
73632,임준혁,2011,2
73657,조태수,2011,4
75663,차정민,2011,26
76610,한기주,2011,87
61643,홍건희,2011,15
70121,경헌호,2011,9
99152,김광삼,2011,57
76119,김기표,2011,4
75852,김선규,2011,64
78353,김성현,2011,101
74363,박동욱,2011,15
79817,박현준,2011,381
77147,봉중근,2011,126
99314,송신영,2011,149
60140,신정락,2011,21
76759,양승진,2011,33
97815,오상민,2011,28
76757,유원상,2011,87
93626,이대진,2011,71
72333,이대환,2011,14
71118,이동현,2011,52
78119,이범준,2011,28
96720,이상열,2011,69
61101,임찬규,2011,273
79137,최성민,2011,18
61185,최인영,2011,5
79138,한희,2011,21
72523,고효준,2011,101
77829,김광현,2011,1121
79847,김태훈,2011,31
60845,문광은,2011,4
60841,박종훈,2011,297
76858,박희수,2011,105
73801,송은범,2011,271
70839,신승현,2011,5
70855,엄정욱,2011,141
75347,오성민,2011,7
74838,윤희상,2011,449
78847,이상훈,2011,23
70820,이승호,2011,267
70820,이승호,2011,267
99137,이승호,2011,89
99137,이승호,2011,89
73825,이영욱,2011,75
72216,이재영,2011,12
61891,임정우,2011,28
73228,전병두,2011,59
94364,전준호,2011,28
71801,정대현,2011,298
74857,정우람,2011,167
74726,조영민,2011,3
60848,최원재,2011,4
78248,고창성,2011,39
77263,김강률,2011,9
71255,김태영,2011,6
78232,김선우,2011,162
73226,김성배,2011,61
73248,김승회,2011,51
74728,김창훈,2011,13
73211,노경은,2011,28
75250,박정배,2011,11
75261,서동환,2011,19
61215,안규영,2011,11
61268,양현,2011,7
77211,이용찬,2011,102
76329,이현승,2011,97
61214,이현호,2011,5
98259,이혜천,2011,52
77251,임태훈,2011,919
60255,장민익,2011,14
60264,정대현,2011,515
73241,정재훈,2011,145
79235,조승수,2011,6
61228,최현진,2011,14
78247,홍상삼,2011,18
70615,강영식,2011,64
79349,고원준,2011,112
61527,김명성,2011,26
99563,김사율,2011,79
78550,김수완,2011,63
78543,김일엽,2011,1
76540,배장호,2011,8
77591,송승준,2011,176
72535,이명우,2011,11
70434,이용훈,2011,48
77566,이재곤,2011,63
72551,이정민,2011,3
98521,임경완,2011,89
74513,장원준,2011,226
79545,진명호,2011,21
74556,허준혁,2011,21
74556,허준혁,2011,21
79535,허준혁,2011,22
79535,허준혁,2011,22
75424,곽동훈,2011,6
99445,권오준,2011,58
72447,권혁,2011,119
76454,김효남,2011,2
61495,명재철,2011,3
72643,문수호,2011,0
79448,박민규,2011,12
70425,배영수,2011,167
72463,안지만,2011,409
75421,오승환,2011,954
74454,윤성환,2011,411
60439,이규대,2011,2
77452,이동걸,2011,5
79442,이우선,2011,17
60441,임진우,2011,29
61457,임현준,2011,33
76355,장원삼,2011,357
79440,정인욱,2011,71
96462,정현욱,2011,48
76455,차우찬,2011,353
79358,강윤구,2011,41
75258,금민철,2011,39
61365,김대우,2011,39
76430,김상수,2011,274
70345,김성태,2011,86
98330,김수경,2011,42
76350,김세현,2011,0
72749,마정길,2011,5
60336,문성현,2011,97
75464,박성훈,2011,5
70349,박준수,2011,26
72321,배힘찬,2011,5
75321,손승락,2011,107
74167,심수창,2011,227
74359,오주원,2011,0
61329,윤지웅,2011,75
75342,이보근,2011,25
97541,이정훈,2011,21
61323,이태양,2011,5
77318,장시환,2011,0
60342,정회찬,2011,19
60757,김경태,2011,67
70142,김광수,2011,301
77748,김혁민,2011,101
76715,류현진,2011,863
70329,마일영,2011,54
99737,박정진,2011,61
74731,송창식,2011,52
72739,신주영,2011,17
60713,안승민,2011,138
73738,안영명,2011,36
76758,안영진,2011,2
75750,양훈,2011,77
61715,유창식,2011,116
73750,윤규진,2011,8
75730,윤근영,2011,6
78730,윤기호,2011,4
79764,장민재,2011,0
77746,정민혁,2011,7
74748,정재원,2011,24
77759,최진호,2011,38
73629,고우석,2012,0
74651,김성계,2012,0
62696,김종훈,2012,11
72641,김진우,2012,501
76653,박경태,2012,112
70349,박준수,2012,5
62637,박지훈,2012,157
78640,서재응,2012,529
76639,손영민,2012,75
76140,신창호,2012,5
60636,심동섭,2012,88
77637,양현종,2012,117
77641,오준형,2012,1
99639,유동훈,2012,49
75620,윤석민,2012,1095
60635,이정훈,2012,128
60634,임기준,2012,2
73632,임준혁,2012,4
73657,조태수,2012,4
76650,진해수,2012,59
90687,최향남,2012,151
76610,한기주,2012,139
61666,한승혁,2012,15
62655,홍성민,2012,51
99152,김광삼,2012,216
76119,김기표,2012,21
75852,김선규,2012,9
94228,류택현,2012,121
77147,봉중근,2012,177
62160,신동훈,2012,23
75138,신재웅,2012,147
60140,신정락,2012,4
76759,양승진,2012,4
73117,우규민,2012,92
76757,유원상,2012,199
93626,이대진,2012,32
72333,이대환,2012,5
71118,이동현,2012,43
96720,이상열,2012,21
60198,이성진,2012,31
77154,이승우,2012,511
61357,이희성,2012,127
61891,임정우,2012,162
61101,임찬규,2012,275
73166,정재복,2012,59
62146,최성훈,2012,198
79138,한희,2012,9
77829,김광현,2012,1171
78823,김준,2012,11
79847,김태훈,2012,33
62869,문승원,2012,24
75250,박정배,2012,102
60841,박종훈,2012,64
76858,박희수,2012,392
73801,송은범,2012,728
70839,신승현,2012,57
61830,신정익,2012,5
70855,엄정욱,2012,41
72862,윤길현,2012,17
74838,윤희상,2012,816
73825,이영욱,2012,135
72216,이재영,2012,33
98521,임경완,2012,31
62868,임치영,2012,39
75340,전유수,2012,51
74857,정우람,2012,285
72801,제춘모,2012,94
71845,채병용,2012,105
97336,최영필,2012,61
79535,허준혁,2012,103
78248,고창성,2012,47
77263,김강률,2012,16
71255,김태영,2012,1
78232,김선우,2012,565
73248,김승회,2012,311
74728,김창훈,2012,17
73211,노경은,2012,645
62263,변시원,2012,0
75261,서동환,2012,34
61215,안규영,2012,17
62242,윤명준,2012,8
77211,이용찬,2012,551
77229,이원재,2012,9
71260,이재우,2012,19
61214,이현호,2012,31
98259,이혜천,2012,31
77251,임태훈,2012,543
60264,정대현,2012,201
73241,정재훈,2012,27
78247,홍상삼,2012,133
70615,강영식,2012,76
79349,고원준,2012,639
99563,김사율,2012,151
73226,김성배,2012,139
62591,김성호,2012,33
78550,김수완,2012,21
78543,김일엽,2012,5
74363,박동욱,2012,17
77591,송승준,2012,658
61569,이경우,2012,2
72535,이명우,2012,121
77563,이상화,2012,84
70820,이승호,2012,119
70434,이용훈,2012,297
77566,이재곤,2012,32
72551,이정민,2012,51
71801,정대현,2012,181
79545,진명호,2012,278
74543,최대성,2012,167
74556,허준혁,2012,93
99445,권오준,2012,111
72447,권혁,2012,281
71851,김건한,2012,0
76461,김기태,2012,222
76454,김효남,2012,17
74630,박근홍,2012,2
70425,배영수,2012,711
77446,백정현,2012,5
61411,심창민,2012,78
72463,안지만,2012,364
75421,오승환,2012,841
74454,윤성환,2012,986
77452,이동걸,2012,1
79442,이우선,2012,14
60441,임진우,2012,17
76355,장원삼,2012,621
79440,정인욱,2012,82
96462,정현욱,2012,184
76455,차우찬,2012,393
77466,최원제,2012,0
79358,강윤구,2012,724
62349,김병현,2012,933
76430,김상수,2012,484
98330,김수경,2012,79
76350,김세현,2012,1
60339,김건태,2012,0
60336,문성현,2012,215
75464,박성훈,2012,26
62338,박종윤,2012,444
75321,손승락,2012,177
74167,심수창,2012,142
74359,오주원,2012,0
75342,이보근,2012,68
97541,이정훈,2012,34
61323,이태양,2012,24
78352,임창민,2012,9
77318,장시환,2012,0
62363,한현희,2012,164
60757,김경태,2012,5
70142,김광수,2012,25
77748,김혁민,2012,378
76715,류현진,2012,3038
70329,마일영,2012,66
99737,박정진,2012,24
62761,박찬호,2012,1906
99314,송신영,2012,87
74731,송창식,2012,191
72739,신주영,2012,2
60713,안승민,2012,108
76758,안영진,2012,0
75750,양훈,2012,459
61715,유창식,2012,591
75730,윤근영,2012,52
60768,이태양,2012,35
62754,임기영,2012,13
78760,정대훈,2012,11
77746,정민혁,2012,23
74748,정재원,2012,21
62741,최우석,2012,91
62648,김윤동,2013,24
72641,김진우,2013,811
76653,박경태,2013,41
63638,박준표,2013,13
62637,박지훈,2013,66
78640,서재응,2013,288
63619,손동욱,2013,11
73801,송은범,2013,223
70839,신승현,2013,168
76140,신창호,2013,8
60636,심동섭,2013,6
77637,양현종,2013,511
77641,오준형,2013,11
99639,유동훈,2013,17
75620,윤석민,2013,664
72333,이대환,2013,2
62611,임준섭,2013,219
73632,임준혁,2013,1
90687,최향남,2013,77
61666,한승혁,2013,17
76119,김기표,2013,15
75852,김선규,2013,24
76454,김효남,2013,13
63111,류제국,2013,517
94228,류택현,2013,121
77147,봉중근,2013,226
61156,송윤준,2013,1
75138,신재웅,2013,262
60140,신정락,2013,531
73117,우규민,2013,556
76757,유원상,2013,101
71118,이동현,2013,208
96720,이상열,2013,63
61891,임정우,2013,39
61101,임찬규,2013,111
78148,정찬헌,2013,15
96462,정현욱,2013,92
62146,최성훈,2013,12
78248,고창성,2013,37
75867,김진성,2013,46
62920,노성호,2013,146
72643,문수호,2013,0
97571,손민한,2013,255
63914,손정욱,2013,26
63936,윤강민,2013,6
62929,이민호,2013,201
63960,이상민,2013,45
63935,이성민,2013,66
70820,이승호,2013,24
60263,이재학,2013,549
61323,이태양,2013,384
62951,이형범,2013,21
78352,임창민,2013,44
63950,장현식,2013,91
62941,정진,2013,0
62966,최금강,2013,35
72261,황덕균,2013,8
77829,김광현,2013,922
78823,김준,2013,61
62869,문승원,2013,36
75250,박정배,2013,42
76858,박희수,2013,326
78819,백청훈,2013,0
61830,신정익,2013,9
79825,여건욱,2013,85
72862,윤길현,2013,66
74838,윤희상,2013,369
73825,이영욱,2013,17
72216,이재영,2013,15
76822,이한진,2013,4
98521,임경완,2013,9
62868,임치영,2013,6
75340,전유수,2013,71
76650,진해수,2013,113
71845,채병용,2013,31
97336,최영필,2013,24
61295,강동연,2013,15
77263,김강률,2013,18
61527,김명성,2013,19
71255,김태영,2013,9
78232,김선우,2013,215
74728,김창훈,2013,4
73211,노경은,2013,1858
62263,변시원,2013,0
75261,서동환,2013,29
61215,안규영,2013,4
79293,오현택,2013,163
76262,원용묵,2013,7
63295,유창준,2013,29
79229,유희관,2013,1617
62242,윤명준,2013,131
77211,이용찬,2013,66
71260,이재우,2013,187
61262,이정호,2013,48
98259,이혜천,2013,96
77251,임태훈,2013,52
60264,정대현,2013,212
73241,정재훈,2013,88
63248,함덕주,2013,9
78247,홍상삼,2013,182
78552,강승현,2013,0
70615,강영식,2013,86
79349,고원준,2013,128
99563,김사율,2013,55
73226,김성배,2013,82
78550,김수완,2013,62
73248,김승회,2013,62
77591,송승준,2013,201
72535,이명우,2013,44
77563,이상화,2013,49
77566,이재곤,2013,186
62522,이지모,2013,11
71801,정대현,2013,114
62595,정태승,2013,6
79545,진명호,2013,15
74543,최대성,2013,41
74556,허준혁,2013,24
62655,홍성민,2013,63
72447,권혁,2013,111
71851,김건한,2013,0
76461,김기태,2013,425
60457,김현우,2013,34
74630,박근홍,2013,15
70425,배영수,2013,408
77446,백정현,2013,41
72649,신용운,2013,131
61411,심창민,2013,158
72463,안지만,2013,423
75421,오승환,2013,1817
74454,윤성환,2013,184
77452,이동걸,2013,41
79442,이우선,2013,36
76355,장원삼,2013,1022
75268,조현근,2013,21
76455,차우찬,2013,233
77466,최원제,2013,3
79358,강윤구,2013,479
62349,김병현,2013,507
76430,김상수,2013,511
76350,김세현,2013,0
72749,마정길,2013,16
60336,문성현,2013,268
75464,박성훈,2013,94
62338,박종윤,2013,253
75321,손승락,2013,392
99314,송신영,2013,81
74359,오주원,2013,0
75342,이보근,2013,48
97541,이정훈,2013,39
77318,장시환,2013,8
63342,조상우,2013,55
62363,한현희,2013,152
60757,김경태,2013,48
70142,김광수,2013,26
60764,김용주,2013,3
78543,김일엽,2013,5
77748,김혁민,2013,224
70329,마일영,2013,15
61495,명재철,2013,4
99737,박정진,2013,43
74731,송창식,2013,212
63791,송창현,2013,177
60713,안승민,2013,97
61715,유창식,2013,205
75730,윤근영,2013,99
60768,이태양,2013,235
62754,임기영,2013,54
78760,정대훈,2013,12
77746,정민혁,2013,11
74748,정재원,2013,7
63730,조지훈,2013,57
79758,황재규,2013,11
62349,김병현,2014,322
78823,김준,2014,11
64640,김지훈,2014,18
72641,김진우,2014,279
71255,김태영,2014,43
76653,박경태,2014,35
79760,박성호,2014,21
63638,박준표,2014,31
78640,서재응,2014,75
73801,송은범,2014,715
76140,신창호,2014,66
60636,심동섭,2014,113
77637,양현종,2014,1665
62611,임준섭,2014,385
73632,임준혁,2014,26
97336,최영필,2014,116
61267,최현정,2014,13
61666,한승혁,2014,206
76119,김기표,2014,17
75852,김선규,2014,68
78232,김선우,2014,179
63111,류제국,2014,1783
94228,류택현,2014,61
77147,봉중근,2014,258
62160,신동훈,2014,31
70839,신승현,2014,31
75138,신재웅,2014,102
60140,신정락,2014,587
73117,우규민,2014,918
76757,유원상,2014,735
61329,윤지웅,2014,141
71118,이동현,2014,248
96720,이상열,2014,9
61891,임정우,2014,251
64155,임지섭,2014,151
74139,장진용,2014,144
78148,정찬헌,2014,187
96462,정현욱,2014,21
79140,최동환,2014,21
78248,고창성,2014,48
75867,김진성,2014,306
62920,노성호,2014,54
72643,문수호,2014,41
78366,민태호,2014,0
96251,박명환,2014,83
97571,손민한,2014,89
63914,손정욱,2014,114
76118,원종현,2014,153
63961,윤호솔,2014,0
62929,이민호,2014,238
63935,이성민,2014,349
60263,이재학,2014,2244
61323,이태양,2014,669
98259,이혜천,2014,65
78352,임창민,2014,36
62966,최금강,2014,8
75149,홍성용,2014,37
72523,고효준,2014,167
77829,김광현,2014,2625
60337,김대유,2014,55
60845,문광은,2014,58
64893,박민호,2014,65
75250,박정배,2014,57
76858,박희수,2014,137
78819,백청훈,2014,0
94126,신윤호,2014,31
70855,엄정욱,2014,19
79825,여건욱,2014,117
72862,윤길현,2014,83
74838,윤희상,2014,105
60864,이상백,2014,61
72216,이재영,2014,61
77854,이창욱,2014,25
76822,이한진,2014,22
98521,임경완,2014,28
75340,전유수,2014,106
72801,제춘모,2014,14
76650,진해수,2014,99
71845,채병용,2014,135
62892,허건엽,2014,8
61295,강동연,2014,7
77263,김강률,2014,21
61527,김명성,2014,31
78550,김수완,2014,4
73211,노경은,2014,591
62263,변시원,2014,0
79293,오현택,2014,145
63295,유창준,2014,2
79229,유희관,2014,602
62242,윤명준,2014,86
77211,이용찬,2014,295
71260,이재우,2014,96
61262,이정호,2014,12
76329,이현승,2014,64
77251,임태훈,2014,18
60255,장민익,2014,29
60264,정대현,2014,413
73241,정재훈,2014,111
64259,최병욱,2014,13
63248,함덕주,2014,38
79535,허준혁,2014,28
78247,홍상삼,2014,212
78552,강승현,2014,25
70615,강영식,2014,71
63543,구승민,2014,2
99563,김사율,2014,171
73226,김성배,2014,54
73248,김승회,2014,98
64596,김유영,2014,34
64554,문동욱,2014,3
76540,배장호,2014,26
77591,송승준,2014,275
64594,심규범,2014,5
74167,심수창,2014,46
72535,이명우,2014,55
77563,이상화,2014,171
64565,이인복,2014,16
72551,이정민,2014,22
74513,장원준,2014,946
71801,정대현,2014,96
74543,최대성,2014,54
74556,허준혁,2014,26
62655,홍성민,2014,54
99445,권오준,2014,23
72447,권혁,2014,274
71851,김건한,2014,12
76461,김기태,2014,321
60457,김현우,2014,177
78149,노진용,2014,4
74630,박근홍,2014,31
70425,배영수,2014,568
77446,백정현,2014,111
75261,서동환,2014,27
61411,심창민,2014,114
72463,안지만,2014,588
74454,윤성환,2014,651
64464,이수민,2014,52
79442,이우선,2014,21
95657,임창용,2014,1076
61457,임현준,2014,2
76355,장원삼,2014,588
75268,조현근,2014,4
76455,차우찬,2014,449
79358,강윤구,2014,161
75258,금민철,2014,301
61365,김대우,2014,398
62360,김태훈,2014,49
76350,김세현,2014,0
72749,마정길,2014,56
60336,문성현,2014,343
75464,박성훈,2014,25
72321,배힘찬,2014,5
75321,손승락,2014,437
99314,송신영,2014,51
74359,오주원,2014,2
61456,윤영삼,2014,48
63960,이상민,2014,93
97541,이정훈,2014,12
77318,장시환,2014,81
63342,조상우,2014,692
64350,하영민,2014,344
62363,한현희,2014,405
79748,구본범,2014,63
70142,김광수,2014,6
62919,김기현,2014,47
77748,김혁민,2014,103
70329,마일영,2014,8
99737,박정진,2014,61
74731,송창식,2014,185
63791,송창현,2014,293
73738,안영명,2014,219
61715,유창식,2014,401
73750,윤규진,2014,184
75730,윤근영,2014,373
78730,윤기호,2014,71
77452,이동걸,2014,31
60768,이태양,2014,1189
62754,임기영,2014,44
78760,정대훈,2014,36
74748,정재원,2014,12
64768,조영우,2014,17
63730,조지훈,2014,26
64718,최영환,2014,93
79746,허유강,2014,7
64760,황영국,2014,13
79758,황재규,2014,14
70142,김광수,2015,136
65696,김명찬,2015,5
62349,김병현,2015,248
78823,김준,2015,16
72641,김진우,2015,83
71255,김태영,2015,34
65643,문경찬,2015,107
65639,박정수,2015,111
63638,박준표,2015,28
78640,서재응,2015,221
76140,신창호,2015,3
60636,심동섭,2015,118
77637,양현종,2015,1242
61715,유창식,2015,318
75620,윤석민,2015,1181
65661,이종석,2015,17
60634,임기준,2015,116
73632,임준혁,2015,268
97336,최영필,2015,123
76610,한기주,2015,97
61666,한승혁,2015,97
61643,홍건희,2015,213
64001,고영표,2015,33
76119,김기표,2015,3
65048,김민수,2015,51
99563,김사율,2015,44
65062,김재윤,2015,92
79191,배우열,2015,5
64017,심재민,2015,71
64041,안현준,2015,0
65056,엄상백,2015,422
75730,윤근영,2015,91
63137,이윤학,2015,17
65057,이창재,2015,53
77318,장시환,2015,269
60264,정대현,2015,661
65058,정성곤,2015,174
65067,조무근,2015,536
65060,주권,2015,115
74543,최대성,2015,182
60848,최원재,2015,16
65042,홍성무,2015,31
75149,홍성용,2015,57
72261,황덕균,2015,5
99152,김광삼,2015,26
75852,김선규,2015,31
60181,김지용,2015,34
63111,류제국,2015,194
77147,봉중근,2015,291
70839,신승현,2015,23
73117,우규민,2015,712
76757,유원상,2015,65
61329,윤지웅,2015,71
71118,이동현,2015,202
60146,이승현,2015,77
62463,이준형,2015,292
61891,임정우,2015,443
64155,임지섭,2015,247
74139,장진용,2015,91
78148,정찬헌,2015,159
76650,진해수,2015,195
79140,최동환,2015,54
64907,강장산,2015,29
78248,고창성,2015,6
75867,김진성,2015,187
62920,노성호,2015,82
72643,문수호,2015,2
78366,민태호,2015,0
96251,박명환,2015,226
63991,박진우,2015,39
64995,배재환,2015,9
97571,손민한,2015,864
63914,손정욱,2015,31
63936,윤강민,2015,6
72333,이대환,2015,9
62929,이민호,2015,387
70820,이승호,2015,39
60263,이재학,2015,504
61323,이태양,2015,362
98259,이혜천,2015,75
63959,임정호,2015,85
78352,임창민,2015,402
63950,장현식,2015,7
62966,최금강,2015,138
72523,고효준,2015,67
77829,김광현,2015,1467
79847,김태훈,2015,28
60845,문광은,2015,154
64893,박민호,2015,28
75250,박정배,2015,51
60841,박종훈,2015,327
76858,박희수,2015,106
