ID,선수명,연도,뉴스개수,min,max,Min-Max,Min-Max 누적
61396,박정준,2019,4,0,1461,0.00273785079,0.0240669424
61411,심창민,2012,78,0,3038,0.025674786,0.025674786
61411,심창민,2013,158,0,1858,0.0850376749,0.110712461
61411,심창민,2014,114,0,2625,0.0434285714,0.154141032
61411,심창민,2015,168,0,1473,0.114052953,0.268193985
61411,심창민,2016,191,0,1182,0.161590525,0.42978451
61411,심창민,2017,176,0,1268,0.138801262,0.568585772
61411,심창민,2018,187,0,1351,0.138415988,0.70700176
61411,심창민,2020,84,0,1375,0.0610909091,0.768092669
61456,윤영삼,2014,48,0,2625,0.0182857143,0.0182857143
61456,윤영삼,2017,79,0,1268,0.0623028391,0.0805885534
61456,윤영삼,2018,16,0,1351,0.0118430792,0.0924316326
61456,윤영삼,2019,22,0,1461,0.0150581793,0.107489812
61457,임현준,2011,33,0,1121,0.0294380018,0.0294380018
61457,임현준,2014,2,0,2625,0.000761904762,0.0301999066
61457,임현준,2015,4,0,1473,0.0027155465,0.0329154531
61457,임현준,2016,12,0,1182,0.0101522843,0.0430677374
61457,임현준,2017,6,0,1268,0.0047318612,0.0477995986
61457,임현준,2018,23,0,1351,0.0170244264,0.064824025
61457,임현준,2019,21,0,1461,0.0143737166,0.0791977416
61457,임현준,2020,8,0,1375,0.00581818182,0.0850159234
61495,명재철,2011,3,0,1121,0.00267618198,0.00267618198
61495,명재철,2013,4,0,1858,0.00215285253,0.00482903451
61496,황수범,2017,24,0,1268,0.0189274448,0.0189274448
61496,황수범,2018,5,0,1351,0.00370096225,0.022628407
61527,김명성,2011,26,0,1121,0.0231935772,0.0231935772
61527,김명성,2013,19,0,1858,0.0102260495,0.0334196267
61527,김명성,2014,31,0,2625,0.0118095238,0.0452291505
61527,김명성,2015,21,0,1473,0.0142566191,0.0594857696
61557,이정담,2016,11,0,1182,0.00930626058,0.00930626058
61569,이경우,2012,2,0,3038,0.000658327847,0.000658327847
61569,이경우,2015,1,0,1473,0.000678886626,0.00133721447
61569,이경우,2016,1,0,1182,0.000846023689,0.00218323816
61643,홍건희,2011,15,0,1121,0.0133809099,0.0133809099
61643,홍건희,2015,213,0,1473,0.144602851,0.157983761
61643,홍건희,2016,131,0,1182,0.110829103,0.268812864
61643,홍건희,2017,91,0,1268,0.0717665615,0.340579425
61643,홍건희,2018,17,0,1351,0.0125832717,0.353162697
61643,홍건희,2019,31,0,1461,0.0212183436,0.374381041
61643,홍건희,2020,151,0,1375,0.109818182,0.484199223
61666,한승혁,2012,15,0,3038,0.00493745885,0.00493745885
61666,한승혁,2013,17,0,1858,0.00914962325,0.0140870821
61666,한승혁,2014,206,0,2625,0.0784761905,0.0925632726
61666,한승혁,2015,97,0,1473,0.0658520027,0.158415275
61666,한승혁,2016,81,0,1182,0.0685279188,0.226943194
61666,한승혁,2017,109,0,1268,0.0859621451,0.312905339
61666,한승혁,2018,126,0,1351,0.0932642487,0.406169588
61715,유창식,2011,116,0,1121,0.103479037,0.103479037
61715,유창식,2012,591,0,3038,0.194535879,0.298014916
61715,유창식,2013,205,0,1858,0.110333692,0.408348608
61715,유창식,2014,401,0,2625,0.152761905,0.561110513
61715,유창식,2015,318,0,1473,0.215885947,0.77699646
61715,유창식,2016,628,0,1182,0.531302876,1.308299336
61767,문재현,2015,12,0,1473,0.00814663951,0.00814663951
61830,신정익,2012,5,0,3038,0.00164581962,0.00164581962
61830,신정익,2013,9,0,1858,0.00484391819,0.00648973781
61891,임정우,2011,28,0,1121,0.0249776985,0.0249776985
61891,임정우,2012,162,0,3038,0.0533245556,0.0783022541
61891,임정우,2013,39,0,1858,0.0209903122,0.0992925663
61891,임정우,2014,251,0,2625,0.0956190476,0.194911614
61891,임정우,2015,443,0,1473,0.300746775,0.495658389
61891,임정우,2016,333,0,1182,0.281725888,0.777384277
61891,임정우,2017,145,0,1268,0.114353312,0.891737589
61891,임정우,2018,78,0,1351,0.0577350111,0.9494726
61895,서진용,2015,72,0,1473,0.0488798371,0.0488798371
61895,서진용,2016,23,0,1182,0.0194585448,0.0683383819
61895,서진용,2017,135,0,1268,0.106466877,0.174805259
61895,서진용,2018,68,0,1351,0.0503330866,0.225138345
61895,서진용,2019,104,0,1461,0.0711841205,0.296322466
61895,서진용,2020,165,0,1375,0.12,0.416322466
61929,채선관,2016,4,0,1182,0.00338409475,0.00338409475
61962,김정후,2018,48,0,1351,0.0355292376,0.0355292376
61962,김정후,2019,15,0,1461,0.0102669405,0.0457961781
61962,김정후,2020,5,0,1375,0.00363636364,0.0494325417
62056,정영일,2016,44,0,1182,0.0372250423,0.0372250423
62056,정영일,2017,38,0,1268,0.0299684543,0.0671934966
62056,정영일,2018,127,0,1351,0.0940044412,0.161197938
62056,정영일,2019,43,0,1461,0.029431896,0.190629834
62056,정영일,2020,21,0,1375,0.0152727273,0.205902561
62146,최성훈,2012,198,0,3038,0.0651744569,0.0651744569
62146,최성훈,2013,12,0,1858,0.00645855759,0.0716330145
62146,최성훈,2016,23,0,1182,0.0194585448,0.0910915593
62146,최성훈,2017,8,0,1268,0.00630914826,0.0974007075
62146,최성훈,2018,23,0,1351,0.0170244264,0.114425134
62146,최성훈,2020,22,0,1375,0.016,0.130425134
62160,신동훈,2012,23,0,3038,0.00757077024,0.00757077024
62160,신동훈,2014,31,0,2625,0.0118095238,0.019380294
62242,윤명준,2012,8,0,3038,0.00263331139,0.00263331139
62242,윤명준,2013,131,0,1858,0.0705059203,0.0731392317
62242,윤명준,2014,86,0,2625,0.0327619048,0.105901136
62242,윤명준,2015,222,0,1473,0.150712831,0.256613967
62242,윤명준,2016,71,0,1182,0.0600676819,0.316681649
62242,윤명준,2019,75,0,1461,0.0513347023,0.368016352
62242,윤명준,2020,31,0,1375,0.0225454545,0.390561806
62263,변시원,2012,0,0,3038,0,0
62263,변시원,2013,0,0,1858,0,0
62263,변시원,2014,0,0,2625,0,0
62263,변시원,2015,0,0,1473,0,0
62263,변시원,2018,0,0,1351,0,0
62263,변시원,2020,11,0,1375,0.008,0.008
62294,이동원,2020,27,0,1375,0.0196363636,0.0196363636
62338,박종윤,2012,444,0,3038,0.146148782,0.146148782
62338,박종윤,2013,253,0,1858,0.136167922,0.282316704
62338,박종윤,2016,46,0,1182,0.0389170897,0.321233794
62338,박종윤,2017,37,0,1268,0.0291798107,0.350413604
62349,김병현,2012,933,0,3038,0.307109941,0.307109941
62349,김병현,2013,507,0,1858,0.272874058,0.579983999
62349,김병현,2014,322,0,2625,0.122666667,0.702650666
62349,김병현,2015,248,0,1473,0.168363883,0.871014549
62360,김태훈,2014,49,0,2625,0.0186666667,0.0186666667
62360,김태훈,2015,45,0,1473,0.0305498982,0.0492165649
62360,김태훈,2018,162,0,1351,0.119911177,0.169127742
62360,김태훈,2019,183,0,1461,0.125256674,0.294384416
62360,김태훈,2020,135,0,1375,0.0981818182,0.392566234
62363,한현희,2012,164,0,3038,0.0539828835,0.0539828835
62363,한현희,2013,152,0,1858,0.0818083961,0.13579128
62363,한현희,2014,405,0,2625,0.154285714,0.290076994
62363,한현희,2015,528,0,1473,0.358452138,0.648529132
62363,한현희,2017,295,0,1268,0.232649842,0.881178974
62363,한현희,2018,208,0,1351,0.15396003,1.035139004
62363,한현희,2019,102,0,1461,0.0698151951,1.104954199
62363,한현희,2020,149,0,1375,0.108363636,1.213317835
62463,이준형,2015,292,0,1473,0.198234895,0.198234895
62463,이준형,2016,76,0,1182,0.0642978003,0.262532695
62522,이지모,2013,11,0,1858,0.00592034446,0.00592034446
62528,김원중,2015,25,0,1473,0.0169721656,0.0169721656
62528,김원중,2016,25,0,1182,0.0211505922,0.0381227578
62528,김원중,2017,302,0,1268,0.238170347,0.276293105
62528,김원중,2018,209,0,1351,0.154700222,0.430993327
62528,김원중,2019,112,0,1461,0.076659822,0.507653149
62528,김원중,2020,162,0,1375,0.117818182,0.625471331
62591,김성호,2012,33,0,3038,0.0108624095,0.0108624095
62595,정태승,2013,6,0,1858,0.00322927879,0.00322927879
62595,정태승,2018,4,0,1351,0.0029607698,0.00619004859
62595,정태승,2019,0,0,1461,0,0.00619004859
62595,정태승,2020,9,0,1375,0.00654545455,0.0127355031
62611,임준섭,2013,219,0,1858,0.117868676,0.117868676
62611,임준섭,2014,385,0,2625,0.146666667,0.264535343
62611,임준섭,2015,136,0,1473,0.0923285811,0.356863924
62611,임준섭,2018,19,0,1351,0.0140636566,0.370927581
62611,임준섭,2019,38,0,1461,0.0260095825,0.396937163
62611,임준섭,2020,18,0,1375,0.0130909091,0.410028072
62637,박지훈,2012,157,0,3038,0.051678736,0.051678736
62637,박지훈,2013,66,0,1858,0.0355220667,0.0872008027
62637,박지훈,2017,37,0,1268,0.0291798107,0.116380613
62648,김윤동,2013,24,0,1858,0.0129171152,0.0129171152
62648,김윤동,2016,91,0,1182,0.0769881557,0.0899052709
62648,김윤동,2017,453,0,1268,0.357255521,0.447160792
62648,김윤동,2018,118,0,1351,0.0873427091,0.534503501
