선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이명기,76849,SK,0.200,4,5,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0.200,0.200,0.400,0,0.000,0.000,0,1,1,1.00,0,0.00,4.00,0.000,-0.2,0.140
정경배,96441,SK,0.189,31,46,37,3,7,2,0,0,9,3,2,0,7,1,0,10,3,0.243,0.318,0.561,0,0.250,0.111,2,10,10,1.00,0,0.70,4.28,0.054,2.4,0.204
손지환,97103,SK,0.188,6,17,16,1,3,1,0,0,4,0,0,0,1,0,0,4,1,0.250,0.235,0.485,1,0.000,0.000,1,5,4,1.25,0,0.25,2.65,0.063,0.7,0.168
조동화,71848,SK,0.178,102,191,169,22,30,4,3,0,40,8,11,0,8,0,3,49,2,0.237,0.228,0.465,4,0.087,0.000,7,46,44,1.05,0,0.16,4.27,0.059,8.3,0.162
김광현,77829,SK,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,7.00,0.000,-0.1,0.000
김기현,77869,SK,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.000
김동건,71806,SK,0.000,4,5,3,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0.000,0.400,0.400,0,0.000,0.000,0,2,0,-,0,2.00,4.40,0.000,0.0,0.180
김원형,91848,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
엄정욱,70855,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
오현근,78850,SK,0.000,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,2,0,-,0,0.00,4.33,0.000,-0.3,0.000
윤길현,72862,SK,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,-,3.00,0.000,-0.1,0.000
이승호,70820,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이승호,99137,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
임성헌,78843,SK,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정대현,71801,SK,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정우람,74857,SK,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
채병용,71845,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
카도쿠라,79854,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
