선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
정상호,71842,SK,0.254,113,324,279,34,71,11,1,12,120,49,8,0,22,0,15,80,2,0.430,0.342,0.772,17,0.302,0.111,24,62,66,0.94,5,0.28,3.96,0.176,42.1,0.261
박진만,96307,SK,0.248,78,162,133,12,33,5,0,2,44,14,2,0,23,1,4,21,3,0.331,0.375,0.706,7,0.281,0.154,7,31,48,0.65,1,1.10,4.12,0.083,17.7,0.252
박재상,71857,SK,0.248,108,292,250,34,62,12,2,7,99,37,6,1,32,0,3,53,4,0.396,0.339,0.735,15,0.270,0.231,21,70,66,1.06,5,0.60,4.24,0.148,34.1,0.252
김강민,71837,SK,0.246,96,328,293,43,72,17,0,4,101,31,4,1,23,0,7,83,6,0.345,0.315,0.660,17,0.288,0.000,21,74,65,1.14,5,0.28,3.88,0.099,31.4,0.228
윤중환,79869,SK,0.240,15,28,25,1,6,0,0,1,9,4,0,0,3,0,0,6,0,0.360,0.321,0.681,1,0.200,0.286,1,8,5,1.60,0,0.50,4.43,0.120,2.9,0.234
박계현,61893,SK,0.231,97,302,264,27,61,2,0,0,63,21,13,1,20,0,4,45,1,0.239,0.294,0.533,14,0.299,0.250,2,103,56,1.84,0,0.44,3.76,0.008,20.2,0.192
김민식,62864,SK,0.167,23,26,24,4,4,0,0,0,4,0,0,0,2,0,0,2,2,0.167,0.231,0.398,1,0.000,0.125,0,11,7,1.57,0,1.00,3.73,0.000,0.1,0.146
박윤,77848,SK,0.111,17,29,27,1,3,0,0,0,3,0,1,0,0,0,1,13,1,0.111,0.143,0.254,1,0.000,0.000,0,8,3,2.67,0,0.00,3.66,0.000,-0.8,0.092
김재현,76869,SK,0.105,46,20,19,13,2,0,1,0,4,0,0,0,0,0,1,6,0,0.211,0.150,0.361,0,0.000,0.200,1,8,3,2.67,0,0.00,4.10,0.105,1.2,0.120
안정광,60865,SK,0.105,10,19,19,0,2,0,0,0,2,1,0,0,0,0,0,7,0,0.105,0.105,0.210,0,0.333,0.333,0,6,4,1.50,0,0.00,3.47,0.000,-0.6,0.074
유서준,64890,SK,0.083,17,13,12,5,1,0,0,0,1,0,0,0,1,0,0,3,1,0.083,0.154,0.237,0,0.000,0.000,0,4,4,1.00,0,0.33,4.15,0.000,-0.3,0.090
고효준,72523,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
박정배,75250,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
박철우,64804,SK,0.000,19,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,1,1.00,0,-,6.00,0.000,-0.2,0.000
서진용,61895,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
신재웅,75138,SK,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
윤길현,72862,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이재영,72216,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이창욱,77854,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이한진,76822,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정우람,74857,SK,-,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
채병용,71845,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
