선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
허도환,77243,SK,0.127,56,93,79,3,10,3,0,1,16,6,4,2,5,0,3,18,3,0.203,0.202,0.405,0,0.000,0.000,4,30,23,1.30,1,0.28,3.69,0.076,2.4,0.142
정현,63450,SK,0.079,27,45,38,3,3,0,0,0,3,2,0,1,6,0,0,17,1,0.079,0.200,0.279,0,0.167,0.000,0,10,9,1.11,0,0.35,4.53,0.000,0.1,0.110
최경모,69802,SK,0.063,17,16,16,2,1,1,0,0,2,1,0,0,0,0,0,2,0,0.125,0.063,0.188,0,0.000,0.000,1,5,8,0.63,0,0.00,3.31,0.063,-0.6,0.060
김태훈,79847,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
신재웅,75138,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
오준혁,61743,SK,0.000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,3.00,0.000,-0.1,0.000
이승진,64805,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이현석,65869,SK,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,2,0.50,0,-,4.00,0.000,-0.3,0.000
채현우,69804,SK,0.000,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,4.00,0.000,0.1,0.000
최민재,63895,SK,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,1,1.00,0,-,3.00,0.000,-0.2,0.000
