선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
밴와트,67845,KT,5.95,28,6,13,0,0,0.316,134 2/3,172,21,49,4,92,103,89,1.64,0,0,8,0,614,2513,0.310,27,4,5,2,0,6,0,27,6,0,0,0,0,13,149,143,1.04,0.341,89.8,18.7,6.15,3.27,1.88,0.369,0.487,0.856
안상빈,64041,KT,6.00,11,0,0,0,0,-,12,11,2,9,2,12,8,8,1.67,0,0,0,0,57,221,0.239,4,0,0,0,0,1,0,0,0,0,4,0,0,1,11,12,0.92,0.281,20.1,18.4,9.00,6.75,1.33,0.386,0.457,0.843
홍성용,75149,KT,6.02,67,2,2,2,12,0.500,46 1/3,66,8,19,4,33,32,31,1.83,0,0,0,1,221,870,0.340,7,3,2,2,0,0,0,0,0,2,5,20,1,3,50,47,1.06,0.374,13.0,18.8,6.41,3.69,1.74,0.406,0.531,0.937
로위,66050,KT,6.30,14,3,6,0,0,0.333,60,74,6,39,5,68,46,42,1.88,0,0,4,0,295,1260,0.300,11,0,4,0,0,8,1,13,3,0,1,0,0,6,56,49,1.14,0.393,90.0,21.0,10.20,5.85,1.74,0.405,0.417,0.822
장시환,77318,KT,6.33,40,3,12,6,3,0.200,75 1/3,93,7,43,9,67,62,53,1.81,0,0,1,4,365,1410,0.307,24,2,5,5,5,11,0,7,1,2,13,13,1,10,97,51,1.90,0.368,35.3,18.7,8.00,5.14,1.56,0.403,0.469,0.872
김민수,65048,KT,6.75,7,0,0,1,0,-,8,14,1,3,0,6,6,6,2.13,0,0,0,0,41,155,0.368,1,0,0,0,0,1,0,0,0,0,3,1,0,0,12,6,2.00,0.419,22.1,19.4,6.75,3.38,2.00,0.415,0.474,0.889
엄상백,65056,KT,6.75,52,1,5,1,8,0.167,73 1/3,93,8,40,4,57,61,55,1.81,0,0,0,1,345,1409,0.314,23,2,4,1,1,5,0,6,0,1,8,9,0,6,60,87,0.69,0.366,27.1,19.2,7.00,4.91,1.43,0.402,0.486,0.888
윤근영,75730,KT,6.75,3,0,0,0,0,-,4,6,0,5,1,1,6,3,2.75,0,0,0,0,25,89,0.316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3.00,0.333,29.7,22.3,2.25,11.25,0.20,0.480,0.421,0.901
피노,66032,KT,7.15,12,2,3,0,1,0.400,39,62,4,15,4,23,36,31,1.97,0,0,1,0,191,753,0.369,11,1,2,2,0,3,0,8,2,0,0,1,0,3,35,50,0.70,0.406,62.8,19.3,5.31,3.46,1.53,0.429,0.518,0.947
정대현,60264,KT,7.29,22,4,10,0,0,0.286,91 1/3,115,13,44,5,57,82,74,1.74,0,0,6,0,428,1673,0.312,23,4,5,5,0,2,1,22,4,0,0,0,0,10,102,100,1.02,0.336,76.0,18.3,5.62,4.34,1.30,0.388,0.501,0.889
이상화,77563,KT,7.99,16,0,0,0,0,-,32 2/3,55,7,10,0,24,32,29,1.99,0,0,0,0,160,623,0.379,15,0,1,4,0,1,0,0,0,0,3,0,0,4,24,46,0.52,0.407,38.9,19.1,6.61,2.76,2.40,0.409,0.628,1.037
조무근,65067,KT,8.61,38,2,0,0,4,1.000,38 2/3,59,5,27,3,31,37,37,2.22,0,0,0,0,196,728,0.371,13,2,5,2,0,6,0,0,0,2,5,3,0,6,34,37,0.92,0.432,19.2,18.8,7.22,6.28,1.15,0.466,0.572,1.038
최원재,60848,KT,8.68,10,0,0,0,0,-,9 1/3,12,1,4,0,11,9,9,1.71,0,0,0,0,43,180,0.308,3,1,0,0,0,0,0,0,0,0,2,0,0,0,6,10,0.60,0.407,18.0,19.3,10.61,3.86,2.75,0.372,0.513,0.885
류희운,64029,KT,10.80,5,0,0,0,0,-,8 1/3,13,1,3,0,3,10,10,1.92,0,0,0,0,40,145,0.351,3,1,0,0,0,0,0,0,0,0,4,0,0,1,11,10,1.10,0.364,29.0,17.4,3.24,3.24,1.00,0.400,0.568,0.968
채선관,61929,KT,27.00,1,0,0,0,0,-,1/3,2,0,2,0,0,1,1,12.00,0,0,0,0,4,19,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,19.0,57.0,0.00,54.00,0.00,1.000,1.000,2.000
