선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
정주현,79150,LG,0.231,129,425,376,53,87,19,2,2,116,27,16,1,31,0,1,91,10,0.309,0.291,0.600,21,0.195,0.000,23,105,94,1.12,3,0.34,3.83,0.077,32.9,0.208
김용의,78217,LG,0.218,114,210,179,35,39,5,3,0,50,17,4,1,24,1,2,38,1,0.279,0.316,0.595,8,0.250,0.000,8,58,45,1.29,3,0.63,3.88,0.061,18.7,0.212
김재성,65132,LG,0.200,3,7,5,0,1,0,0,0,1,1,0,0,2,0,0,2,0,0.200,0.429,0.629,0,0.333,0.000,0,2,0,-,0,1.00,4.29,0.000,0.8,0.243
류형우,64164,LG,0.182,10,12,11,2,2,0,0,0,2,1,0,0,1,0,0,3,1,0.182,0.250,0.432,0,0.333,0.000,0,6,0,-,0,0.33,3.33,0.000,0.1,0.158
구본혁,69100,LG,0.176,57,95,85,10,15,1,0,1,19,6,1,1,6,0,2,17,0,0.224,0.245,0.469,3,0.133,0.000,2,24,30,0.80,2,0.35,3.64,0.047,5.4,0.166
백승현,65109,LG,0.167,14,30,30,1,5,1,0,0,6,0,0,0,0,0,0,10,1,0.200,0.167,0.367,0,0.000,0.000,1,10,5,2.00,0,0.00,3.30,0.033,0.2,0.125
이성우,71184,LG,0.156,55,74,64,2,10,3,0,0,13,6,3,0,4,0,3,11,2,0.203,0.239,0.442,0,0.188,0.000,3,30,13,2.31,2,0.36,3.55,0.047,2.5,0.158
양종민,79530,LG,0.136,18,49,44,1,6,2,0,0,8,5,2,1,2,0,0,15,3,0.182,0.170,0.352,1,0.083,0.000,2,16,8,2.00,0,0.13,3.78,0.045,-0.1,0.122
김재율,61114,LG,0.111,4,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.111,0.111,0.222,0,0.000,0.000,0,4,4,1.00,0,-,4.33,0.000,-0.2,0.078
윤진호,79198,LG,0.102,106,62,59,6,6,2,0,1,11,5,2,0,1,0,0,13,0,0.186,0.117,0.303,0,0.188,0.000,3,19,21,0.90,0,0.08,3.37,0.085,-0.2,0.099
박지규,65136,LG,0.091,10,18,11,2,1,0,0,0,1,1,1,0,4,0,2,7,0,0.091,0.412,0.503,0,0.000,0.000,0,2,1,2.00,0,0.57,4.39,0.000,1.6,0.208
정상호,71842,LG,0.083,22,24,24,1,2,1,0,0,3,2,0,0,0,0,0,11,3,0.125,0.083,0.208,1,0.250,0.000,1,6,5,1.20,0,0.00,3.50,0.042,-2.0,0.069
고우석,67119,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
문광은,60845,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
양원혁,64117,LG,-,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
여건욱,79825,LG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이상영,69168,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
장원삼,76355,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
전준호,67123,LG,0.000,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,3,1,3.00,0,0.00,4.40,0.000,-0.5,0.000
정우영,69159,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정찬헌,78148,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
최동환,79140,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
