선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이진영,99810,LG,0.256,103,350,301,32,77,5,1,9,111,39,2,2,42,4,3,55,10,0.369,0.351,0.720,17,0.250,0.118,15,87,84,1.04,6,0.76,3.89,0.113,39.1,0.250
김용의,78217,LG,0.251,71,199,171,30,43,5,1,0,50,15,3,0,22,1,3,38,3,0.292,0.347,0.639,10,0.261,0.462,6,51,39,1.31,1,0.58,4.11,0.041,18.8,0.229
채은성,79192,LG,0.249,90,198,173,25,43,11,2,4,70,20,3,3,14,1,5,39,4,0.405,0.318,0.723,7,0.239,0.231,17,56,38,1.47,2,0.36,3.94,0.156,22.4,0.244
손주인,72456,LG,0.246,98,279,244,27,60,9,0,0,69,14,12,1,20,0,2,41,6,0.283,0.307,0.590,14,0.203,0.000,9,51,93,0.55,1,0.49,3.90,0.037,20.5,0.209
이병규,76100,LG,0.243,70,277,230,42,56,9,1,12,103,35,1,0,43,2,3,83,4,0.448,0.370,0.818,16,0.175,0.333,22,48,43,1.12,1,0.52,4.23,0.204,39.5,0.279
문선재,79113,LG,0.226,103,245,212,27,48,13,1,5,78,27,6,1,23,0,3,54,4,0.368,0.310,0.678,12,0.263,0.143,19,48,63,0.76,1,0.43,4.17,0.142,24.6,0.232
이병규,97109,LG,0.219,54,102,96,3,21,7,0,1,31,9,0,1,5,0,0,18,4,0.323,0.255,0.578,1,0.147,0.229,8,34,24,1.42,1,0.28,3.65,0.104,6.7,0.196
장준원,64115,LG,0.208,20,26,24,2,5,0,0,0,5,1,0,1,1,0,0,8,0,0.208,0.231,0.439,1,0.000,0.000,0,5,7,0.71,0,0.13,3.73,0.000,1.4,0.156
최경철,73824,LG,0.208,109,215,183,23,38,7,1,3,56,19,9,1,14,0,8,55,1,0.306,0.291,0.597,6,0.200,0.000,11,43,48,0.90,2,0.25,3.88,0.098,18.5,0.207
박지규,65136,LG,0.205,102,189,171,22,35,8,1,0,45,12,4,1,10,0,3,49,1,0.263,0.259,0.522,8,0.170,0.000,9,49,39,1.26,2,0.20,4.07,0.058,11.7,0.182
박성준,65120,LG,0.200,11,12,10,3,2,0,0,0,2,0,0,0,2,0,0,1,0,0.200,0.333,0.533,0,0.500,0.000,0,1,6,0.17,0,2.00,3.42,0.000,1.0,0.200
김영관,62007,LG,0.143,20,21,21,2,3,0,0,1,6,2,0,0,0,0,0,9,1,0.286,0.143,0.429,0,0.125,0.000,1,7,2,3.50,0,0.00,3.81,0.143,0.4,0.136
윤진호,79198,LG,0.083,30,13,12,3,1,0,0,0,1,1,1,0,0,0,0,3,0,0.083,0.083,0.166,0,0.333,0.000,0,4,4,1.00,0,0.00,4.08,0.000,-0.3,0.058
최승준,76158,LG,0.077,8,31,26,0,2,0,0,0,2,1,0,1,4,0,0,7,0,0.077,0.194,0.271,0,0.111,0.000,0,7,11,0.64,0,0.57,4.35,0.000,0.5,0.107
김재성,65132,LG,0.000,9,7,6,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.143,0.143,0,0.000,0.000,0,3,1,3.00,0,0.50,5.14,0.000,-0.2,0.064
김재율,61114,LG,0.000,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,2,1,2.00,0,-,3.33,0.000,-0.3,0.000
김지용,60181,LG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
봉중근,77147,LG,-,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
신승현,70839,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
유원상,76757,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이동현,71118,LG,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이준형,62463,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
조윤준,62147,LG,0.000,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.000,0.000,0.000,0,0.000,0.000,0,4,0,-,0,0.00,3.25,0.000,-1.1,0.000
진해수,76650,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
최동환,79140,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
