선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
채지선,65241,두산,4.91,37,1,0,0,2,1.000,33,34,3,24,5,34,18,18,1.76,0,0,0,0,158,654,0.266,3,1,1,0,1,11,0,0,0,1,9,5,0,3,27,33,0.82,0.341,17.7,19.8,9.27,6.55,1.42,0.401,0.375,0.776
홍건희,61643,두산,4.98,60,3,4,1,8,0.429,68 2/3,74,8,22,5,60,39,38,1.40,0,0,0,3,299,1210,0.276,14,3,3,1,0,3,0,0,0,3,20,13,0,9,61,74,0.82,0.328,20.2,17.6,7.86,2.88,2.73,0.341,0.440,0.781
유희관,79229,두산,5.02,27,10,11,0,0,0.476,136 1/3,190,14,39,3,56,91,76,1.68,0,0,9,0,622,2373,0.335,37,5,8,4,4,1,0,27,10,0,0,0,0,16,149,177,0.84,0.351,87.9,17.4,3.70,2.57,1.44,0.378,0.491,0.869
권휘,50203,두산,5.27,14,0,1,0,1,0.000,13 2/3,16,1,6,2,10,8,8,1.61,0,0,0,0,63,215,0.291,2,0,0,0,0,2,0,0,0,0,6,2,0,3,15,14,1.07,0.341,15.4,15.7,6.59,3.95,1.67,0.381,0.382,0.763
이현승,76329,두산,5.31,62,2,1,2,10,0.667,42 1/3,48,2,21,2,42,27,25,1.63,0,0,0,2,195,783,0.286,9,2,3,1,0,3,1,0,0,2,6,13,0,3,30,49,0.61,0.368,12.6,18.5,8.93,4.46,2.00,0.370,0.399,0.769
박종기,63292,두산,5.54,8,1,2,0,0,0.333,26,30,3,14,0,20,16,16,1.69,0,0,1,0,117,477,0.294,6,0,0,1,0,1,0,5,1,0,0,0,0,4,27,26,1.04,0.338,59.6,18.3,6.92,4.85,1.43,0.376,0.441,0.817
이승진,64805,두산,5.61,33,2,4,0,5,0.333,51 1/3,55,3,22,2,54,33,32,1.50,0,0,1,1,228,989,0.275,12,2,2,2,1,0,0,5,0,2,2,6,0,6,44,49,0.90,0.359,30.0,19.3,9.47,3.86,2.45,0.350,0.400,0.750
이형범,62951,두산,7.71,27,1,2,1,1,0.333,25 2/3,30,5,16,2,13,22,22,1.79,0,0,0,2,122,444,0.291,6,0,1,0,2,1,0,0,0,1,8,4,0,2,27,33,0.82,0.294,16.4,17.3,4.56,5.61,0.81,0.397,0.495,0.892
이주엽,50262,두산,8.10,4,0,0,0,0,-,3 1/3,3,0,7,0,2,3,3,3.00,0,0,0,0,19,80,0.273,1,0,0,1,0,1,0,0,0,0,2,0,0,1,3,4,0.75,0.300,20.0,24.0,5.40,18.90,0.29,0.526,0.364,0.890
이용찬,77211,두산,8.44,5,1,3,0,0,0.250,26 2/3,41,7,6,0,15,25,25,1.76,0,0,1,0,125,467,0.353,8,0,3,0,0,1,0,5,1,0,0,0,0,1,30,30,1.00,0.362,93.4,17.5,5.06,2.03,2.50,0.385,0.603,0.988
권혁,72447,두산,9.39,15,2,2,0,2,0.500,7 2/3,11,0,4,0,7,9,8,1.96,0,0,0,0,38,153,0.324,1,1,0,0,0,1,0,0,0,2,1,3,0,2,10,6,1.67,0.407,10.2,20.0,8.22,4.70,1.75,0.395,0.412,0.807
문대원,67259,두산,9.53,4,0,0,0,0,-,5 2/3,12,2,2,0,0,9,6,2.47,0,0,0,0,30,112,0.444,3,0,0,1,0,0,0,0,0,0,2,0,0,1,9,7,1.29,0.385,28.0,19.8,0.00,3.18,0.00,0.467,0.778,1.245
이교훈,69205,두산,10.38,5,0,0,0,0,-,4 1/3,6,1,4,0,3,6,5,2.31,0,0,0,0,24,88,0.316,2,0,0,1,0,1,0,0,0,0,1,0,0,0,4,7,0.57,0.313,17.6,20.3,6.23,8.31,0.75,0.417,0.579,0.996
조제영,50296,두산,10.50,4,0,1,0,0,0.000,6,6,1,7,1,6,7,7,2.17,0,0,0,0,31,136,0.261,1,0,0,0,0,1,0,1,0,0,3,0,0,0,4,7,0.57,0.313,34.0,22.7,9.00,10.50,0.86,0.452,0.435,0.887
장원준,74513,두산,12.71,2,0,1,0,0,0.000,5 2/3,9,1,6,0,2,8,8,2.65,0,0,0,0,30,126,0.375,2,0,0,0,0,0,0,2,0,0,0,0,0,2,6,7,0.86,0.381,63.0,22.2,3.18,9.53,0.33,0.500,0.583,1.083
박신지,68249,두산,18.00,2,0,0,0,0,-,3,9,0,1,0,3,6,6,3.33,0,0,0,0,18,67,0.529,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0.00,0.643,33.5,22.3,9.00,3.00,3.00,0.556,0.824,1.380
