데뷔년도,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,결승타,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,포지션(수비)_1루수,포지션(수비)_2루수,포지션(수비)_3루수,포지션(수비)_수비기록없음,포지션(수비)_우익수,포지션(수비)_유격수,포지션(수비)_좌익수,포지션(수비)_중견수,포지션(수비)_포수,연봉,1차FA여부,2차FA여부,3차FA여부,5년평균타율,5년평균경기,5년평균타석,5년평균타수,5년평균득점,5년평균안타,5년평균2루타,5년평균3루타,5년평균홈런,5년평균루타,5년평균타점,5년평균희생번트,5년평균희생플라이,5년평균볼넷,5년평균고의사구,5년평균사구,5년평균삼진,5년평균병살타,5년평균장타율,5년평균출루율,5년평균OPS,5년평균멀티히트,5년평균득점권타율,5년평균대타타율,5년평균장타,5년평균땅볼,5년평균뜬공,5년평균결승타,5년평균투구수/타석,5년평균순수장타율,5년평균추정득점,5년평균GPA,5년평균경기(주루),5년평균도루시도(주루),5년평균도루허용(주루),5년평균도루실패(주루),5년평균도루성공률(주루),5년평균주루사(주루),5년평균견제사(주루),5년평균경기(수비),5년평균선발경기(수비),5년평균수비이닝(수비),5년평균실책(수비),5년평균견제사(수비),5년평균자살(수비),5년평균보살(수비),5년평균병살(수비),5년평균포일(수비),5년평균도루허용(수비),5년평균도루실패(수비),5년평균수비율(수비),5년평균도루저지율(수비),5년평균WAR,5년평균뉴스개수(연도별정규화),5년평균수상횟수,5년평균포지션 엔트로피,5년평균연봉
2010,2020,0.274,94,258,234,36,64,12,1,5,93,35,4,0,13,0,7,47,6,0.397,0.331,0.728,16,0.387,0.083,18,58,65,2,3.59,0.124,29.7,0.248,94,21,15,6,71.4,1,2,95,55,481.6666666666666,2,0,145,20,4,0,0,0,0.987352249134948,0.0,0.708,0,0.0615384615,0.265650773,0,1973,1.206976071276779,1991,11,18,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7968.5507404052505,0,0,0,0.2639508270612552,115.65674162419636,347.8806216706303,315.74037458399096,50.35570493008972,83.33121759970673,17.745134408261276,1.164744792032914,7.683510304114613,126.45637250437768,35.6332076420022,4.14258031122726,2.153298849872445,21.06241029938822,0.0,4.781957626151482,75.76744875032998,6.936714741391334,0.3990130114159699,0.3187173881717963,0.7177303995877662,19.42380880469504,0.2578580248977197,0.2463379751898915,26.593389504408805,83.57697739054652,75.21802969328012,2.6241502578190112,3.6867826977102345,0.1350307596006312,39.925997009691415,0.2431612403440353,115.65674162419636,20.80419242647288,15.006269964690382,5.797922461782496,72.56760645048988,2.888390247951224,0.6262586905122834,117.54689331837794,78.5275981043703,696.9367224265842,5.735557120773192,0.0,439.7862978388853,53.70768984251887,38.10335124367557,0.0,0.0,0.0,0.9851928434026184,0.0,0.2746718568617438,0.0626056757639385,0.0,0.8936617842792225,8011.71976421008
2016,2020,0.105,37,39,38,5,4,0,0,0,4,1,0,0,0,0,1,14,0,0.105,0.128,0.233,0,0.083,0.0,0,15,5,0,4.18,0.0,-0.8,0.084,37,0,0,0,0.0,1,0,26,5,87.33333333333334,0,0,25,0,0,0,0,0,0.9885496183206108,0.0,-0.631,0,0.0256410256,0.101899103,0,267,0.0,1996,7,24,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3412.2590290227076,0,0,0,0.2109266653981117,46.9745076421108,92.06700488580208,84.22775504950162,13.790179146075968,18.272997688618265,0.3190042589866858,0.0,0.1888841007158007,19.15865424975235,2.066112233533504,3.943900022945921,0.0,3.031589816488603,0.0,0.8637599968659231,12.49940396572663,1.3049792647231662,0.2316535473833256,0.243393603684779,0.4750471510681046,3.654697477627728,0.175099199131413,0.1122811043143927,0.5078883597024866,35.659849116582066,17.79550427857467,0.0,3.5413516266418927,0.0205967618269429,4.393640342285973,0.1675297037737644,46.9745076421108,3.537169592737897,2.3623104862856152,1.1748591064522809,45.89428226840011,0.500892652268568,0.0,44.04492083657468,18.12328954953241,217.9976373164093,0.4929875028682401,0.0,57.684118624811816,0.8707557042998416,0.0,0.0,0.0,0.0,0.987621581062646,0.0,-0.4100527980031452,0.0224035673562138,0.0,0.0,3319.37557941453
2014,2020,0.245,128,443,347,71,85,13,1,5,115,29,9,3,65,0,19,120,4,0.331,0.389,0.72,17,0.173,0.0,19,74,71,1,4.07,0.086,55.2,0.258,128,6,5,1,83.3,4,3,162,112,965.3333333333331,5,0,247,6,2,0,0,0,0.9794378453038672,0.0,1.765,0,0.106837607,0.184191607,0,783,0.0,1991,7,26,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7979.708412148546,0,0,0,0.2380219200952241,108.08854605461474,338.0259933992379,266.0150256223962,55.853685683147965,64.60730875953594,10.03779593287937,0.8726300249654118,4.363150124827059,89.47981511682731,24.75268783960303,7.102389104877917,2.18520780033854,47.71169973488743,0.0,15.011671136737805,91.22301146244754,3.054429235038144,0.3353088059113148,0.3735136614133669,0.7088224673246818,13.08046900965381,0.2175813694649054,0.0268583000332356,15.27357608267184,57.52224858748329,54.847664613268,0.6848097450127146,3.994343208712388,0.0972868858160907,41.82370400142218,0.2520442884857666,108.08854605461474,4.7392389800508585,3.613399392482552,1.1258395875683072,66.51218513050804,2.7392389800508585,2.054429235038144,130.10909034696513,83.86020915295373,740.6020554597989,3.861669977353358,0.0,191.99870921865215,4.611869005016271,1.6228290526283244,0.0,0.0,0.0,0.9803686633931872,0.0,1.2383321791017088,0.0797314967153131,0.0,0.0,3769.8897161850223
2016,2020,0.217,38,47,46,4,10,3,0,0,13,2,0,0,0,0,1,16,1,0.283,0.234,0.517,1,0.0,0.0,3,6,14,0,3.83,0.065,2.3,0.176,38,0,0,0,0.0,0,0,34,7,102.33333333333331,2,1,80,9,1,4,9,4,0.978,30.800000000000004,-0.108,0,0.0282051282,0.0504459343,0,52,0.0,1997,3,3,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3254.3082009850477,0,0,0,0.2129227557411273,37.30480167014614,46.1356993736952,45.15448851774531,3.924843423799583,9.812108559498956,2.943632567849687,0.0,0.0,12.755741127348644,1.9624217118997915,0.0,0.0,0.0,0.0,0.9812108559498957,15.718162839248434,0.9812108559498957,0.2776826722338204,0.2296033402922756,0.5072860125260961,0.9812108559498957,0.0,0.0,2.943632567849687,5.887265135699374,13.73695198329854,0.0,3.8331941544885177,0.0637787056367432,2.254906054279749,0.1726931106471816,37.30480167014614,0.0,0.0,0.0,0.0,0.0,0.0,33.36116910229645,6.8684759916492695,100.41057759220598,1.9624217118997915,0.9812108559498957,78.49686847599165,8.830897703549061,0.9812108559498957,3.924843423799583,8.830897703549061,3.924843423799583,0.959624217118998,30.22129436325679,-0.1058956158663883,0.0277589832645093,0.0,0.0,2800.0
2010,2020,0.131,82,65,61,18,8,1,0,0,9,4,1,0,3,0,0,5,2,0.148,0.172,0.32,0,0.267,0.143,1,25,23,0,3.35,0.016,-0.5,0.114,82,10,6,4,60.0,0,1,89,9,206.3333333333333,1,0,96,33,15,0,0,0,0.986043618739903,0.0,-0.66,0,0.0282051282,0.277086532,0,986,1.636058705973484,1989,2,5,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5845.364442929218,0,0,0,0.2719349960866529,98.80736638851504,213.64888294161383,197.3916276542378,29.33310373603477,56.17154771156729,5.273686452449585,0.0,0.0,61.44523416401688,10.702296650820124,6.029146064704852,1.0568101183453034,7.3700625814452465,0.0,1.8012365228806575,16.174139128623978,7.704205544675379,0.2985401464764511,0.3036246585663924,0.6021648050428436,13.460916602361587,0.2162518239989163,0.1982314025805921,5.273686452449585,81.15566834448525,44.94708258790659,1.8307171218069989,3.2043321692419027,0.0265057686512384,17.950043827346704,0.2115841235073436,98.80736638851504,14.667383998959092,10.708049171637922,3.959334827321172,73.4293829296116,3.241489827055899,0.9729151125528768,88.3807533044046,38.78219987441207,410.85638874996687,4.542061486105593,0.0,136.8638268360356,88.89244418989131,26.971912427258307,0.0,0.0,0.0,0.9687752417284452,0.0,-0.4135282948218904,0.0532547087585543,0.0,1.423161578625346,7920.444370552896
2016,2020,0.156,19,37,32,2,5,0,1,0,7,1,0,0,5,0,0,6,0,0.219,0.27,0.489,0,0.182,0.0,1,8,13,0,4.05,0.063,2.3,0.176,19,3,2,1,66.7,1,1,19,7,83.0,0,0,18,2,0,0,0,0,1.0,0.0,-0.21,0,0.0239316239,0.0629570251,0,434,0.0,1993,9,30,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5006.303398429079,0,0,0,0.2407141904713062,97.8006564439202,289.3895584388943,260.93250935945434,34.9149187137802,65.8057336273655,13.285604389968718,4.221703677111647,0.8054259192779117,89.95102312939125,19.624493563772504,1.6108518385558237,0.8054259192779117,21.814246884455613,0.0,4.226524437150623,61.26744961280066,3.221703677111647,0.3350473357608082,0.3145582850402584,0.6496056208010667,13.79193804810503,0.2256767013693009,0.160844248422996,18.31273398635827,73.4388943022719,61.22585773629417,2.4162777578337358,3.79533309400482,0.094333145289502,29.41059028668137,0.2256820862608339,97.8006564439202,15.081388789168676,10.759987691676496,4.321401097492179,67.79994871531873,5.932252936048004,0.9003025796194677,106.16970101030822,65.89578952766809,617.7688086568542,2.4162777578337358,0.0,167.60197958869685,5.221703677111647,0.0,0.0,0.0,0.0,0.9882168501620898,0.0,0.3865113595569003,0.0288251791116139,0.0,0.0,5471.232991838709
2014,2020,0.25,3,11,8,0,2,0,0,0,2,2,0,0,3,0,0,4,0,0.25,0.455,0.705,0,0.5,0.0,0,2,0,0,4.27,0.0,1.4,0.267,3,0,0,0,0.0,0,0,3,3,19.33333333333333,0,0,21,4,1,0,2,0,1.0,0.0,0.086,0,0.162393162,0.333185009,0,356,0.0,1994,4,10,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4486.519425994128,0,0,0,0.265612308115922,81.52185585461554,177.10628484890205,164.68809802436843,16.10236112067185,44.450609210435736,6.397329111309976,0.0,5.046740552075447,65.98815997797205,21.90011702347353,1.248984649273766,0.624492324636883,9.295725201349212,0.0,1.248984649273766,41.58910993322778,4.759895367247195,0.3893726853445308,0.3129558752667446,0.7023285606112755,6.684174296138225,0.28820664968679,0.219830591312728,11.444069663385422,30.8970193432918,48.37585186204998,3.460108762993048,3.776260755833964,0.1231358849039719,19.468768500034415,0.2383030907964479,81.52185585461554,0.624492324636883,0.624492324636883,0.0,62.4492324636883,1.248984649273766,0.0,67.76505816755007,34.478626006746055,334.05206397283223,1.8734769739106487,0.0,298.53789495422313,22.887175604047638,4.460108762993047,3.1732635781647964,24.499690231981827,6.00888001652096,0.9956285537275418,18.440799889860266,0.4088123494183245,0.0779464946696014,0.0,0.0,3827.587584876565
2012,2020,0.286,72,281,262,22,75,11,0,2,92,32,2,2,13,0,2,66,3,0.351,0.323,0.674,20,0.306,0.0,13,72,51,3,3.59,0.065,29.7,0.233,72,5,4,1,80.0,3,0,68,67,558.0,9,0,89,148,37,0,0,0,0.963,0.0,0.449,0,0.145299145,0.892406105,0,1892,0.0,1994,2,25,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10428.082157763462,0,0,0,0.274010543140861,111.632314621163,433.01682605414186,401.44586391113376,55.35642439607447,109.28965606045196,17.59292926097402,3.1759374267683094,8.144724306553536,157.66863309462315,48.2412767465381,4.739550080789629,0.8845925967525156,21.0908543059512,0.2143672696691755,4.855965159514784,99.84922393577848,4.975913733317992,0.3905003052069061,0.3163331165014657,0.7068334217083718,27.798531361704377,0.2928213728702289,0.5733593402907716,28.913590994295863,121.7719260174607,71.41965049419515,4.74821056290763,3.5650025875351856,0.1164897620660451,47.51107129439215,0.2400831869779967,111.632314621163,14.980136694464363,8.025167585967107,6.954969108497259,55.94321615694756,4.618489589217955,0.8348867311566132,111.73599398876866,104.63996772415668,903.1746091710546,13.842658968196917,0.0,157.11799464207962,274.1925257314353,62.18343561104839,0.0,0.0,0.0,0.967637627140075,0.0,0.6933471266801662,0.1725340304716303,0.0,0.0766339912180335,11293.395318110734
2018,2020,0.236,66,207,182,23,43,4,0,3,56,14,5,1,19,0,0,28,3,0.308,0.307,0.615,11,0.194,1.0,7,68,44,2,3.92,0.071,18.2,0.215,66,2,1,1,50.0,2,0,66,52,441.3333333333333,8,0,104,143,30,0,0,0,0.9687250755287008,0.0,-0.631,0,0.0316239316,0.0735507826,0,243,0.1562113298743574,1999,3,25,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4410.310959481187,0,0,0,0.2327518796992481,59.097744360902254,183.8571428571429,161.8345864661654,20.293233082706767,38.127819548872175,3.729323308270677,0.0,2.593984962406015,49.6390977443609,12.105263157894736,4.323308270676692,0.8646616541353384,16.834586466165412,0.0,0.0,24.616541353383457,2.8646616541353382,0.3032631578947368,0.3030751879699248,0.6063383458646616,9.781954887218046,0.1677443609022556,0.9323308270676692,6.323308270676692,60.82706766917293,39.12781954887218,1.7293233082706767,3.934887218045112,0.0696466165413533,15.993984962406014,0.2120225563909774,59.097744360902254,1.7293233082706767,0.8646616541353384,0.8646616541353384,43.23308270676692,1.7293233082706767,0.0,58.82706766917293,46.45112781954887,392.1604010025063,6.917293233082707,0.0,91.95488721804512,127.03007518796991,26.4812030075188,0.0,0.0,0.0,0.9694875580771588,0.0,-0.5186691729323308,0.0330183116691729,0.0,0.1583531430368958,3100.0
2009,2020,0.167,15,6,6,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0.167,0.167,0.334,0,0.0,0.0,0,0,3,0,3.5,0.0,0.0,0.117,15,0,0,0,0.0,2,0,16,0,25.000000000000004,0,0,4,0,0,0,0,0,1.0,0.0,-0.183,0,0.0170940171,0.457112427,0,821,0.0,1990,5,20,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5098.011948466347,0,0,0,0.2427195158522456,38.55254776018252,98.3876180876375,84.46330514598543,17.832064880660642,21.967382645559404,3.161739275178709,1.0773476502690371,3.980747966534515,39.22606112087973,12.130279182888374,2.5216227034753533,1.537426729849305,9.280013844871386,0.0,0.5852496634560128,23.353392984296374,0.3669274029372793,0.4322463158506603,0.3199108353292582,0.7521571511799187,5.948553356258397,0.2157357716864453,0.122186825178114,8.219834891982261,12.840699430220132,27.839256815758848,0.9287425078504914,3.9527572959697954,0.1891598725954774,14.09499523752277,0.2520944199091364,38.55254776018252,3.590386005054435,2.318150652809465,1.27223535224497,52.81792012513227,1.738874892827749,0.3669274029372793,37.673661321154775,21.16446993826614,192.5923081699273,1.513992171306504,0.0,51.94407491026595,1.6625973137250498,1.0687633015790816,0.0,0.0,0.0,0.9699614378057464,0.0,0.4674382839757502,0.060374010752367,0.0,0.2370952484043469,6826.565467992586
2016,2020,0.312,115,451,413,60,129,21,0,20,210,74,1,4,29,0,4,79,14,0.508,0.36,0.868,32,0.315,0.4,41,99,110,8,3.73,0.196,68.7,0.289,115,8,4,4,50.0,0,2,35,27,231.0,2,0,64,2,0,0,0,0,0.971,0.0,2.087,0,0.185470085,0.706390891,0,1686,0.0,1990,7,24,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12058.440356376537,0,0,0,0.2775565568704795,108.07574683895578,391.40615480674825,362.510784114536,50.14074248170202,101.36125279363326,15.61180727275559,0.355314044373904,19.37450507473168,175.8072033793317,63.48751970675081,0.5750159105244491,3.0454980825959748,20.64833599629616,0.2208798466926285,4.626520702795651,75.71224922783517,9.597636818121646,0.4759618395185571,0.3212007104695144,0.7971625499880716,25.65605021142061,0.2960542904614017,0.3056180440567554,35.341626391861176,89.21510179550003,99.2676783801635,6.775431884903373,3.5957077546374143,0.1984749526931793,54.55005270471837,0.2634719907517201,108.07574683895578,7.816436792919658,4.940236601356236,2.8762001915634223,58.56857390022704,2.4672243196348265,1.6614615595358022,55.66370212949717,47.24819214674919,384.37302835152815,2.644608792237222,0.0,81.43986812847635,1.765995297988726,0.0,0.0,0.0,0.0,0.970269167752904,0.0,0.866384900186679,0.1593024564181753,0.0,0.0261973199761437,11268.79363584985
2014,2020,0.174,17,26,23,3,4,0,0,0,4,1,1,0,2,0,0,6,0,0.174,0.24,0.414,0,0.143,0.0,0,10,3,0,3.08,0.0,1.0,0.152,17,0,0,0,0.0,0,0,17,7,68.0,0,1,54,5,0,1,3,2,1.0,40.0,-0.039,0,0.0854700855,0.242743236,0,173,0.0,1991,3,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3876.612725287492,0,0,0,0.181311654216091,20.99661089763479,30.679682092651376,28.676794195565527,3.5153106279386144,5.395999904532327,0.6317334542590516,0.0,0.0,6.027733358791379,1.765125659323611,0.3102699348433136,0.4403446382968567,1.2522733239456791,0.0,0.0,10.554237571302416,0.0579966108976347,0.2017558891620325,0.2158588033127282,0.4176146924747607,0.4403446382968567,0.1431402658774672,0.2491706245972457,0.6317334542590516,7.200052507219741,5.966848850807896,0.0,3.737975846678919,0.0206356237619036,1.2501157545526145,0.1477698990429365,20.99661089763479,0.0,0.0,0.0,0.0,0.0,0.0,20.93861428673716,7.034368362013413,80.44012983603427,0.1913888159621948,0.3102699348433136,58.61094536862456,5.20792859018115,0.4403446382968567,1.822692665696079,3.572877634311081,1.6926179622425357,0.9969377789446048,42.55829494737345,-0.1028218334566457,0.0638798366810186,0.0,0.0,3948.442721470909
2009,2020,0.247,134,371,328,50,81,10,4,4,111,30,9,2,29,0,3,63,6,0.338,0.312,0.65,20,0.253,0.0,18,89,97,2,3.84,0.091,34.8,0.225,134,15,8,7,53.3,7,1,127,111,896.0,10,0,211,321,90,0,0,0,0.982,0.0,-0.171,0,0.24017094,0.563093589,0,1573,0.0,1990,10,13,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9046.553601260035,0,0,0,0.2402585718385262,122.52119356216944,362.9142085221696,321.37480223660765,47.43285768174639,77.66510921459188,13.99951016759598,2.465615286095284,3.3784288579932307,106.73113652835812,27.989907324939143,9.516026137802802,1.4430072019657787,28.881101619280884,0.0,1.6992713265125237,73.14046496846464,7.222765538570063,0.3309175869030749,0.3055208501642235,0.6364384370672984,19.6322439867338,0.2256277105853414,0.1841682161266224,19.843554311684496,87.65026481616283,84.36197043935407,3.13172203349094,3.833559869877775,0.0903411309543745,32.954102994617905,0.2201986492293866,122.52119356216944,17.49952275829995,12.048655051028916,5.450867707271036,66.23969193248357,4.820552134365333,0.7663439595827598,114.963315924365,101.49253429429352,818.2408644054316,11.625196350574065,0.0,182.68398820645797,271.6913381857269,67.48836880739937,0.0,0.0,0.0,0.971079966187428,0.0,0.0848642074708666,0.129491755997044,0.0,0.0184889983216151,8596.787474190282
2018,2020,0.306,44,82,72,12,22,1,0,3,32,11,0,0,10,0,0,21,1,0.444,0.39,0.834,4,0.25,0.364,4,12,17,1,3.95,0.139,12.4,0.287,44,0,0,0,0.0,2,0,38,13,164.33333333333334,1,0,142,10,1,2,1,4,0.993,80.0,0.575,0,0.0632478632,0.189415877,0,290,0.0,1999,11,2,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4034.444249105342,0,0,0,0.2320793292239366,52.92660515333666,99.1037558865194,88.83567517898848,10.754010490447568,20.336038898885867,2.640185305716145,0.0,1.761935755580229,28.262031471342706,7.695853593169723,1.6401853057161455,0.0,8.351889429151194,0.0,0.2760059726635782,25.266204678586472,1.5520119453271566,0.3212269612159731,0.3015698916497569,0.6227968528657299,4.126115088632797,0.1561131743175466,0.1655327539339178,4.402121061296374,25.965350893985224,17.268080707530917,0.3139477009073854,3.923191929246909,0.0891855737202802,8.463417435583294,0.2161074696581033,52.92660515333666,0.0,0.0,0.0,0.0,1.85803438110188,0.2760059726635782,49.402733642176194,23.692905547685594,239.42820679709536,2.104023890654313,0.2760059726635782,192.49186416018992,16.852597725793487,1.962058271756193,3.104023890654313,11.15674413262376,7.564301849228531,0.990366055361997,50.3498602549868,0.0460257666832574,0.0686695852888127,0.0,0.0,4080.591244290293
2012,2020,0.222,5,9,9,1,2,0,0,0,2,0,0,0,0,0,0,3,0,0.222,0.222,0.444,0,0.0,0.0,0,3,1,0,4.33,0.0,0.3,0.155,5,0,0,0,0.0,0,0,5,3,25.0,0,0,1,0,0,0,0,0,0.96,0.0,-0.094,0,0.0239316239,0.336845118,0,1342,0.0,1989,5,2,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6446.634191403389,0,0,0,0.2558554476764362,96.3720265324794,347.7431361800801,301.29597832602457,38.76461889137773,79.96652482884815,14.77094441114301,1.6152021484683097,2.494198977821245,105.45047047039152,33.794702574376124,5.022618465469919,2.798711234501688,30.90718956052623,0.4188093510426854,7.71863859355775,48.75170363125848,6.516945609994637,0.3353234099441587,0.3333211818153137,0.6686445917594724,17.498381155945356,0.2549009882638735,0.4214109261128813,18.880345537432564,91.29152404013,84.0849370602896,4.019593731267944,3.8693476906331834,0.0796773669432438,37.93566406126762,0.2338615937628166,96.3720265324794,5.4538856200902295,3.271356516389564,2.1825291037006656,62.72583722434299,5.758397876770672,0.862960217055242,113.68501948133893,78.52672374357194,716.571237025586,2.503077972678802,0.0,167.06195381266366,5.461043237530365,0.5424113480771051,0.0,0.0,0.0,0.9848824247007458,0.0,0.0917099449474713,0.0783381881892401,0.0,0.0,8690.371921463366
2012,2020,0.264,97,128,110,23,29,3,2,1,39,10,2,1,11,0,4,37,1,0.355,0.349,0.704,3,0.208,0.4,6,17,28,1,3.77,0.091,15.4,0.246,97,6,5,1,83.3,2,1,105,27,333.6666666666667,7,0,119,101,31,0,0,0,0.9646753246753248,0.0,-0.069,0,0.0256410256,0.184633077,0,769,1.2162261142110928,1992,12,4,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5282.219075084591,0,0,0,0.245453571067477,81.69063095129746,174.37731858927066,153.83098115724684,22.10547483956071,36.42441317978399,3.1100257682989194,2.399609217975192,2.270649847290225,51.14560692590397,12.239288946690865,4.311225434273254,0.536815356063121,12.84471746615906,0.0,2.853579175528403,42.856724383075786,2.325978505848949,0.3425022950832483,0.3208877472853901,0.6633900423686384,5.982777229009956,0.1945812785745719,0.2647286904373675,7.780284833564336,39.7324063019422,35.354252648507995,1.4732073676462374,3.8266238758015856,0.0970487240157712,16.32407329287665,0.2300759068277444,81.69063095129746,4.769958302147998,3.114788678620452,1.6551696235275462,61.75318637463137,3.1134308242387747,0.4167668640548429,85.87937303597516,38.202392428708166,403.4179684729223,6.18869421786855,0.0,164.13725123708835,100.03906989905477,30.91105565363186,0.0,0.0,0.0,0.971638839987446,0.0,-0.1367345339327647,0.0348025895302841,0.0,1.0523899122362856,5966.596526574884
2009,2020,0.293,109,464,416,59,122,17,2,15,188,88,0,7,32,1,9,69,12,0.452,0.351,0.803,35,0.352,0.2,34,114,118,9,3.73,0.159,63.9,0.271,109,3,0,3,0.0,4,0,84,79,678.3333333333334,2,0,170,4,1,0,0,0,0.989,0.0,2.537,0,0.35042735,1.201783062,0,2774,0.0,1990,2,6,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17290.233700261193,0,0,0,0.3066783713041813,124.19615192471302,488.3168668592619,442.2654739299375,60.00317472761052,136.82032639180665,21.53128259168769,2.053259975397951,13.977072119643456,204.38934529322063,83.24316291030834,1.6839462938684342,6.079965681706288,28.60528773300929,0.8491738821922421,9.682193220740364,75.70059108428794,10.287217378570263,0.4538385667015195,0.3575736248152336,0.8114121915167531,40.779759923839975,0.3416182642358758,0.1933255212083212,37.56161468672909,117.68275166778454,118.14177046776464,7.844170133471188,3.678745543726643,0.1473110215151459,70.36654491882257,0.2745297749477781,124.19615192471302,5.636053394184148,2.93444027432819,2.701613119855958,46.53502672527947,2.727520149025233,0.6126647287528001,114.55822271730568,102.01392809540656,884.2443597621609,2.678521416133217,0.0,203.55401525004905,5.919291812078594,0.9467400246020492,0.0,0.0,0.0,0.9877533300032276,0.0,2.593509906904594,0.2249904400179779,0.0,0.0019066054981676,17657.001527671637
2014,2020,0.296,132,482,409,73,121,15,0,0,136,32,5,2,64,1,2,83,6,0.333,0.392,0.725,29,0.317,0.364,15,119,88,6,4.46,0.037,59.5,0.26,132,15,12,3,80.0,4,1,119,92,720.3333333333333,1,0,151,6,1,0,0,0,0.990655714946784,0.0,1.847,0,0.0854700855,0.201155938,0,932,0.0,1989,9,9,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10261.884327087793,0,0,0,0.2877502080222834,108.16505461691445,365.2426159466047,311.96307530701733,51.52662980295421,91.24316477135253,11.23329182723233,0.8659923400588956,0.0,104.20844127870268,24.39891887426012,4.467657698594891,1.1377786170796622,45.95554519542292,0.5688893085398311,1.7185591284899058,61.110602940048274,4.1877098664526455,0.3320183826783828,0.3762812166205379,0.7082995992989207,21.643021958891257,0.3133892288717225,0.3228438269018548,12.099284167291229,96.7509279859312,63.99615822676495,3.831062300460895,4.327273462257971,0.0444923076015178,44.19343003664733,0.2525764194201342,108.16505461691445,12.632370037709572,9.628599080571014,3.0037709571385576,71.50445846340874,3.977002472662036,0.7624828123432458,95.94298714097714,70.36771848241105,566.4312424880842,0.7624828123432458,0.0,123.64260886499504,4.411842811871138,0.7624828123432458,0.0,0.0,0.0,0.9926342161390594,0.0,1.171663216349076,0.0691510710369359,0.0,0.0,6642.819363395358
2016,2020,0.297,56,72,64,10,19,6,0,0,25,7,2,1,4,0,1,11,0,0.391,0.343,0.734,2,0.316,0.167,6,20,15,1,3.71,0.094,9.1,0.252,56,4,3,1,75.0,2,0,56,15,195.66666666666663,10,0,33,53,12,0,0,0,0.8884310051107327,0.0,-0.387,0,0.0213675214,0.0496341304,0,386,0.8210220881637069,1997,12,29,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4328.163111243277,0,0,0,0.2640899470899471,66.81481481481481,138.9312169312169,125.08465608465607,17.777777777777775,32.48148148148148,4.804232804232804,0.8148148148148147,0.7883597883597884,41.28042328042328,9.7989417989418,1.6190476190476186,1.0,6.338624338624338,0.0,4.888888888888889,21.550264550264547,0.7883597883597884,0.3374761904761904,0.321111111111111,0.6585873015873015,7.925925925925925,0.1887566137566137,0.2938571428571428,6.407407407407407,39.46031746031746,32.59259259259259,1.8148148148148149,3.4553439153439145,0.073005291005291,13.848677248677248,0.229047619047619,66.81481481481481,5.603174603174603,3.3809523809523805,2.222222222222222,63.82698412698412,1.6455026455026451,0.380952380952381,69.12698412698411,32.72486772486772,333.54673721340384,5.243386243386243,0.0,54.010582010582006,102.25925925925924,21.84126984126984,0.0,0.0,0.0,0.9588503961426396,0.0,0.1393492063492062,0.0156444510767195,0.0,0.8019921832084029,4309.106201572717
