데뷔년도,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,결승타,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),WAR,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피,연봉,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,포지션(수비)_1루수,포지션(수비)_2루수,포지션(수비)_3루수,포지션(수비)_수비기록없음,포지션(수비)_우익수,포지션(수비)_유격수,포지션(수비)_좌익수,포지션(수비)_중견수,포지션(수비)_포수
2004,2016,0.329,28,85,70,4,23,2,0,1,28,9,2,0,11,0,2,16,1,0.4,0.434,0.834,5,0.412,0.6,3,15,16,0,3.72,0.071,12.7,0.295,28,0,0,0,0.0,0,0,26,20,167.0,0,0,32,1,1,0,0,0,1.0,0.0,0.242,0.0735027223,1.269002292,0,3060,0.0,17000,1985,8,17,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2004,2017,0.306,89,289,258,29,79,21,0,13,139,50,1,1,19,0,10,77,3,0.539,0.375,0.914,21,0.351,0.5,34,47,56,5,3.88,0.233,48.1,0.304,89,2,0,2,0.0,3,0,50,45,320.33333333333337,1,0,71,1,0,0,0,0,0.9866805411030176,0.0,1.809,0.0392397302,1.308242023,0,3349,0.0,19000,1985,8,17,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2004,2018,0.213,57,154,136,14,29,3,0,7,53,13,0,0,15,0,3,53,5,0.39,0.305,0.695,3,0.189,0.071,10,32,22,2,4.15,0.176,15.6,0.235,57,1,0,1,0.0,4,1,41,29,257.6666666666667,1,0,62,0,0,0,0,0,0.984,0.0,-0.256,0.0494417863,1.357683809,0,3503,0.0,20000,1985,8,17,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2004,2019,0.231,45,129,117,10,27,6,0,6,51,19,0,1,9,0,2,28,3,0.436,0.295,0.731,7,0.158,0.143,12,28,35,3,4.03,0.205,15.1,0.242,45,0,0,0,0.0,1,0,44,36,267.0,0,0,68,0,0,0,0,0,1.0,0.0,0.292,0.0615521855,1.419235994,0,3632,0.0,16000,1985,8,17,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2006,2006,0.313,23,49,48,2,15,0,0,0,15,4,0,0,1,0,0,9,2,0.313,0.327,0.64,4,0.273,0.286,0,9,15,0,3.12,0.0,4.1,0.225,23,0,0,0,0.0,0,0,17,6,74.33333333333333,0,0,42,0,0,0,6,0,1.0,0.0,0.246,0.0212464589,0.0212464589,0,49,0.0,2200,1988,2,24,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2007,0.333,66,119,108,16,36,8,0,3,53,21,0,1,7,0,3,13,4,0.491,0.387,0.878,6,0.355,0.24,11,28,32,0,3.68,0.157,18.5,0.297,66,1,1,0,100.0,0,0,14,6,42.333333333333336,3,0,38,4,4,0,0,0,0.9162992125984252,0.0,0.97,0.0586264657,0.0798729246,0,168,0.6845331245320924,4000,1988,2,24,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,2008,0.315,82,171,146,14,46,13,1,3,70,25,0,3,20,0,2,24,8,0.479,0.398,0.877,9,0.381,0.476,17,36,43,0,3.85,0.164,26.0,0.299,82,2,2,0,100.0,0,0,14,3,46.0,3,0,36,3,2,0,1,0,0.9153623188405796,0.0,1.299,0.0686735654,0.14854649,0,339,1.2959688384230932,5500,1988,2,24,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,2009,0.344,24,39,32,2,11,2,0,0,13,5,0,0,6,0,1,4,1,0.406,0.462,0.868,1,0.167,0.375,2,8,9,0,3.56,0.063,6.0,0.309,24,0,0,0,0.0,0,0,5,1,7.0,1,0,7,0,0,0,0,0,0.7142857142857143,0.0,0.255,0.0192513369,0.167797827,0,378,0.9852281360342516,5000,1988,2,24,22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,2012,0.321,16,33,28,3,9,0,0,2,15,7,0,0,4,0,1,4,1,0.536,0.424,0.96,1,0.333,0.286,2,5,10,0,4.24,0.214,6.0,0.325,16,0,0,0,0.0,0,0,7,3,32.0,0,0,27,4,0,0,4,1,1.0,20.0,0.534,0.0861850444,0.279723901,0,490,0.0,5400,1988,2,24,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2013,0.252,69,252,226,27,57,10,1,8,93,41,3,2,17,0,4,32,8,0.412,0.313,0.725,15,0.299,0.111,19,68,71,0,3.72,0.159,28.4,0.244,69,3,2,1,66.7,0,0,9,1,19.0,0,0,7,0,0,1,0,0,1.0,0.0,1.499,0.088704531,0.368428432,0,742,0.0,7500,1988,2,24,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2014,0.337,120,484,412,48,139,30,2,12,209,83,0,11,49,7,12,66,14,0.507,0.413,0.92,39,0.336,0.444,44,88,130,2,3.87,0.17,82.9,0.313,120,3,3,0,100.0,3,0,61,52,430.3333333333333,7,1,335,28,5,3,34,15,0.981,30.6,3.945,0.170948868,0.5393773,0,1226,0.0,28000,1988,2,24,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2015,0.282,140,559,489,58,138,18,1,17,209,100,0,5,54,5,11,85,22,0.427,0.363,0.79,37,0.319,0.0,36,115,156,11,3.66,0.145,71.8,0.27,140,4,1,3,25.0,5,1,70,67,563.3333333333334,3,0,500,37,3,5,42,18,0.994,30.0,1.475,0.103889586,0.643266886,0,1785,0.0,28000,1988,2,24,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2016,0.29,130,472,411,49,119,15,0,15,179,64,2,7,43,3,9,76,15,0.436,0.364,0.8,33,0.25,0.5,30,99,124,4,3.66,0.146,63.1,0.273,130,6,1,5,16.7,8,1,116,111,896.3333333333334,8,2,689,69,6,2,78,41,0.99,34.5,1.912,0.230490018,0.873756904,0,2257,0.0,35000,1988,2,24,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2017,0.242,114,350,314,32,76,15,0,9,118,42,8,4,16,0,8,55,9,0.376,0.292,0.668,20,0.229,0.286,24,90,97,3,3.45,0.134,34.2,0.225,114,1,0,1,0.0,3,0,109,88,719.0,3,7,546,54,3,5,55,17,0.995,23.6,0.222,0.0913549969,0.965111901,0,2607,0.0,35000,1988,2,24,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2018,0.329,130,471,407,63,134,24,0,17,209,57,4,5,43,0,12,65,13,0.514,0.405,0.919,40,0.308,0.4,41,106,107,2,3.98,0.184,79.1,0.311,130,0,0,0,0.0,4,1,119,109,846.6666666666666,11,2,774,48,6,5,72,18,0.987,20.0,4.134,0.348750665,1.313862566,0,3078,0.0,172500,1988,2,24,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2019,0.268,139,502,451,33,121,19,0,12,176,75,1,7,34,2,9,59,16,0.39,0.327,0.717,29,0.303,0.364,31,137,141,10,3.57,0.122,57.1,0.245,139,1,1,0,100.0,3,1,136,121,1041.0,6,0,889,58,4,3,84,19,0.994,18.4,2.626,0.190900981,1.504763547,0,3580,0.0,172500,1988,2,24,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,2007,0.221,100,229,208,26,46,12,2,4,74,25,4,0,15,2,2,50,5,0.356,0.28,0.636,9,0.254,0.267,18,55,57,0,3.93,0.135,19.5,0.215,100,3,2,1,66.7,0,0,88,43,499.0,5,0,524,39,67,0,0,0,0.9913547094188376,0.0,-0.145,0.0435510888,0.0508503589,0,259,0.2337568982065178,4000,1981,7,21,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2008,0.26,56,138,127,15,33,4,1,3,48,20,0,0,11,1,0,23,3,0.378,0.319,0.697,6,0.245,0.5,8,34,37,0,4.36,0.118,14.6,0.238,56,0,0,0,0.0,0,0,56,27,317.0,3,0,345,27,41,0,0,0,0.9923533123028392,0.0,0.254,0.0667920978,0.117642457,0,397,0.2610687276122445,5000,1981,7,21,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2009,0.276,131,511,446,70,123,27,0,25,225,76,8,2,51,4,4,91,8,0.504,0.354,0.858,37,0.252,0.4,52,122,112,0,3.92,0.229,77.2,0.285,131,9,5,4,55.6,0,0,184,112,1051.0,7,0,683,46,79,0,0,0,0.9904249920710436,0.0,2.06,0.270588235,0.388230692,1,908,0.9836042621565292,12500,1981,7,21,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2010,0.306,124,505,431,76,132,19,4,18,213,76,2,4,63,8,5,89,7,0.494,0.398,0.892,36,0.333,0.0,41,104,110,0,3.96,0.188,84.5,0.303,124,22,17,5,77.3,0,0,175,111,1034.3333333333337,2,0,751,45,78,0,0,0,0.9970164357073796,0.0,3.942,0.125585023,0.513815715,1,1413,0.9222396956989456,20000,1981,7,21,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2011,0.252,122,507,453,54,114,21,2,13,178,53,6,3,42,5,3,103,9,0.393,0.317,0.71,27,0.225,1.0,36,114,125,0,3.73,0.141,57.1,0.241,122,12,9,3,75.0,0,0,150,116,1051.0,4,0,753,57,66,0,0,0,0.9965984776403424,0.0,1.018,0.209563164,0.723378879,1,1920,0.9040500484486904,19500,1981,7,21,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2012,0.255,122,472,416,61,106,18,1,12,162,59,6,3,43,2,4,80,7,0.389,0.328,0.717,28,0.252,0.5,31,108,125,0,3.62,0.135,53.6,0.245,122,10,4,6,40.0,0,0,143,115,1030.3333333333333,4,0,919,69,95,0,0,0,0.9933765771594952,0.0,1.433,0.226869455,0.950248334,0,2392,0.5963145137135453,20500,1981,7,21,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2013,0.292,110,434,363,56,106,20,1,18,182,70,0,6,64,5,1,79,5,0.501,0.394,0.895,25,0.262,0.5,39,95,89,0,4.18,0.209,72.6,0.303,110,8,4,4,50.0,0,0,101,88,770.3333333333334,2,0,742,58,73,0,0,0,0.997083080917352,0.0,3.279,0.0925335035,1.042781837,0,2826,0.1805246676420578,23500,1981,7,21,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2014,0.31,120,499,452,81,140,33,2,27,258,109,0,4,41,2,2,106,6,0.571,0.367,0.938,38,0.338,0.5,62,92,118,8,3.85,0.261,86.9,0.308,120,16,7,9,43.8,10,1,108,106,913.3333333333334,5,0,878,83,97,0,0,0,0.9939105839416058,0.0,3.402,0.0447723226,1.08755416,0,3325,0.0123509044001646,40000,1981,7,21,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2015,0.281,124,494,438,66,123,23,0,21,209,70,4,2,46,1,4,119,9,0.477,0.353,0.83,33,0.261,0.5,44,96,102,5,4.02,0.196,71.1,0.278,124,6,3,3,50.0,5,1,117,112,973.6666666666666,8,0,897,78,83,0,0,0,0.992,0.0,2.348,0.0499372647,1.137491424,0,3819,0.0,75000,1981,7,21,35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2016,0.277,125,468,422,59,117,17,3,18,194,59,2,4,35,0,5,99,7,0.46,0.337,0.797,34,0.243,0.429,38,101,109,5,3.81,0.182,65.8,0.267,125,4,4,0,100.0,2,0,122,108,931.3333333333334,6,0,948,91,91,0,0,0,0.9940858983536148,0.0,1.811,0.0707803993,1.208271824,0,4287,0.1060494611144222,75000,1981,7,21,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2017,0.256,118,345,305,37,78,14,1,16,142,51,0,5,30,0,5,78,4,0.466,0.328,0.794,18,0.268,0.176,31,68,86,2,4.1,0.21,48.7,0.264,118,2,1,1,50.0,2,0,103,81,692.0,7,0,667,67,75,0,0,0,0.991,0.0,0.782,0.0588595953,1.267131419,0,4632,0.0,75000,1981,7,21,37,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2018,0.172,14,31,29,4,5,0,0,2,11,6,0,0,2,0,0,9,0,0.379,0.226,0.605,0,0.182,0.0,2,5,10,0,3.81,0.207,2.8,0.196,14,0,0,0,0.0,0,0,6,4,35.0,0,0,40,2,5,0,0,0,1.0,0.0,-0.134,0.0616693248,1.328800744,0,4663,0.0,75000,1981,7,21,38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2002,0.26,111,329,296,41,77,20,2,11,134,35,4,2,24,1,3,57,5,0.453,0.32,0.773,17,0.25,0.0,33,80,84,0,3.78,0.193,42.9,0.257,111,6,5,1,83.3,0,0,120,87,781.0,5,0,89,201,19,0,0,0,0.9807170294494238,0.0,2.015,0.0660377358,0.0660377358,0,329,1.0111904233062998,3500,1981,11,25,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2000,2003,0.238,107,384,323,46,77,19,1,11,131,38,8,1,47,1,5,63,6,0.406,0.343,0.749,15,0.25,1.0,31,82,102,0,4.22,0.167,45.4,0.256,107,8,2,6,25.0,0,0,109,100,849.6666666666667,8,0,103,205,23,0,0,0,0.9751573165947428,0.0,1.707,0.00803212851,0.0740698643,0,713,0.5407331981232216,4500,1981,11,25,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2000,2004,0.308,133,541,481,80,148,35,3,23,258,74,5,4,48,1,3,80,8,0.536,0.371,0.907,42,0.287,0.0,61,105,152,0,3.82,0.229,90.4,0.301,133,9,6,3,66.7,0,0,150,130,1133.0,30,0,122,353,49,0,0,0,0.9390397175639894,0.0,5.611,0.138686131,0.212755995,0,1254,1.0633892880948934,10500,1981,11,25,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2000,2005,0.273,126,513,444,69,121,27,1,26,228,68,1,6,53,0,9,94,8,0.514,0.357,0.871,34,0.248,0.0,54,103,132,0,4.07,0.241,82.4,0.289,126,8,6,2,75.0,0,0,125,123,1080.0,15,0,83,283,25,0,0,0,0.961,0.0,4.946,0.405286344,0.618042339,1,1767,0.0,16000,1981,11,25,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2000,2006,0.257,126,497,421,53,108,25,1,20,195,73,1,3,65,2,7,87,11,0.463,0.363,0.826,27,0.261,0.0,46,100,129,0,4.08,0.207,70.7,0.279,126,2,0,2,0.0,0,0,125,123,1059.0,13,0,91,242,23,0,0,0,0.962,0.0,4.752,0.225212465,0.843254804,1,2264,0.0,23000,1981,11,25,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2000,2007,0.246,126,505,418,57,103,14,0,21,180,63,6,4,72,1,5,73,14,0.431,0.361,0.792,31,0.296,0.0,35,101,145,0,3.94,0.184,68.4,0.27,126,2,2,0,100.0,0,0,126,123,1071.0,13,0,84,306,29,0,0,0,0.968,0.0,3.901,0.261306533,1.104561337,0,2769,0.0,21000,1981,11,25,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2000,2008,0.276,125,508,434,80,120,21,3,19,204,77,0,4,61,0,9,50,18,0.47,0.374,0.844,32,0.315,0.0,43,118,150,0,3.84,0.194,75.9,0.286,125,13,12,1,92.3,0,0,125,123,1056.6666666666667,7,0,69,262,35,0,0,0,0.979,0.0,5.149,0.183443086,1.288004423,0,3277,0.0,33000,1981,11,25,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2000,2011,0.302,101,405,318,63,96,21,0,17,168,77,0,5,75,3,7,56,8,0.528,0.44,0.968,26,0.316,0.0,38,75,96,0,4.2,0.226,75.0,0.33,101,2,2,0,100.0,0,0,87,85,688.0,3,0,70,163,21,0,0,0,0.9871322674418606,0.0,5.537,0.394923259,2.349237842,0,4181,0.0819472150354937,49500,1981,11,25,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,2012,0.293,42,171,140,13,41,7,0,2,54,19,0,3,27,2,1,23,3,0.386,0.404,0.79,13,0.275,0.0,9,37,42,0,3.87,0.093,24.3,0.278,42,1,1,0,100.0,0,0,32,31,239.3333333333333,3,0,20,58,3,0,0,0,0.963,0.0,1.548,0.133713561,2.482951403,0,4352,0.0,43500,1981,11,25,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,2013,0.248,122,516,436,56,108,17,0,24,197,73,4,5,62,3,9,79,18,0.452,0.35,0.802,27,0.189,0.0,41,100,154,0,3.97,0.204,68.7,0.271,122,2,0,2,0.0,0,0,107,105,838.0,3,0,70,177,18,0,0,0,0.9881718377088304,0.0,3.346,0.104020421,2.586971824,0,4868,0.108231404581075,45000,1981,11,25,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,2014,0.269,105,406,350,47,94,23,0,19,174,82,0,4,41,1,11,89,9,0.497,0.36,0.857,24,0.293,0.0,42,63,108,7,4.07,0.229,61.6,0.286,105,4,2,2,50.0,3,0,93,89,691.6666666666666,9,0,47,151,23,0,0,0,0.9555204819277108,0.0,2.345,0.0488425337,2.635814358,0,5274,0.0910778949727277,65000,1981,11,25,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,2015,0.27,138,514,437,60,118,25,0,28,227,79,0,4,57,1,16,91,16,0.519,0.372,0.891,29,0.245,0.0,53,99,133,7,4.02,0.249,80.9,0.297,138,7,3,4,42.9,6,0,139,128,1009.6666666666666,9,0,95,204,31,0,0,0,0.9677385275668536,0.0,2.778,0.0838143036,2.719628662,0,5788,0.1627390832107762,90000,1981,11,25,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,2016,0.31,138,560,484,93,150,23,0,33,272,108,0,7,60,7,9,57,15,0.562,0.391,0.953,43,0.314,0.333,56,104,180,11,3.8,0.252,100.3,0.316,138,2,1,1,50.0,5,0,130,128,1038.6666666666667,11,0,70,215,30,0,0,0,0.963,0.0,4.629,0.227767695,2.947396357,0,6348,0.0,90000,1981,11,25,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,2017,0.272,115,447,382,57,104,14,0,25,193,89,0,6,52,3,7,81,9,0.505,0.365,0.87,30,0.317,0.429,39,86,117,4,3.94,0.233,71.6,0.291,115,0,0,0,0.0,2,1,113,105,871.6666666666666,13,0,62,180,24,0,0,0,0.9482386233269596,0.0,2.592,0.163090129,3.110486486,0,6795,0.0422774104894146,90000,1981,11,25,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,2018,0.28,101,380,332,41,93,7,0,20,160,69,0,2,42,4,4,59,12,0.482,0.366,0.848,22,0.28,0.0,27,79,103,6,3.9,0.202,56.6,0.285,101,1,1,0,100.0,3,0,109,94,751.0,4,0,74,144,16,0,0,0,0.980612516644474,0.0,2.622,0.0664540138,3.176940499,0,7175,0.1975207312639892,90000,1981,11,25,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2001,2003,0.0,10,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,2,0,4.0,0.0,0.3,0.0,10,0,0,0,0.0,0,0,9,0,11.0,0,0,2,5,2,0,0,0,1.0,0.0,-0.048,0.0,0.0,0,2,0.9940302114769564,2100,1981,8,21,23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2001,2004,0.165,105,115,103,11,17,2,0,0,19,5,4,0,5,0,2,31,0,0.184,0.218,0.402,2,0.152,0.0,2,30,25,0,4.09,0.019,3.2,0.144,105,1,0,1,0.0,0,0,110,21,333.0,2,0,79,105,24,0,0,0,0.9875875875875876,0.0,-1.14,0.0,0.0,0,117,1.2963229959597633,2900,1981,8,21,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2001,2005,0.203,99,70,59,11,12,3,1,0,17,4,4,0,4,0,3,19,2,0.288,0.288,0.576,2,0.227,0.0,4,13,15,0,4.3,0.085,4.5,0.202,99,2,1,1,50.0,0,0,106,11,282.33333333333337,1,0,40,66,11,0,0,0,0.9847402597402596,0.0,-0.004,0.0176211454,0.0176211454,0,187,1.3534266355134894,4500,1981,8,21,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2001,2006,0.253,122,428,387,46,98,15,4,5,136,26,11,0,25,0,5,68,6,0.351,0.307,0.658,26,0.149,0.0,24,112,109,0,3.98,0.098,41.6,0.226,122,6,5,1,83.3,0,0,122,115,1001.3333333333334,13,0,181,356,76,0,0,0,0.976,0.0,2.166,0.0212464589,0.0388676043,0,615,0.0,4500,1981,8,21,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2001,2007,0.252,109,366,310,33,78,14,1,3,103,36,14,6,29,0,7,47,7,0.332,0.324,0.656,18,0.256,0.0,18,85,106,0,3.73,0.081,36.6,0.229,109,8,5,3,62.5,0,0,109,96,827.3333333333334,13,0,141,288,61,0,0,0,0.971,0.0,1.295,0.254606365,0.293473969,0,981,0.0,9500,1981,8,21,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2001,2008,0.282,90,237,213,22,60,9,3,2,81,23,2,1,16,0,5,28,7,0.38,0.345,0.725,16,0.256,0.333,14,54,72,0,3.92,0.099,25.6,0.25,90,6,2,4,33.3,0,0,85,55,531.3333333333334,12,0,77,179,36,0,0,0,0.955,0.0,1.434,0.134524929,0.427998898,0,1218,0.0,8700,1981,8,21,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2001,2009,0.262,38,66,61,5,16,4,1,0,22,7,1,0,3,0,1,11,5,0.361,0.308,0.669,5,0.259,0.111,5,14,20,0,3.94,0.098,4.7,0.229,38,2,1,1,50.0,0,0,33,8,127.33333333333331,1,0,19,38,5,0,0,0,0.9846649214659684,0.0,0.113,0.0459893048,0.473988203,0,1284,1.4316479824106505,8000,1981,8,21,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2001,2010,0.232,125,416,375,33,87,13,1,7,123,37,6,3,26,0,6,57,4,0.328,0.29,0.618,22,0.28,0.0,21,116,118,0,3.74,0.096,36.9,0.213,125,6,2,4,33.3,0,0,125,122,963.0,5,0,170,346,70,0,0,0,0.99,0.0,0.461,0.0460218409,0.520010044,0,1700,0.0,9000,1981,8,21,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2001,2011,0.301,122,420,366,46,110,16,3,8,156,50,14,4,31,0,5,64,5,0.426,0.36,0.786,26,0.306,0.2,27,95,101,0,4.08,0.126,55.4,0.269,122,16,8,8,50.0,0,0,120,110,927.3333333333334,10,0,153,299,52,0,0,0,0.9784270309130122,0.0,3.098,0.23081464,0.750824684,1,2120,0.1381572285625264,14000,1981,8,21,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2001,2012,0.279,118,425,376,36,105,23,4,4,148,48,14,5,27,0,3,57,9,0.394,0.328,0.722,22,0.274,0.4,31,106,113,0,3.73,0.114,48.5,0.246,118,6,5,1,83.3,0,0,116,108,914.3333333333334,13,0,125,323,49,0,0,0,0.972122493620124,0.0,2.807,0.0893536122,0.840178296,0,2545,0.0405933649833286,14000,1981,8,21,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2001,2013,0.256,122,448,390,54,100,23,2,4,139,42,11,3,38,0,6,88,10,0.356,0.33,0.686,26,0.293,0.4,29,115,90,0,4.37,0.1,46.6,0.238,122,15,11,4,73.3,0,0,119,108,876.3333333333334,5,0,108,256,29,0,0,0,0.9860399391403576,0.0,1.993,0.0580727505,0.898251047,0,2993,0.9988455359952018,50000,1981,8,21,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2001,2014,0.16,15,28,25,1,4,0,0,0,4,2,0,0,2,0,1,5,2,0.16,0.25,0.41,0,0.111,0.5,0,9,7,1,4.07,0.0,0.4,0.153,15,0,0,0,0.0,0,0,14,5,64.0,1,0,8,22,4,0,0,0,0.96878125,0.0,0.009,0.0213686085,0.919619655,0,3021,1.2397456953918105,50000,1981,8,21,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2001,2015,0.264,36,86,72,9,19,3,0,2,28,12,6,1,6,0,1,23,6,0.389,0.325,0.714,4,0.364,0.308,5,18,13,1,3.95,0.125,7.5,0.244,36,1,0,1,0.0,0,0,29,19,146.66666666666666,2,0,12,48,5,0,0,0,0.959131818181818,0.0,0.154,0.00777917189,0.927398827,0,3107,0.7945843756064858,50000,1981,8,21,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2001,2016,0.0,14,15,12,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0.0,0.133,0.133,0,0.0,0.0,0,7,3,0,3.8,0.0,-0.1,0.06,14,0,0,0,0.0,0,0,7,1,18.33333333333333,0,0,6,8,2,0,0,0,1.0,0.0,-0.233,0.0054446461,0.932843473,0,3122,1.765246528378741,50000,1981,8,21,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2001,2017,0.276,58,124,105,18,29,5,1,0,36,4,7,0,10,0,2,20,1,0.343,0.35,0.693,9,0.19,0.0,6,26,30,0,3.86,0.067,13.7,0.243,58,3,3,0,100.0,2,0,61,32,307.3333333333333,5,0,60,104,32,0,0,0,0.9710195227765726,0.0,0.347,0.03126916,0.964112633,0,3246,0.5449243745136021,7000,1981,8,21,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,2002,0.207,83,106,92,17,19,1,0,2,26,10,4,2,8,0,0,26,0,0.283,0.265,0.548,5,0.12,0.0,3,32,17,0,3.78,0.076,9.0,0.19,83,6,5,1,83.3,0,0,74,24,287.6666666666667,3,0,57,95,21,0,0,0,0.9808006952491308,0.0,-0.11,0.0,0.0,0,106,1.405983011975032,5500,1972,9,7,31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1995,2003,0.199,85,183,161,23,32,7,1,0,41,10,9,1,10,0,2,35,4,0.255,0.253,0.508,6,0.146,0.286,8,59,36,0,3.69,0.056,9.2,0.178,85,4,2,2,50.0,0,0,84,46,467.33333333333337,6,0,83,152,26,0,0,0,0.9737724679029958,0.0,-0.537,0.00200803213,0.00200803213,0,289,1.372071101502757,6500,1972,9,7,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
