데뷔년도,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,결승타,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),WAR,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피,연봉,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,포지션(수비)_1루수,포지션(수비)_2루수,포지션(수비)_3루수,포지션(수비)_수비기록없음,포지션(수비)_우익수,포지션(수비)_유격수,포지션(수비)_좌익수,포지션(수비)_중견수,포지션(수비)_포수
2012,2016,0.343,121,515,435,84,149,16,6,3,186,55,10,7,55,1,8,70,9,0.428,0.42,0.848,42,0.434,0.0,25,136,87,2,4.06,0.085,80.5,0.296,121,26,20,6,76.9,1,0,116,113,897.3333333333334,14,0,224,278,65,0,0,0,0.973,0.0,4.013,0.265880218,0.647226254,0,1670,0.0,25000,1993,2,6,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,2017,0.363,106,452,388,84,141,25,4,3,183,47,3,4,46,0,11,51,8,0.472,0.441,0.913,44,0.356,0.5,32,110,90,10,3.76,0.108,78.0,0.316,106,12,11,1,91.7,4,0,102,99,802.0,7,0,187,252,68,0,0,0,0.984,0.0,4.471,0.42979767,1.077023924,0,2122,0.0,32000,1993,2,6,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,2018,0.324,115,460,411,68,133,22,5,5,180,33,3,4,32,3,10,51,4,0.438,0.383,0.821,34,0.362,0.667,32,134,97,2,3.85,0.114,68.9,0.282,115,22,17,5,77.3,4,1,106,102,827.6666666666666,8,0,242,257,73,0,0,0,0.984,0.0,2.725,0.144603934,1.221627858,0,2582,0.0,32000,1993,2,6,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,2019,0.344,125,526,468,89,161,23,8,1,203,45,2,6,41,1,9,40,10,0.434,0.403,0.837,45,0.333,0.0,32,129,144,5,3.74,0.09,79.4,0.29,125,25,18,7,72.0,5,0,116,111,928.3333333333334,9,0,232,301,63,0,0,0,0.983,0.0,5.728,0.239964318,1.461592176,1,3108,0.0,52000,1993,2,6,27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,2012,0.105,50,67,57,9,6,0,0,0,6,3,0,0,9,0,1,17,3,0.105,0.239,0.344,0,0.111,0.0,0,19,15,0,4.06,0.0,0.4,0.134,50,2,1,1,50.0,0,0,49,15,195.66666666666663,1,0,23,71,11,0,0,0,0.988526405451448,0.0,-0.341,0.0418250951,0.0418250951,0,67,0.9332878494475954,3000,1989,3,21,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,2013,0.229,99,281,240,27,55,11,0,1,69,25,12,0,24,1,5,55,2,0.288,0.312,0.6,14,0.278,0.5,12,72,58,0,3.78,0.058,23.4,0.212,99,9,6,3,66.7,0,0,108,77,686.0,10,0,132,226,35,0,0,0,0.9733469387755104,0.0,0.333,0.118059987,0.159885082,0,348,0.2880331655587287,5000,1989,3,21,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,2016,0.309,25,104,81,13,25,4,0,1,32,10,2,0,13,0,8,12,3,0.395,0.451,0.846,6,0.308,0.0,5,21,23,0,3.5,0.086,15.0,0.302,25,1,0,1,0.0,0,0,26,24,205.3333333333333,2,0,38,48,15,0,0,0,0.9722418831168832,0.0,1.066,0.055353902,0.242204133,0,582,0.0444812226167382,5500,1989,3,21,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,2017,0.237,128,381,325,49,77,11,0,5,103,47,13,5,25,1,13,76,8,0.317,0.313,0.63,19,0.283,0.0,16,110,67,6,3.72,0.08,35.2,0.22,128,7,5,2,71.4,2,2,147,98,904.0,10,0,101,257,45,0,0,0,0.9702654867256636,0.0,-0.231,0.0907418761,0.332946009,0,963,0.9314139208713924,9000,1989,3,21,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,2018,0.294,139,479,425,55,125,28,1,11,188,71,5,5,33,2,11,95,12,0.442,0.357,0.799,34,0.3,0.5,40,110,100,5,3.72,0.148,62.8,0.271,139,6,1,5,16.7,5,0,179,121,1059.3333333333333,20,0,140,277,56,0,0,0,0.9493744493392072,0.0,1.352,0.096225412,0.429171421,0,1442,1.3555666815171672,9000,1989,3,21,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,2019,0.256,121,413,375,43,96,9,0,1,108,26,5,1,24,1,8,62,9,0.288,0.314,0.602,23,0.223,0.0,10,123,95,3,3.74,0.032,32.9,0.213,121,6,3,3,50.0,1,1,125,111,942.6666666666666,15,0,165,281,58,0,0,0,0.968260254596888,0.0,-0.33,0.150758252,0.579929673,0,1855,0.2715017800858503,12500,1989,3,21,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,2012,0.167,8,15,12,1,2,0,0,0,2,0,0,0,3,0,0,5,0,0.167,0.333,0.5,0,0.0,1.0,0,3,2,0,4.8,0.0,1.1,0.192,8,0,0,0,0.0,0,0,7,3,34.0,1,0,31,2,4,0,0,0,0.971,0.0,-0.029,0.00887198986,0.00887198986,0,15,0.0,2500,1989,5,10,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2012,2016,0.29,114,415,366,39,106,20,0,7,147,56,2,5,38,2,4,84,10,0.402,0.358,0.76,27,0.273,0.429,27,102,79,2,3.98,0.112,52.5,0.262,114,4,3,1,75.0,4,1,99,88,746.0,6,0,697,46,87,0,0,0,0.990058981233244,0.0,0.125,0.106170599,0.13993091,0,480,0.0767616959844561,6000,1989,5,10,28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2012,2015,0.154,27,31,26,0,4,0,0,0,4,0,1,0,4,0,0,12,1,0.154,0.267,0.421,1,0.0,0.0,0,4,6,0,3.9,0.0,1.0,0.159,27,0,0,0,0.0,0,0,24,6,87.33333333333333,0,0,67,5,1,2,6,0,1.0,0.0,-0.362,0.00301129235,0.00620210282,0,37,0.0,3000,1994,7,31,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,2019,0.159,43,104,88,10,14,3,0,0,17,8,2,0,12,0,2,23,1,0.193,0.275,0.468,1,0.222,0.0,3,27,24,0,4.1,0.034,5.3,0.172,43,0,0,0,0.0,4,0,42,26,236.0,2,1,216,14,0,3,20,2,0.991,9.1,-0.649,0.0508474576,0.088809996,0,285,0.0,3800,1994,7,31,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,2014,0.264,93,224,208,32,55,5,4,0,68,14,6,1,8,0,1,44,1,0.327,0.294,0.621,14,0.226,0.2,9,75,35,0,3.73,0.063,20.0,0.214,93,6,4,2,66.7,4,0,93,56,528.6666666666667,11,0,108,172,39,0,0,0,0.9610838587641866,0.0,-0.362,0.045281099,0.045281099,0,224,0.345117314944953,6000,1991,9,12,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,2015,0.205,90,292,264,30,54,8,3,0,68,12,12,0,13,0,3,51,2,0.258,0.25,0.508,11,0.167,0.333,11,91,68,0,3.92,0.053,16.6,0.177,90,13,9,4,69.2,3,2,94,77,678.3333333333334,12,0,121,242,60,0,0,0,0.9676324324324324,0.0,-0.945,0.0328732748,0.0781543738,0,516,0.1367775707407373,6000,1991,9,12,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,2016,0.272,104,322,298,36,81,13,3,0,100,27,9,0,15,0,0,46,2,0.336,0.307,0.643,16,0.313,0.5,16,100,71,3,3.89,0.064,30.1,0.222,104,10,7,3,70.0,3,0,123,86,739.3333333333333,11,0,156,265,59,0,0,0,0.9685085662759242,0.0,-0.058,0.0662431942,0.144397568,0,838,0.3847209068548866,9000,1991,9,12,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,2017,0.303,135,448,412,58,125,9,3,0,140,24,9,1,26,0,0,57,4,0.34,0.344,0.684,37,0.24,0.167,12,145,86,4,3.95,0.036,47.8,0.24,135,19,12,7,63.2,4,0,133,110,974.6666666666669,16,0,187,334,86,0,0,0,0.9685988372093022,0.0,1.597,0.0416922134,0.186089781,0,1286,0.9581555160256394,15500,1991,9,12,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016,2016,0.138,17,33,29,4,4,0,0,0,4,2,1,0,3,0,0,10,1,0.138,0.219,0.357,1,0.143,0.333,0,11,4,0,4.0,0.0,0.2,0.133,17,2,1,1,50.0,0,0,17,7,77.33333333333333,1,0,17,0,0,0,0,0,0.9399310344827588,0.0,-0.505,0.158802178,0.158802178,0,33,0.0,2700,1997,7,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,2019,0.133,11,15,15,1,2,0,0,0,2,2,0,0,0,0,0,4,0,0.133,0.133,0.266,1,0.286,0.0,0,6,3,0,3.87,0.0,-0.2,0.093,11,0,0,0,0.0,0,0,9,4,40.0,0,0,11,0,0,0,0,0,1.0,0.0,-0.132,0.0285459411,0.363313784,0,56,0.0,3400,1997,7,21,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,2018,0.16,19,26,25,0,4,2,1,0,8,4,0,1,0,0,0,7,1,0.32,0.154,0.474,0,0.2,0.333,3,6,9,0,3.35,0.16,1.0,0.149,19,0,0,0,0.0,0,0,18,3,54.66666666666666,0,0,47,4,1,1,4,1,1.0,19.26829268292683,-0.231,0.0111642743,0.0111642743,0,26,0.228538143953528,3200,1998,1,25,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2010,0.156,29,50,45,6,7,1,0,1,11,2,2,0,1,0,2,18,0,0.244,0.208,0.452,1,0.0,0.0,2,12,8,0,3.86,0.089,2.2,0.155,29,0,0,0,0.0,0,0,24,9,118.0,2,0,22,38,8,0,0,0,0.9687627118644068,0.0,-0.282,0.011700468,0.011700468,0,50,0.8462255745484041,2600,1987,7,18,24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,2011,0.303,26,41,33,6,10,0,0,3,19,8,2,1,3,0,2,9,1,0.576,0.385,0.961,2,0.231,0.0,3,9,6,0,3.59,0.273,7.1,0.317,26,1,0,1,0.0,0,0,16,11,87.66666666666667,2,0,18,35,7,0,0,0,0.9662357414448668,0.0,0.399,0.0182998819,0.0300003499,0,91,0.8798813089176426,3000,1987,7,18,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,2012,0.2,78,137,125,12,25,4,1,2,37,12,8,1,3,0,0,42,2,0.296,0.217,0.513,4,0.226,0.231,7,28,31,0,3.74,0.096,7.6,0.172,78,1,1,0,100.0,0,0,76,28,308.33333333333337,3,0,64,103,25,0,0,0,0.980214054054054,0.0,-0.243,0.0494296578,0.0794300077,0,228,1.019946103977364,4200,1987,7,18,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,2013,0.258,113,398,341,50,88,15,3,5,124,37,14,5,30,0,8,54,8,0.364,0.328,0.692,18,0.258,0.25,23,100,104,0,4.01,0.106,43.1,0.239,113,10,7,3,70.0,0,0,109,93,832.3333333333334,9,0,205,269,57,0,0,0,0.9789623548257907,0.0,1.683,0.0938098277,0.173239835,0,626,0.1475526412690407,8000,1987,7,18,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,2014,0.294,124,558,477,89,140,27,7,3,190,58,6,2,62,0,11,105,10,0.398,0.386,0.784,41,0.306,0.0,37,122,112,7,4.22,0.105,73.6,0.273,124,12,8,4,66.7,4,0,124,117,1018.6666666666666,13,0,240,342,83,0,0,0,0.978,0.0,3.466,0.0806410583,0.253880894,0,1184,0.0,21000,1987,7,18,28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,2015,0.3,135,562,486,85,146,27,2,9,204,62,7,3,52,2,14,102,14,0.42,0.382,0.802,40,0.295,0.429,38,128,113,2,4.04,0.119,76.5,0.277,135,22,16,6,72.7,6,0,129,127,1060.3333333333333,17,0,258,332,83,0,0,0,0.972,0.0,3.075,0.0820577164,0.33593861,0,1746,0.0,21000,1987,7,18,29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,2016,0.262,121,439,370,48,97,18,2,2,125,46,8,2,43,0,16,75,12,0.338,0.362,0.7,24,0.356,0.333,22,101,99,1,4.18,0.076,46.0,0.247,121,14,7,7,50.0,3,1,114,108,851.3333333333334,11,0,201,246,64,0,0,0,0.976,0.0,0.538,0.113430127,0.449368737,0,2185,0.0,15000,1987,7,18,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,2017,0.248,68,136,109,16,27,8,2,1,42,6,3,1,18,0,5,28,4,0.385,0.376,0.761,4,0.08,0.261,11,25,30,0,4.28,0.138,16.7,0.265,68,4,3,1,75.0,0,0,54,26,222.0,3,0,70,45,9,0,0,0,0.9637897897897898,0.0,0.528,0.0619251993,0.511293936,0,2321,1.2575410768733375,10000,1987,7,18,31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,2018,0.305,91,194,174,33,53,10,1,7,86,26,0,3,16,1,1,39,4,0.494,0.361,0.855,11,0.271,0.189,18,39,46,2,4.12,0.19,30.0,0.286,91,6,4,2,66.7,2,0,75,29,321.00000000000006,2,0,184,10,16,0,0,0,0.9825794392523364,0.0,0.771,0.0202020202,0.531495957,0,2515,1.4525881305168986,10000,1987,7,18,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,2019,0.226,88,222,190,26,43,4,1,2,55,17,3,1,23,1,5,47,4,0.289,0.324,0.613,12,0.176,0.05,7,57,44,2,4.2,0.063,19.4,0.218,88,7,4,3,57.1,2,0,79,42,414.0,4,0,263,14,25,0,0,0,0.9738325281803544,0.0,-0.428,0.0115967886,0.543092745,0,2737,1.0213362013263607,6400,1987,7,18,33,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1999,2002,0.0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0,0.0,0.0,0,5,2,0,3.44,0.0,-1.2,0.0,9,0,0,0,0.0,0,0,3,0,10.0,0,0,12,0,2,0,0,0,1.0,0.0,-0.199,0.0,0.0,0,9,0.0,1700,1976,5,16,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1997,2002,0.229,116,78,70,13,16,3,1,0,21,5,1,0,4,1,3,31,1,0.3,0.299,0.599,3,0.24,1.0,4,16,7,0,4.37,0.071,6.5,0.21,116,11,8,3,72.7,0,0,120,10,300.0,8,0,48,81,16,0,0,0,0.9316644444444444,0.0,0.075,0.00943396226,0.00943396226,0,78,1.574878031777573,4000,1974,3,27,29,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,2003,0.187,92,93,75,17,14,2,2,1,23,9,5,0,10,0,3,18,2,0.307,0.307,0.614,3,0.24,0.0,5,25,18,0,3.81,0.12,7.6,0.215,92,8,5,3,62.5,0,0,98,18,288.0,8,0,55,99,18,0,0,0,0.9506458333333332,0.0,-0.022,0.00200803213,0.0114419944,0,171,1.3769284324229736,5400,1974,3,27,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1989,2002,0.188,77,209,186,21,35,9,0,2,50,14,0,1,22,1,0,41,6,0.269,0.273,0.542,8,0.26,0.24,11,65,46,0,3.74,0.081,12.4,0.19,77,8,4,4,50.0,0,0,24,17,150.33333333333334,3,0,139,6,10,0,0,0,0.9802572062084258,0.0,-0.835,0.0283018868,0.0283018868,0,209,0.3274449191544762,7000,1971,2,28,32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1989,2003,0.237,78,182,152,11,36,6,0,3,51,17,1,0,28,2,1,36,6,0.336,0.359,0.695,9,0.208,0.172,9,46,34,0,4.05,0.099,18.0,0.246,78,3,0,3,0.0,0,0,6,3,18.666666666666668,0,0,6,0,0,0,0,0,1.0,0.0,0.11,0.00200803213,0.0303099189,0,391,0.5032583347756457,6700,1971,2,28,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1999,2002,0.25,5,6,4,1,1,1,0,0,2,0,0,0,1,0,1,1,0,0.5,0.5,1.0,0,0.0,0.0,1,1,1,0,4.17,0.25,1.1,0.35,5,0,0,0,0.0,0,0,2,0,6.0,0,0,2,0,0,0,0,0,1.0,0.0,0.09,0.0,0.0,0,6,0.0,2400,1976,5,20,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014,2014,0.091,17,23,22,3,2,1,0,0,3,0,0,0,1,0,0,10,0,0.136,0.13,0.266,0,0.0,0.0,1,8,2,0,3.74,0.045,-0.3,0.093,17,0,0,0,0.0,0,0,16,8,68.33333333333333,1,0,10,17,1,0,0,0,0.964,0.0,-0.299,0.0760620707,0.0760620707,0,23,0.0,3700,1995,6,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,2015,0.182,69,150,137,13,25,5,1,0,32,6,4,0,9,0,0,37,2,0.234,0.233,0.467,3,0.148,0.0,6,46,29,0,4.07,0.051,6.5,0.163,69,4,3,1,75.0,4,0,74,48,414.0,7,0,79,129,32,0,0,0,0.9678695652173912,0.0,-1.174,0.145796738,0.221858809,0,173,0.4503450950492192,3700,1995,6,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,2019,0.26,133,541,504,60,131,15,4,2,160,49,5,2,26,0,4,83,8,0.317,0.3,0.617,36,0.308,0.0,21,173,119,4,3.88,0.058,51.9,0.214,133,45,39,6,86.7,8,3,166,130,1141.0,16,0,186,296,48,0,0,0,0.96417294770669,0.0,1.114,0.504014273,0.9917533,0,760,1.2102695112370594,10500,1995,6,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,2018,0.249,98,227,201,33,50,5,3,4,73,20,2,1,22,0,1,50,0,0.363,0.324,0.687,13,0.333,0.111,12,56,46,3,4.19,0.114,26.3,0.237,98,6,5,1,83.3,1,2,102,52,520.6666666666667,5,0,99,150,39,0,0,0,0.9783354673495516,0.0,-0.021,0.0919723551,0.0919723551,0,227,0.999343797157963,2700,2000,1,17,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2018,2019,0.262,142,624,564,83,148,27,6,8,211,57,6,6,48,0,0,101,6,0.374,0.317,0.691,44,0.241,0.333,41,175,146,2,3.99,0.112,69.3,0.236,142,21,14,7,66.7,6,2,142,137,1192.6666666666667,13,0,299,421,115,0,0,0,0.982,0.0,1.82,0.239964318,0.331936673,0,851,0.0,12000,2000,1,17,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2010,2014,0.244,57,50,45,10,11,3,0,1,17,5,0,0,5,0,0,18,0,0.378,0.32,0.698,2,0.25,0.5,4,7,9,0,4.06,0.133,5.6,0.239,57,3,2,1,66.7,2,1,36,7,107.0,3,0,16,31,5,0,0,0,0.9416728971962616,0.0,0.024,0.0,0.0,0,51,1.1335003797562742,3300,1991,11,18,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,2015,0.275,122,353,327,57,90,18,1,8,134,43,4,1,17,0,4,100,9,0.41,0.318,0.728,23,0.198,0.0,27,66,72,3,3.74,0.135,40.7,0.246,122,19,15,4,78.9,3,1,149,83,761.6666666666666,16,0,291,185,53,0,0,0,0.9655492341356674,0.0,0.455,0.0,0.0,0,404,1.8264129204118835,7000,1991,11,18,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,2016,0.26,42,135,123,17,32,6,0,3,47,7,0,0,12,0,0,37,5,0.382,0.326,0.708,8,0.167,0.333,9,33,21,1,4.1,0.122,14.3,0.242,42,8,6,2,75.0,1,0,14,13,95.0,2,0,40,24,4,0,0,0,0.9819368421052632,0.0,-0.071,0.0,0.0,0,539,1.5798242296175649,6000,1991,11,18,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,2017,0.283,135,410,374,53,106,29,1,9,164,42,8,6,16,0,6,93,7,0.439,0.318,0.757,24,0.229,0.25,39,89,92,4,3.58,0.155,50.8,0.253,135,24,15,9,62.5,5,1,138,99,880.0,10,0,603,103,58,0,0,0,0.9748333333333332,0.0,0.544,0.0729613734,0.0729613734,0,949,0.9323804345044304,8300,1991,11,18,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,2018,0.254,128,374,342,55,87,17,2,12,144,39,3,1,24,0,4,92,7,0.421,0.31,0.731,17,0.247,0.294,31,98,66,3,3.75,0.167,43.1,0.245,128,21,13,8,61.9,4,0,137,83,763.0,2,0,339,20,25,0,0,0,0.9922201834862384,0.0,0.161,0.0499734184,0.122934792,0,1323,0.8837427268644491,8300,1991,11,18,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,2019,0.25,123,392,352,63,88,16,1,6,124,35,3,2,31,0,4,78,8,0.352,0.316,0.668,23,0.22,0.3,23,98,90,2,3.69,0.102,41.9,0.23,123,21,19,2,90.5,2,0,126,91,793.6666666666666,9,0,704,73,66,0,0,0,0.9871734565308694,0.0,-0.086,0.0811775201,0.204112312,0,1715,0.4679853854409966,8300,1991,11,18,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,2016,0.0,17,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0,3.5,0.0,-0.2,0.0,17,0,0,0,0.0,0,0,13,0,23.33333333333333,0,0,1,0,0,0,0,0,0.6,0.0,0.026,0.0245009074,0.0245009074,0,2,0.0,2800,1996,7,24,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2016,2017,0.221,67,145,131,23,29,0,0,0,29,2,8,0,5,0,1,15,2,0.221,0.255,0.476,6,0.136,0.0,0,57,30,0,3.4,0.0,6.9,0.17,67,6,4,2,66.7,0,0,66,29,345.0,1,0,91,1,0,0,0,0,0.9840811594202898,0.0,-0.578,0.0275904353,0.0520913427,0,147,0.0,3300,1996,7,24,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2016,2018,0.239,28,50,46,6,11,1,0,1,15,2,0,0,3,0,1,8,1,0.326,0.3,0.626,3,0.333,0.25,2,18,9,0,3.58,0.087,4.1,0.217,28,1,0,1,0.0,1,0,21,12,119.0,0,0,30,2,0,0,0,0,1.0,0.0,-0.059,0.014354067,0.0664454097,0,197,0.0,3300,1996,7,24,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2016,2019,0.29,14,31,31,3,9,1,0,0,10,4,0,0,0,0,0,8,1,0.323,0.29,0.613,1,0.231,0.5,1,11,3,0,3.13,0.032,2.8,0.211,14,3,3,0,100.0,1,0,21,5,72.33333333333334,0,0,20,0,0,0,0,0,1.0,0.0,0.005,0.00981266726,0.076258077,0,228,0.0,3300,1996,7,24,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2014,2014,0.262,32,55,42,6,11,0,0,0,11,2,0,0,8,0,5,18,1,0.262,0.436,0.698,2,0.4,0.0,0,9,4,0,4.27,0.0,7.0,0.262,32,2,2,0,100.0,0,0,36,10,126.66666666666669,1,0,39,1,0,0,0,0,0.9705447368421052,0.0,0.321,0.0071228695,0.0071228695,0,55,0.0,3400,1991,7,26,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014,2018,0.228,85,150,123,32,28,5,1,5,50,24,5,0,13,0,9,37,1,0.407,0.345,0.752,7,0.364,0.143,11,30,28,0,3.73,0.179,18.2,0.257,85,2,0,2,0.0,0,0,78,31,337.6666666666667,2,0,98,2,1,0,0,0,0.9801697926949654,0.0,0.07,0.023923445,0.052376302,0,293,0.0,3800,1991,7,26,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014,2019,0.171,38,47,41,13,7,3,0,0,10,4,0,2,4,0,0,15,1,0.244,0.234,0.478,0,0.091,0.0,3,10,11,0,3.7,0.073,2.6,0.166,38,2,1,1,50.0,0,0,35,11,126.33333333333334,0,0,31,1,1,0,0,0,1.0,0.0,-0.052,0.0249776985,0.0773540005,0,340,0.0,3800,1991,7,26,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,2006,0.269,45,57,52,4,14,4,0,3,27,15,0,1,3,0,1,16,3,0.519,0.316,0.835,0,0.278,0.25,7,13,10,0,4.18,0.25,8.0,0.272,45,1,1,0,100.0,0,0,1,0,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.435,0.00849858357,0.0179325458,0,72,0.0,3000,1978,5,31,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,2007,0.136,24,23,22,0,3,1,0,0,4,0,0,0,1,0,0,8,0,0.182,0.174,0.356,0,0.0,0.214,1,0,11,0,3.52,0.045,0.3,0.124,24,0,0,0,0.0,0,0,10,0,22.0,0,0,23,3,3,0,0,0,0.9545454545454546,0.0,-0.2,0.00335008375,0.0212826296,0,95,0.266764987803026,3000,1978,5,31,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,2017,0.048,12,22,21,1,1,0,0,1,4,2,0,0,1,0,0,11,0,0.19,0.091,0.281,0,0.0,0.0,1,4,5,0,4.45,0.143,-0.1,0.088,12,0,0,0,0.0,0,0,9,8,53.0,2,0,4,12,1,0,0,0,0.8889999999999999,0.0,-0.52,0.0698957695,0.0698957695,0,22,0.0,3000,1997,6,10,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016,2018,0.192,24,30,26,7,5,1,0,0,6,2,1,0,3,0,0,8,0,0.231,0.276,0.507,0,0.125,0.0,1,8,5,0,4.07,0.038,1.5,0.182,24,1,0,1,0.0,0,0,20,5,67.0,2,0,15,6,2,0,0,0,0.7865671641791044,0.0,-0.148,0.0116959064,0.0815916759,0,52,0.8171387756817723,3200,1997,6,10,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1998,2002,0.0,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1.0,0,0.0,0.0,0,0,0,0,5.0,0.0,0.3,0.45,11,0,0,0,0.0,0,0,7,0,8.0,0,0,1,3,0,0,0,0,1.0,0.0,0.005,0.0,0.0,0,1,0.954434002924965,2200,1979,8,20,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
