데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,연봉,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대
1997,2006,3.91,47,4,4,0,5,0.5,71.33333333333333,55,7,40,4,76,35,31,1.33,0,0,0,1,312,1273,0.209,4,2,4,1,0,6,0,0,0,4,10,4,0,4,52,81,0.265,27.1,17.8,9.59,5.05,0.321,0.319,0.64,47,0,72.0,2,0,3,6,0,0.818,0.986,0.0432525952,0.114295151,0,214.3333333333333,0.0,5800,1976,11,16,31,0,0,0,0,0,0,0,0,0,0,1
1997,2007,4.45,46,7,9,1,3,0.438,139.66666666666666,121,13,51,1,142,76,69,1.23,0,0,6,0,590,2437,0.233,16,4,12,5,1,6,3,17,5,2,6,3,0,4,109,153,0.292,53.0,17.4,9.15,3.29,0.3,0.354,0.654,46,17,140.33333333333334,2,0,7,15,3,0.917,2.644,0.035982009,0.15027716,0,354.0,0.0,7300,1976,11,16,32,0,0,0,0,0,0,0,0,0,0,1
1997,2008,4.05,34,6,8,8,1,0.429,104.33333333333331,88,10,45,2,77,50,47,1.27,0,0,8,1,439,1667,0.233,16,2,7,6,1,10,0,15,5,1,11,13,1,6,81,138,0.263,49.0,16.0,6.64,3.88,0.313,0.365,0.678,34,15,104.33333333333331,2,0,5,9,0,0.875,2.073,0.0705987489,0.220875909,0,458.3333333333333,0.0,13000,1976,11,16,33,0,0,0,0,0,0,0,0,1,0,0
2008,2016,5.4,42,2,3,0,1,0.4,61.66666666666666,64,6,29,2,57,38,37,1.51,0,0,0,0,277,1078,0.264,17,1,1,3,3,8,0,2,1,1,12,4,0,3,61,63,0.319,25.7,17.5,8.32,4.23,0.344,0.417,0.761,42,2,61.66666666666666,0,0,2,6,0,1.0,0.757,0.0490693739,0.0505972578,0,63.66666666666666,0.0,5000,1989,3,10,28,0,0,0,0,0,0,1,0,0,0,0
2008,2017,6.47,47,2,3,0,5,0.4,57.0,60,14,32,1,52,45,41,1.61,0,0,0,2,261,1060,0.268,9,1,2,2,2,4,0,3,0,2,5,6,0,6,63,51,0.288,22.6,18.6,8.21,5.05,0.359,0.504,0.863,47,3,57.0,0,0,1,12,1,1.0,-0.127,0.0717665615,0.122363819,0,120.66666666666666,0.0,6300,1989,3,10,29,0,0,0,0,0,0,1,0,0,0,0
2008,2018,8.54,21,0,0,0,0,0.0,26.33333333333333,35,6,14,1,19,27,25,1.86,0,0,0,0,129,486,0.31,6,1,0,1,0,5,0,1,0,0,7,0,0,0,21,39,0.326,23.1,18.5,6.49,4.78,0.388,0.54,0.928,21,1,26.33333333333333,0,0,5,2,0,1.0,-0.36,0.0207253886,0.143089208,0,147.0,0.0,6300,1989,3,10,30,0,0,0,0,0,0,1,0,0,0,0
2008,2019,4.23,43,1,1,0,4,0.5,61.66666666666666,51,5,27,4,60,30,29,1.26,0,0,0,1,262,1022,0.225,10,1,0,4,0,7,0,6,0,1,5,6,0,4,45,75,0.277,23.8,16.6,8.76,3.94,0.313,0.344,0.657,43,6,61.66666666666666,0,0,4,4,0,1.0,1.05,0.0650239562,0.208113164,0,208.66666666666663,0.0,7900,1989,3,10,31,0,0,0,0,0,0,1,0,0,0,0
2012,2013,5.23,36,4,8,0,2,0.333,105.0,116,10,67,8,55,66,61,1.74,0,0,4,0,487,1906,0.291,21,2,10,3,0,6,0,18,4,0,3,3,0,14,140,91,0.315,52.9,18.2,4.71,5.74,0.4,0.429,0.829,36,18,105.0,0,0,6,26,2,1.0,0.206,0.117868676,0.117868676,0,105.0,0.0,6000,1989,7,16,25,1,0,0,0,0,0,0,0,0,0,0
2012,2014,6.06,29,5,11,0,0,0.313,130.66666666666666,157,15,67,6,54,95,88,1.71,1,1,3,0,588,2289,0.311,25,4,5,5,1,8,0,24,5,0,2,1,0,24,179,120,0.322,78.9,17.5,3.72,4.61,0.395,0.465,0.86,29,24,130.66666666666666,0,1,9,27,3,1.0,1.057,0.146666667,0.264535343,0,235.66666666666663,0.0,6000,1989,7,16,26,1,0,0,0,0,0,0,0,0,0,0
2012,2018,4.32,10,1,0,0,0,1.0,8.333333333333334,8,1,6,1,6,4,4,1.68,0,0,0,0,34,144,0.308,2,0,0,1,0,0,0,0,0,1,1,0,0,5,9,4,0.35,14.4,17.3,6.48,6.48,0.441,0.5,0.941,10,0,8.333333333333334,0,0,0,1,0,1.0,0.162,0.0140636566,0.370927581,0,263.3333333333333,0.0,6000,1989,7,16,30,0,0,0,0,0,0,0,0,0,1,0
2012,2019,4.2,34,1,3,0,1,0.25,49.333333333333336,56,1,28,1,26,30,23,1.7,0,0,1,0,230,883,0.284,14,1,2,2,0,6,0,6,1,0,7,1,0,4,71,46,0.32,26.0,17.9,4.74,5.11,0.373,0.381,0.754,34,6,49.333333333333336,1,0,3,10,0,0.929,0.172,0.0260095825,0.396937163,0,312.66666666666663,0.0,8800,1989,7,16,31,0,0,0,0,0,0,0,0,0,1,0
1993,2002,5.35,19,2,1,0,0,0.667,35.333333333333336,38,5,11,6,23,21,21,1.39,0,0,1,0,156,548,0.281,10,0,1,3,0,0,0,2,1,1,8,0,0,2,38,39,0.3,28.8,15.5,5.86,2.8,0.355,0.467,0.822,19,2,35.333333333333336,0,0,3,5,0,1.0,0.225,0.0,0.0,0,35.333333333333336,0.0,2500,1974,3,10,29,0,0,0,0,0,0,1,0,0,0,0
1993,2003,4.48,78,2,2,1,13,0.5,94.33333333333331,113,13,17,11,45,49,47,1.38,0,0,0,0,406,1461,0.305,24,4,3,4,2,0,0,1,0,2,10,10,0,12,107,110,0.315,18.7,15.5,4.29,1.62,0.35,0.496,0.846,78,1,94.66666666666669,0,0,2,13,2,1.0,1.247,0.0317460317,0.0317460317,0,129.66666666666666,0.0,4300,1974,3,10,30,0,0,0,0,0,0,1,0,0,0,0
1993,2004,5.83,29,0,1,0,2,0.0,29.33333333333333,34,5,7,6,11,20,19,1.4,0,0,0,0,129,466,0.309,8,1,3,3,2,2,0,0,0,0,2,2,0,1,33,35,0.299,16.1,15.9,3.38,2.15,0.373,0.536,0.909,29,0,29.33333333333333,0,0,0,6,0,1.0,0.011,0.0121212121,0.0438672438,0,159.0,0.0,4000,1974,3,10,31,0,0,0,0,0,0,1,0,0,0,0
1993,2005,3.12,11,0,0,0,1,0.0,8.666666666666666,8,0,2,2,7,3,3,1.15,0,0,0,0,35,143,0.267,0,0,1,0,0,1,1,0,0,0,0,0,0,0,12,3,0.348,13.0,16.5,7.27,2.08,0.353,0.267,0.62,11,0,8.666666666666666,0,0,0,3,0,1.0,0.222,0.0180505415,0.0619177853,0,167.66666666666666,0.0,4000,1974,3,10,32,0,0,0,0,0,0,1,0,0,0,0
2012,2012,3.38,50,3,3,2,10,0.5,61.333333333333336,55,3,30,5,37,25,23,1.39,0,0,0,4,268,1015,0.251,11,1,8,6,1,7,0,0,0,3,10,13,0,3,64,69,0.281,20.3,16.5,5.43,4.4,0.346,0.352,0.698,50,0,61.333333333333336,0,0,8,13,1,1.0,1.073,0.051678736,0.051678736,0,61.333333333333336,0.0,6500,1989,9,21,24,1,0,0,0,0,0,0,0,0,0,0
2016,2016,10.32,11,0,0,0,0,0.0,11.333333333333334,18,2,8,3,4,14,13,2.29,0,0,0,0,58,202,0.391,3,0,0,1,0,0,0,2,0,0,2,0,0,3,12,13,0.39,18.4,17.8,3.18,6.35,0.5,0.587,1.087,11,2,11.333333333333334,1,1,1,1,1,0.667,-0.258,0.0736040609,0.0736040609,0,11.333333333333334,0.0,3000,1993,7,22,24,0,0,0,0,0,0,0,0,0,1,0
2016,2017,4.54,20,5,7,0,0,0.417,85.33333333333333,101,9,19,12,51,51,43,1.41,0,0,7,1,370,1449,0.31,16,0,6,7,0,3,0,15,5,0,0,1,0,13,108,73,0.337,72.5,17.0,5.38,2.0,0.363,0.442,0.805,20,15,85.33333333333333,0,1,6,13,1,1.0,1.077,0.128548896,0.202152957,0,96.66666666666666,0.0,5300,1993,7,22,25,0,0,0,0,0,0,0,0,0,1,0
2016,2018,5.66,29,6,4,0,1,0.6,111.33333333333331,136,15,37,12,56,74,70,1.55,0,0,6,0,503,1853,0.304,32,1,3,4,0,4,0,21,6,0,1,1,0,13,140,119,0.318,63.9,16.6,4.53,2.99,0.37,0.481,0.851,29,21,111.33333333333331,1,1,10,23,3,0.971,1.033,0.082161362,0.284314319,0,208.0,0.0,7100,1993,7,22,26,0,0,0,0,0,0,0,0,0,1,0
2000,2004,4.88,58,2,7,0,3,0.222,107.0,99,13,32,16,64,60,58,1.22,0,0,0,0,446,1723,0.256,14,3,10,2,0,7,0,9,0,2,8,3,0,10,112,113,0.277,29.7,16.1,5.38,2.69,0.337,0.409,0.746,58,9,109.33333333333331,1,0,7,12,2,0.95,1.059,0.0303030303,0.0303030303,0,154.66666666666666,0.0,4000,1983,8,13,22,0,0,0,0,1,0,0,0,0,0,0
2000,2005,3.38,30,12,9,0,0,0.571,154.66666666666666,146,12,45,12,91,70,58,1.23,2,2,12,0,653,2457,0.25,23,2,9,3,0,4,0,22,11,1,3,0,0,10,187,163,0.277,81.9,15.9,5.3,2.62,0.315,0.358,0.673,30,22,155.0,2,3,14,37,2,0.962,3.234,0.119133574,0.149436604,0,309.3333333333333,0.0,8600,1983,8,13,23,0,0,0,0,1,0,0,0,0,0,0
2000,2006,3.44,24,8,6,0,0,0.571,107.33333333333331,107,9,32,13,53,52,41,1.3,0,0,9,0,457,1668,0.272,16,0,16,3,2,1,0,21,8,0,0,0,0,11,117,119,0.293,69.5,15.5,4.44,2.68,0.345,0.382,0.727,24,21,107.33333333333331,3,0,5,25,3,0.909,1.011,0.0640138408,0.213450445,0,416.6666666666666,0.0,8100,1983,8,13,24,0,0,0,0,1,0,0,0,0,0,0
2000,2011,9.0,4,1,0,0,0,1.0,4.0,9,0,0,0,3,4,4,2.25,0,0,0,0,20,67,0.474,1,0,1,0,0,1,0,1,0,1,1,0,0,1,2,5,0.563,16.8,16.8,6.75,0.0,0.474,0.526,1.0,3,1,4.0,0,0,0,1,0,1.0,0.039,0.0044603033,0.237401003,0,421.6666666666666,0.0,5000,1983,8,13,29,0,0,0,0,1,0,0,0,0,0,0
2000,2012,10.5,5,0,1,0,0,0.0,6.0,8,0,2,1,2,7,7,1.67,0,0,0,0,29,105,0.308,3,0,0,0,0,0,0,1,0,0,3,0,0,0,5,11,0.333,21.0,17.5,3.0,3.0,0.379,0.423,0.802,5,1,6.0,0,0,1,2,0,1.0,-0.099,0.0187623436,0.256163347,0,427.6666666666666,0.0,5000,1983,8,13,30,0,0,0,0,1,0,0,0,0,0,0
2000,2013,4.88,55,1,1,0,8,0.5,51.66666666666666,49,5,35,8,55,35,28,1.63,0,0,0,1,244,1008,0.245,13,1,1,0,2,4,0,0,0,1,7,8,0,4,53,43,0.314,18.3,19.5,9.58,6.1,0.379,0.395,0.774,55,0,51.66666666666666,1,0,2,5,0,0.875,0.22,0.0904198062,0.346583153,0,479.33333333333326,0.0,6500,1983,8,13,31,1,0,0,0,0,0,0,0,0,0,0
2000,2014,5.87,11,0,0,0,1,0.0,15.333333333333334,21,2,9,4,12,15,10,1.96,0,0,0,0,81,314,0.309,3,1,0,0,0,2,0,0,0,0,4,0,0,1,14,21,0.352,28.5,20.5,7.04,5.28,0.42,0.471,0.891,11,0,15.333333333333334,1,0,2,1,0,0.75,-0.101,0.0118095238,0.358392677,0,494.6666666666666,0.0,6000,1983,8,13,32,0,0,1,0,0,0,0,0,0,0,0
2000,2015,4.79,37,0,1,0,3,0.0,35.666666666666664,32,3,18,5,30,19,19,1.4,0,0,0,0,155,606,0.244,3,0,1,0,3,3,0,0,0,0,9,3,0,6,34,35,0.296,16.4,17.0,7.57,4.54,0.357,0.336,0.693,37,0,35.666666666666664,0,0,0,5,2,1.0,0.601,0.0156143924,0.374007069,0,530.3333333333333,0.0,6000,1983,8,13,33,0,0,1,0,0,0,0,0,0,0,0
2000,2016,4.96,49,3,1,1,9,0.75,45.333333333333336,41,3,24,4,31,26,25,1.43,0,0,0,2,199,746,0.252,9,1,4,4,3,3,0,0,0,3,6,13,1,5,42,53,0.286,15.2,16.5,6.15,4.76,0.354,0.374,0.728,49,0,45.333333333333336,0,0,3,4,0,1.0,0.433,0.0194585448,0.393465614,0,575.6666666666666,0.0,6000,1983,8,13,34,0,0,1,0,0,0,0,0,0,0,0
1992,2004,0.0,18,0,0,0,0,0.0,7.666666666666667,4,0,4,0,4,0,0,1.04,0,0,0,0,31,113,0.154,2,0,1,0,0,0,0,0,0,0,2,0,0,0,7,11,0.182,6.3,14.7,4.7,4.7,0.267,0.231,0.498,18,0,7.666666666666667,0,0,0,1,0,1.0,0.257,0.0,0.0,0,17.666666666666668,0.0,3500,1973,6,7,32,0,0,0,0,0,0,0,0,0,0,1
1992,2005,5.09,41,0,0,0,1,0.0,23.0,23,1,3,3,21,13,13,1.13,0,0,0,0,97,345,0.261,2,0,2,1,0,1,1,0,0,0,1,2,0,0,27,18,0.328,8.4,15.0,8.22,1.17,0.305,0.318,0.623,41,0,26.0,0,0,1,7,0,1.0,0.405,0.0,0.0,0,40.66666666666667,0.0,4000,1973,6,7,33,0,0,0,0,0,0,0,0,0,0,1
1992,2006,6.48,23,0,0,0,1,0.0,8.333333333333334,11,0,6,0,7,8,6,2.04,0,0,0,0,42,161,0.306,2,0,0,0,0,2,0,0,0,0,3,1,0,1,12,6,0.379,7.0,19.3,7.56,6.48,0.405,0.361,0.766,23,0,8.333333333333334,0,0,1,1,0,1.0,-0.038,0.00346020761,0.00346020761,0,49.00000000000001,0.0,4000,1973,6,7,34,0,0,0,0,0,0,0,0,0,0,1
2012,2016,5.43,31,0,3,2,2,0.0,53.0,48,9,38,3,47,33,32,1.62,0,0,0,1,242,1046,0.241,8,0,1,1,0,4,0,5,0,0,10,5,1,3,55,50,0.271,33.7,19.7,7.98,6.45,0.369,0.417,0.786,31,5,53.0,0,0,5,9,2,1.0,0.651,0.0769881557,0.0899052709,0,53.0,0.0,4700,1993,4,1,24,1,0,0,0,0,0,0,0,0,0,0
2012,2017,4.59,65,7,4,11,6,0.636,80.33333333333333,70,10,47,5,66,41,41,1.46,0,0,0,6,356,1484,0.234,8,1,3,2,3,7,1,1,0,7,28,27,3,6,78,87,0.267,22.8,18.5,7.39,5.27,0.346,0.368,0.714,65,1,80.33333333333333,1,0,3,6,1,0.9,1.886,0.357255521,0.447160792,0,133.33333333333331,0.0,15000,1993,4,1,25,1,0,0,0,0,0,0,0,0,0,0
2012,2018,3.7,64,7,6,4,18,0.538,82.66666666666667,71,9,54,2,79,39,34,1.51,0,0,0,2,369,1480,0.234,13,1,7,3,7,7,0,0,0,7,12,20,1,7,81,75,0.284,23.1,17.9,8.6,5.88,0.351,0.373,0.724,64,0,82.66666666666667,2,0,2,17,0,0.905,2.37,0.0873427091,0.534503501,0,216.0,0.0,15000,1993,4,1,26,1,0,0,0,0,0,0,0,0,0,0
2012,2012,3.38,48,0,0,1,3,0.0,56.0,61,5,25,5,32,22,21,1.54,0,0,0,2,245,951,0.29,18,2,5,0,1,2,0,0,0,0,13,8,1,8,59,58,0.324,19.8,17.0,5.14,4.02,0.379,0.467,0.846,48,0,56.0,0,0,3,10,1,1.0,0.665,0.0167873601,0.0167873601,0,56.0,0.0,5000,1989,7,15,24,1,0,0,0,0,0,0,0,0,0,0
2012,2013,3.14,25,4,2,1,2,0.667,48.66666666666666,54,3,18,3,22,20,17,1.48,0,0,1,0,207,802,0.297,7,1,2,2,0,1,0,3,1,3,7,4,0,7,62,46,0.321,32.1,16.5,4.07,3.33,0.366,0.396,0.762,25,3,48.66666666666666,0,3,0,11,1,1.0,1.027,0.0339074273,0.0506947874,0,104.66666666666666,0.0,6000,1989,7,15,25,0,0,0,0,0,0,1,0,0,0,0
2012,2014,4.75,14,2,3,0,0,0.4,36.0,42,7,12,0,11,23,19,1.5,0,0,0,0,156,632,0.294,6,0,1,0,0,0,0,6,2,0,3,0,0,3,50,40,0.28,45.1,17.6,2.75,3.0,0.348,0.483,0.831,14,6,36.0,1,0,1,3,0,0.8,0.354,0.0205714286,0.071266216,0,140.66666666666666,0.0,12000,1989,7,15,26,0,0,0,0,0,0,1,0,0,0,0
2012,2015,3.95,67,4,4,1,8,0.5,82.0,85,8,24,10,65,38,36,1.33,0,0,0,3,352,1394,0.276,19,2,7,3,4,4,0,0,0,4,12,10,1,12,94,67,0.324,20.8,17.0,7.13,2.63,0.345,0.429,0.774,67,0,82.0,0,0,2,7,1,1.0,1.912,0.0794297352,0.150695951,0,222.66666666666663,0.0,12000,1989,7,15,27,0,0,0,0,0,0,1,0,0,0,0
2012,2018,12.27,4,0,0,0,0,0.0,3.6666666666666665,6,1,1,0,3,5,5,1.91,0,0,0,0,18,66,0.375,0,1,0,1,0,0,0,0,0,0,2,1,0,0,4,4,0.385,16.5,18.0,7.36,2.45,0.389,0.688,1.077,4,0,3.6666666666666665,0,0,1,0,0,1.0,-0.095,0.0140636566,0.214675005,0,268.6666666666667,0.0,12000,1989,7,15,30,0,0,0,0,0,0,1,0,0,0,0
2012,2019,4.26,12,0,0,0,1,0.0,12.666666666666666,17,0,0,1,7,6,6,1.34,0,0,0,0,57,235,0.321,4,0,0,3,0,2,0,0,0,0,5,2,0,1,16,16,0.347,19.6,18.6,4.97,0.0,0.316,0.396,0.712,12,0,12.666666666666666,0,0,2,0,0,1.0,0.202,0.0150581793,0.229733185,0,281.33333333333337,0.0,10000,1989,7,15,31,0,0,0,0,0,0,1,0,0,0,0
2000,2002,1.5,5,0,0,0,0,0.0,6.0,1,0,7,2,9,1,1,1.33,0,0,0,0,26,106,0.059,0,0,0,0,0,3,0,0,0,0,3,0,0,1,6,1,0.125,21.2,17.7,13.5,10.5,0.385,0.059,0.444,5,0,6.0,0,0,1,1,0,1.0,0.133,0.0983606557,0.0983606557,0,6.0,0.0,2200,1981,6,18,22,0,0,0,0,1,0,0,0,0,0,0
2000,2003,5.4,16,1,2,0,0,0.333,25.0,19,2,17,3,29,16,15,1.44,0,0,0,0,110,466,0.221,3,2,1,3,0,5,0,4,1,0,2,0,0,0,20,21,0.293,29.1,18.6,10.44,6.12,0.358,0.372,0.73,16,4,25.0,0,1,3,3,0,1.0,0.248,0.142857143,0.241217799,0,31.0,0.0,2800,1981,6,18,23,0,0,0,0,1,0,0,0,0,0,0
2000,2004,3.76,22,7,5,1,1,0.583,105.33333333333331,88,5,50,11,119,48,44,1.31,1,1,9,0,454,1913,0.226,27,2,3,1,1,8,0,19,7,0,3,1,0,5,91,92,0.312,87.0,18.2,10.17,4.27,0.33,0.344,0.674,22,19,105.33333333333331,1,3,1,11,0,0.923,2.988,0.187878788,0.429096587,0,136.33333333333331,0.0,5000,1981,6,18,24,0,0,0,0,1,0,0,0,0,0,0
2000,2005,0.61,8,1,0,1,0,1.0,14.666666666666666,8,0,9,1,18,1,1,1.16,0,0,0,0,59,234,0.167,2,0,1,0,0,1,0,2,0,1,2,1,0,2,11,11,0.267,29.3,16.0,11.05,5.52,0.31,0.208,0.518,8,2,14.333333333333334,0,0,1,4,1,1.0,0.653,0.0974729242,0.526569511,0,150.99999999999997,0.0,4700,1981,6,18,25,0,0,0,0,1,0,0,0,0,0,0
2000,2009,10.29,6,0,0,0,0,0.0,7.0,10,4,5,0,8,8,8,2.14,0,0,0,0,36,141,0.345,0,0,1,1,0,1,0,2,0,0,1,0,0,0,5,7,0.333,23.5,20.1,10.29,6.43,0.429,0.759,1.188,6,2,7.0,0,0,1,2,0,1.0,-0.23,0.0261348006,0.582116076,0,159.66666666666663,0.0,2900,1981,6,18,29,0,0,0,0,1,0,0,0,0,0,0
2000,2010,6.27,34,4,3,0,0,0.571,66.0,62,6,40,3,67,46,46,1.55,0,0,0,0,295,1192,0.255,10,1,7,2,0,10,0,6,1,3,5,1,0,4,46,70,0.326,35.1,18.1,9.14,5.45,0.365,0.379,0.744,34,6,66.0,0,1,3,6,0,1.0,0.626,0.0550038197,0.637119896,0,225.66666666666663,0.0,5000,1981,6,18,30,0,0,0,0,1,0,0,0,0,0,0
2000,2011,2.13,20,3,2,6,0,0.6,50.66666666666666,33,4,19,1,64,12,12,1.03,0,0,2,2,199,839,0.188,3,1,3,0,0,3,0,9,2,1,10,8,2,3,38,41,0.269,42.0,16.6,11.37,3.38,0.27,0.284,0.554,20,9,50.66666666666666,0,0,0,5,1,1.0,2.178,0.125780553,0.762900449,0,276.33333333333326,0.0,8000,1981,6,18,31,0,0,0,0,1,0,0,0,0,0,0
2014,2014,7.1,50,1,2,1,2,0.333,64.66666666666667,76,9,43,6,42,54,51,1.84,0,0,0,1,304,1199,0.304,12,2,3,2,2,9,1,0,0,1,18,2,0,12,67,67,0.333,24.0,18.5,5.85,5.98,0.415,0.476,0.891,50,0,64.66666666666667,0,1,4,6,2,1.0,0.16,0.0354285714,0.0354285714,0,64.66666666666667,0.0,2400,1992,2,20,23,0,0,0,0,0,0,0,0,0,1,0
2014,2019,6.41,15,0,0,0,0,0.0,19.666666666666668,21,1,9,1,20,15,14,1.53,0,0,0,0,88,349,0.28,8,0,1,2,0,3,1,0,0,0,5,1,0,0,17,19,0.357,23.3,17.7,9.15,4.12,0.356,0.427,0.783,15,0,19.666666666666668,0,1,4,1,0,1.0,-0.103,0.000684462697,0.0673418189,0,85.66666666666667,0.0,3400,1992,2,20,28,0,0,0,0,0,0,1,0,0,0,0
2010,2015,6.62,17,1,3,0,0,0.25,34.0,39,4,27,12,26,32,25,1.94,0,0,0,0,175,653,0.302,9,0,5,2,0,4,0,6,1,0,0,0,0,2,34,32,0.347,38.4,19.2,6.88,7.15,0.459,0.465,0.924,17,6,34.0,1,0,3,8,0,0.917,-0.502,0.0787508486,0.0794091764,0,37.0,0.0,3300,1991,10,8,25,1,0,0,0,0,0,0,0,0,0,0
2010,2016,6.03,19,0,2,1,1,0.0,31.33333333333333,37,2,33,4,15,23,21,2.23,0,0,0,0,158,630,0.316,5,1,3,1,1,1,0,6,0,0,3,1,0,3,31,35,0.347,33.2,20.1,4.31,9.48,0.477,0.427,0.904,19,6,31.33333333333333,3,4,2,6,0,0.727,0.169,0.0177664975,0.0971756739,0,68.33333333333333,0.0,3700,1991,10,8,26,1,0,0,0,0,0,0,0,0,0,0
2010,2017,3.27,15,0,1,1,2,0.0,22.0,25,1,15,0,12,9,8,1.82,0,0,0,0,104,419,0.284,3,0,1,0,0,0,2,4,0,0,3,2,1,1,30,21,0.32,27.9,19.0,4.91,6.14,0.388,0.352,0.74,15,4,22.0,0,1,4,7,0,1.0,0.651,0.0481072555,0.145282929,0,90.33333333333331,0.0,6000,1991,10,8,27,1,0,0,0,0,0,0,0,0,0,0
2010,2018,3.54,55,5,1,2,8,0.833,56.0,59,7,23,3,45,27,22,1.46,0,0,0,2,243,942,0.276,5,1,1,2,0,3,1,0,0,5,7,15,1,5,61,51,0.317,17.1,16.8,7.23,3.7,0.351,0.407,0.758,55,0,55.66666666666666,2,2,2,10,1,0.857,1.465,0.0347890452,0.180071975,0,146.33333333333331,0.0,6000,1991,10,8,28,1,0,0,0,0,0,0,0,0,0,0
2010,2010,6.75,5,0,0,0,1,0.0,2.6666666666666665,3,0,2,0,0,2,2,1.88,0,0,0,0,13,57,0.273,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,6,0.273,11.4,21.4,0.0,6.75,0.385,0.273,0.658,5,0,2.6666666666666665,0,0,0,0,0,0.0,0.003,0.0038197097,0.0038197097,0,2.6666666666666665,0.0,2500,1991,9,20,20,1,0,0,0,0,0,0,0,0,0,0
2010,2011,2.77,57,3,1,2,7,0.75,55.333333333333336,37,1,31,4,67,21,17,1.23,0,0,0,1,237,1022,0.186,9,0,3,0,1,4,0,0,0,3,11,15,0,3,41,54,0.275,17.9,18.5,10.9,5.04,0.308,0.246,0.554,56,0,55.333333333333336,1,0,0,6,0,0.857,1.521,0.039250669,0.0430703787,0,58.0,0.0,7500,1991,9,20,21,1,0,0,0,0,0,0,0,0,0,0
2010,2012,6.23,10,0,2,0,1,0.0,17.333333333333332,22,2,13,0,10,17,12,2.02,0,0,0,0,86,334,0.314,6,0,3,0,0,4,1,3,0,0,0,1,0,1,20,18,0.345,33.4,19.3,5.19,6.75,0.422,0.486,0.908,10,3,17.333333333333332,1,1,1,4,0,0.833,-0.353,0.0289664253,0.072036804,0,75.33333333333333,0.0,4500,1991,9,20,22,1,0,0,0,0,0,0,0,0,0,0
2010,2013,3.24,28,0,2,0,3,0.0,25.0,20,1,19,4,27,13,9,1.56,0,0,0,0,118,507,0.217,3,1,1,2,0,6,0,0,0,0,4,3,0,0,18,29,0.288,18.1,20.3,9.72,6.84,0.368,0.304,0.672,28,0,25.0,0,0,0,3,0,1.0,0.318,0.00322927879,0.0752660828,0,100.33333333333331,0.0,5000,1991,9,20,23,1,0,0,0,0,0,0,0,0,0,0
2010,2014,5.52,57,1,5,4,9,0.167,45.66666666666666,44,3,28,3,46,30,28,1.58,0,0,0,2,209,874,0.26,6,0,8,1,1,4,0,0,0,1,9,15,0,3,37,43,0.339,15.3,19.1,9.07,5.52,0.373,0.349,0.722,57,0,45.66666666666666,3,0,2,12,0,0.824,1.069,0.043047619,0.118313702,0,146.0,0.0,14000,1991,9,20,24,1,0,0,0,0,0,0,0,0,0,0
2010,2015,5.02,69,3,1,1,21,0.75,57.333333333333336,47,7,43,3,71,35,32,1.57,0,0,0,1,257,1120,0.226,9,0,2,1,3,5,1,0,0,3,5,25,0,4,39,52,0.305,16.2,19.5,11.15,6.75,0.365,0.37,0.735,69,0,57.333333333333336,0,2,1,7,0,1.0,0.545,0.0801086219,0.198422324,0,203.3333333333333,0.0,14000,1991,9,20,25,1,0,0,0,0,0,0,0,0,0,0
2010,2016,6.45,54,5,2,1,13,0.714,37.66666666666666,45,5,21,4,33,30,27,1.75,0,0,0,1,182,760,0.292,3,0,1,2,0,2,0,0,0,5,4,19,0,3,32,46,0.339,14.1,20.2,7.88,5.02,0.387,0.409,0.796,54,0,38.0,0,0,1,4,0,1.0,-0.238,0.0549915398,0.253413863,0,241.0,0.0,11000,1991,9,20,26,1,0,0,0,0,0,0,0,0,0,0
2010,2017,5.68,52,2,2,2,11,0.5,50.66666666666666,64,6,21,0,50,34,32,1.68,0,0,0,1,233,962,0.311,13,1,4,2,4,1,0,2,1,1,6,18,1,2,41,53,0.382,18.5,19.0,8.88,3.73,0.371,0.471,0.842,52,2,50.66666666666666,0,0,3,6,1,1.0,0.194,0.0985804416,0.351994305,0,291.66666666666663,0.0,13000,1991,9,20,27,1,0,0,0,0,0,0,0,0,0,0
